TripID,LeaderID,LeaderFullName,TripStartDate,CountryVisited,campos_pendientes,fuente_ya_intentada,justificacion_original
1395-PRY-USA-36426,1395,Luis Angel Gonzalez Macchi,1999-09-23,United States,existencia_del_viaje (colt_unico),Busqueda web sobre visita de Gonzalez Macchi a Estados Unidos en septiembre de 1999.,"No se encontro fuente independiente que confirme o descarte esta visita de un dia a EE.UU. en septiembre de 1999 (posiblemente relacionada con la apertura de la Asamblea General de la ONU, aunque no s"
1395-PRY-USA-37205,1395,Luis Angel Gonzalez Macchi,2001-11-10,United States,existencia_del_viaje (colt_unico),Busqueda web sobre visita de Gonzalez Macchi a Estados Unidos en noviembre de 2001.,"No se encontro fuente independiente que confirme o descarte esta visita de tres dias a EE.UU. en noviembre de 2001 (podria estar relacionada con la Asamblea General de la ONU en Nueva York, aunque no "
1849-PRY-USA-37886,1849,Nicanor Duarte,2003-09-22,United States,Duration_Days; Start_Date,https://georgewbush-whitehouse.archives.gov/news/releases/2003/09/images/text/20030926-1_p33857-08a-515h.html (reunion confirmada 26-sep-2003),"Se confirmo la reunion bilateral con Bush el 26-sep-2003 (compatible con ambos rangos, el nuestro 23-27 sep y el de COLT 22-28 sep). No se hallo prensa paraguaya ni ningun otro registro que confirme l"
1849-PRY-ARG-37972,1849,Nicanor Duarte,2003-12-17,Argentina,existencia_del_viaje (colt_unico),"Busqueda: 'Duarte Frutos Kirchner Buenos Aires diciembre 2003'; se hallo solo referencia general a acuerdos de Yacyreta entre Kirchner y Duarte Frutos, sin fecha precisa","No se encontro fuente que confirme o descarte un viaje a Argentina el 17-dic-2003. Este item cae justo un dia despues del item colt_unico 1849-PRY-URY-37971 (Uruguay, 16-dic-2003), lo que podria indic"
1849-PRY-AUT-38849,1849,Nicanor Duarte,2006-05-12,Austria,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Austria Viena mayo 2006'; sin resultados directos,"No se hallo fuente que confirme una visita a Austria en mayo de 2006. Si se confirmo en cambio el tramo de Francia de la misma gira europea (ver item FRA-38854, reunion con Chirac el 17-mayo-2006), lo"
1849-PRY-BEL-38852,1849,Nicanor Duarte,2006-05-15,Belgium,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Belgica mayo 2006'; sin resultados directos,"No se hallo fuente que confirme una visita a Belgica en mayo de 2006. Al igual que con Austria, es compatible con la gira europea de mayo de 2006 cuyo tramo frances si esta confirmado, pero no hay evi"
1849-PRY-BOL-39613,1849,Nicanor Duarte,2008-06-14,Bolivia,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Bolivia junio 2008 aniversario guerra del Chaco'; sin resultados especificos de 2008,No se hallo cobertura de prensa especifica de un acto militar/aniversario de la Guerra del Chaco en Bolivia con presencia de Duarte Frutos en junio de 2008. Los aniversarios de la Guerra del Chaco (14
1849-PRY-BRA-38010,1849,Nicanor Duarte,2004-01-24,Brazil,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Brasil enero 2004 vacaciones'; sin resultados,"La propia nota de COLT describe esto como 'family vacation of a few days' (viaje privado, no oficial), lo cual es intrinsecamente dificil de verificar por prensa o fuentes oficiales. No se hallo ningu"
1849-PRY-BRA-38225,1849,Nicanor Duarte,2004-08-26,Brazil,existencia_del_viaje (colt_unico),Sin busqueda especifica con resultados relevantes,No se hallo fuente que confirme o descarte un viaje a Brasil el 26-ago-2004 (1 dia). COLT no aporta nota ni motivo del viaje que permita orientar una busqueda mas especifica.
1849-PRY-BRA-38295,1849,Nicanor Duarte,2004-11-04,Brazil,existencia_del_viaje (colt_unico),Sin busqueda especifica con resultados relevantes,No se hallo fuente que confirme o descarte un viaje a Brasil el 4-nov-2004 (2 dias). COLT no aporta nota ni motivo del viaje que permita orientar una busqueda mas especifica.
1849-PRY-BRA-38482,1849,Nicanor Duarte,2005-05-10,Brazil,existencia_del_viaje (colt_unico),Sin busqueda especifica con resultados relevantes,No se hallo fuente que confirme o descarte un viaje a Brasil el 10-may-2005 (2 dias). COLT no aporta nota ni motivo del viaje que permita orientar una busqueda mas especifica.
1849-PRY-BRA-39101,1849,Nicanor Duarte,2007-01-19,Brazil,existencia_del_viaje (colt_unico),Sin busqueda especifica con resultados relevantes,No se hallo fuente que confirme o descarte un viaje a Brasil el 19-ene-2007 (1 dia). COLT no aporta nota ni motivo del viaje que permita orientar una busqueda mas especifica.
1849-PRY-CHL-38594,1849,Nicanor Duarte,2005-08-30,Chile,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Chile agosto 2005 puerto inauguracion Coquimbo Iquique Mejillones'; sin resultados especificos,No se identifico a que puerto chileno se refiere la nota de COLT ('opening ceremony of port') ni se hallo cobertura de prensa que confirme la visita de Duarte Frutos a Chile el 30-ago-2005.
1849-PRY-COL-38417,1849,Nicanor Duarte,2005-03-06,Colombia,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Colombia marzo 2005 visita oficial Uribe Bogota'; sin resultados especificos,No se hallo fuente que confirme o descarte una visita a Colombia el 6-mar-2005 (2 dias). No hay coincidencia con ningun evento multilateral conocido en esa fecha.
1849-PRY-COL-38936,1849,Nicanor Duarte,2006-08-07,Colombia,existencia_del_viaje (colt_unico),https://es.wikipedia.org/wiki/Investidura_presidencial_de_%C3%81lvaro_Uribe_en_2006 ; https://en.wikipedia.org/wiki/Second_inauguration_of_%C3%81lvaro_Uribe,"Se confirmo que la segunda asuncion de Alvaro Uribe (7-ago-2006) conto con la presencia de 'once colegas latinoamericanos', pero ninguna fuente consultada nombra explicitamente a Paraguay o a Duarte F"
1849-PRY-DEU-38273,1849,Nicanor Duarte,2004-10-13,Germany,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Berlin/Hamburgo Instituto Ibero-Americano octubre 2004'; sin resultados especificos,No se hallo fuente que confirme el discurso de Duarte Frutos en el Instituto Ibero-Americano (Berlin) en octubre de 2004. Es compatible en fechas con el viaje europeo confirmado que incluyo el Vatican
1849-PRY-VAT-39384,1849,Nicanor Duarte,2007-10-29,Holy See,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Vaticano octubre 2007 Benedicto XVI audiencia'; sin resultados especificos,No se hallo en los indices de audiencias de Benedicto XVI (vatican.va) ni en otra fuente una audiencia especifica con Duarte Frutos el 29-oct-2007. No se pudo confirmar ni descartar el viaje.
1849-PRY-ITA-38642,1849,Nicanor Duarte,2005-10-17,Italy,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos FAO Roma octubre 2005 60 aniversario conferencia'; sin confirmacion directa,"Se confirmo que la FAO conmemoro su 60 aniversario en 2005 y que la esposa de Duarte Frutos (Gloria Penayo) tuvo un rol como embajadora de buena voluntad de la FAO ese mismo ano, lo cual es un indicio"
1849-PRY-MEX-37996,1849,Nicanor Duarte,2004-01-10,Mexico,existencia_del_viaje (colt_unico),Sin busqueda con resultados especificos; la propia nota de COLT indica 'Few details on specifics of this visit',COLT mismo reconoce baja certeza sobre este viaje (10-ene-2004). No se hallo fuente adicional que lo confirme ni lo descarte.
1849-PRY-MEX-38133,1849,Nicanor Duarte,2004-05-26,Mexico,existencia_del_viaje (colt_unico),Sin busqueda con resultados especificos; la propia nota de COLT indica 'Few details on specifics of this visit',COLT mismo reconoce baja certeza sobre este viaje (26-may-2004). No se hallo fuente adicional que lo confirme ni lo descarte. Nota: es distinto y no debe confundirse con el viaje a Mexico del 7-mar-20
1849-PRY-NGA-39051,1849,Nicanor Duarte,2006-11-30,Nigeria,existencia_del_viaje (colt_unico),Busqueda: 'Nicanor Duarte Frutos Nigeria noviembre 2006 visita Abuja'; sin resultados,"No se hallo ninguna fuente, en ingles o español, que confirme o descarte una visita a Nigeria el 30-nov-2006. Es un destino atipico sin motivo declarado por COLT."
1849-PRY-PER-39583,1849,Nicanor Duarte,2008-05-15,Peru,existencia_del_viaje (colt_unico),https://eulacfoundation.org/es/v-cumbre-entre-la-union-europea-y-america-latina-y-el-caribe-lima-peru-16-mayo-2008,"La V Cumbre Union Europea-America Latina y el Caribe se realizo en Lima el 16-17 de mayo de 2008 (con actividades previas desde el 13-15 de mayo), fechas compatibles con el rango de COLT (15-17 mayo)."
1849-PRY-USA-38251,1849,Nicanor Duarte,2004-09-21,United States,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Asamblea General ONU septiembre 2004'; sin resultados especificos,"No se hallo fuente que confirme o descarte la asistencia de Duarte Frutos al 59 periodo de sesiones de la AGNU (apertura 21-sep-2004), a pesar de que asistio a las ediciones de 2003, 2005 y 2007 (toda"
1849-PRY-USA-38611,1849,Nicanor Duarte,2005-09-16,United States,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Estados Unidos septiembre 2005'; sin resultados especificos,"No se hallo fuente que confirme o descarte este viaje de 11 dias a Estados Unidos (16-sep-2005), una duracion inusualmente larga que ameritaria verificacion adicional; podria corresponder al 60 period"
1849-PRY-USA-39349,1849,Nicanor Duarte,2007-09-24,United States,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Estados Unidos septiembre 2007'; sin resultados especificos,No se hallo fuente que confirme o descarte la asistencia de Duarte Frutos al 62 periodo de sesiones de la AGNU (24-sep-2007).
1849-PRY-URY-37971,1849,Nicanor Duarte,2003-12-16,Uruguay,existencia_del_viaje (colt_unico),Busqueda: 'XXV Cumbre del Mercosur Montevideo diciembre 2003'; resultados inconclusos,"No se pudo determinar con certeza la fecha exacta de la primera Cumbre del Mercosur de Duarte Frutos como presidente (nuestra base la registra el 1-dic-2003 con reliability Low/Solo-Query, fecha estim"
1849-PRY-URY-38499,1849,Nicanor Duarte,2005-05-27,Uruguay,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Uruguay mayo 2005 visita Montevideo Vazquez'; sin resultados especificos,No se hallo fuente que confirme o descarte una visita a Uruguay el 27-may-2005 (1 dia). No coincide con ningun evento multilateral conocido en esa fecha.
1849-PRY-VEN-38308,1849,Nicanor Duarte,2004-11-17,Venezuela,existencia_del_viaje (colt_unico),Busqueda: 'Duarte Frutos Venezuela noviembre 2004 Chavez petroleo acuerdo'; sin resultados especificos,No se hallo fuente que confirme un acuerdo petrolero con Chavez el 17-nov-2004. La propia nota de COLT señala que esta fecha 'conflicts with Costa Rica trip' (su propio registro de Costa Rica indica i
2386-PRY-KOR-41056,2386,Fernando Lugo,2012-05-27,South Korea,Start_Date/TripStartDate,Búsqueda web sin resultados específicos sobre fechas de la visita de Lugo a Corea del Sur en mayo de 2012 (parte de la gira asiática de 5 países).,"Este tramo forma parte de una gira asiática de 18 días (Taiwán-India-Tailandia-Corea-Japón) cuyas fechas por país fueron estimadas tanto por nuestro equipo como por COLT dividiendo el período total, s"
2386-PRY-TWN-41048,2386,Fernando Lugo,2012-05-19,Taiwan,Duration_Days; Start_Date,"rdn.com.py/Última Hora (citado en nuestras notas metodológicas del Trip 61): gira asiática del 16-may al 2-jun-2012 (18 días). Otra fuente secundaria (blog '20medios.wordpress.com', post del 18-may-2012 sobre 'la despedida' de Lugo) sugiere una partida en torno al 17-18 de mayo.",Existen fuentes secundarias con fechas de inicio de gira ligeramente distintas (16 vs. 17 de mayo); tanto nuestra base como COLT reconocen que las fechas por tramo/país de esta gira son estimaciones (
2386-PRY-THA-41055,2386,Fernando Lugo,2012-05-26,Thailand,Duration_Days; Start_Date,Búsqueda web sin resultados específicos sobre fechas de la visita de Lugo a Tailandia en mayo de 2012.,"Igual que en los demás tramos de esta gira asiática, tanto nuestra fecha (23-may, 3 días) como la de COLT (26-may, 2 días) son estimaciones derivadas de dividir el período total de la gira (16-may/2-j"
2386-PRY-ARG-39930,2386,Fernando Lugo,2009-04-27,Argentina,existencia_del_viaje (colt_unico),"Búsqueda web sin resultados sobre un viaje de Lugo a Argentina el 27-abr-2009. COLT solo cita una foto de Getty Images (licencia 86252622) como fuente, sin más contexto ni notas.",No se encontró evidencia positiva ni negativa sobre este viaje; la única fuente de COLT es una imagen de stock sin descripción accesible. Se recomienda revisión manual de la imagen de Getty antes de d
2386-PRY-ARG-40599,2386,Fernando Lugo,2011-02-25,Argentina,existencia_del_viaje (colt_unico),"Búsqueda web: no se halló ninguna asunción presidencial en Argentina en torno al 25-feb-2011 (el siguiente traspaso presidencial argentino fue el 10-dic-2011, con la reelección de Cristina Fernández de Kirchner).",La nota de COLT ('Attended Presidential Inauguration') no corresponde a ningún evento identificable en Argentina en esa fecha; podría tratarse de un error de dato o de nota mal atribuida en COLT. No h
2386-PRY-BEL-40687,2386,Fernando Lugo,2011-05-24,Belgium,existencia_del_viaje (colt_unico),Búsqueda web sin resultados sobre una visita de Lugo a Bélgica en mayo de 2011. COLT cita 2 fotos de Getty Images sin descripción accesible.,"No se halló evidencia pública sobre este viaje ni sobre un evento en Bruselas que lo explique (se descartó una posible reunión ministerial UE-CELAC, que en 2011 aún no existía formalmente). Se recomie"
2386-PRY-BOL-39802,2386,Fernando Lugo,2008-12-20,Bolivia,existencia_del_viaje (colt_unico),"Búsqueda web sin confirmación directa. COLT cita una foto de Getty y un artículo de Lexis-Nexis (con paywall) sobre la celebración del fin de la campaña cubana de alfabetización en Bolivia, 20-dic-2008.","El evento (cierre del programa cubano de alfabetización 'Yo sí puedo' en Bolivia) es plausible dado el contexto regional de la época, pero no se pudo confirmar independientemente la presencia física d"
2386-PRY-BOL-40010,2386,Fernando Lugo,2009-07-16,Bolivia,existencia_del_viaje (colt_unico),"Búsqueda web sin confirmación directa. COLT cita 4 fuentes (Proquest x2, WNC Eastview, Getty) sobre la conmemoración del aniversario de la Revolución boliviana del 16-jul-2009 en La Paz.","Evento protocolar plausible (Bolivia conmemora el 16 de julio como aniversario de la revolución de 1809) y con sourcing relativamente robusto de COLT, pero no se pudo acceder a las fuentes citadas (pa"
2386-PRY-BRA-39708,2386,Fernando Lugo,2008-09-17,Brazil,existencia_del_viaje (colt_unico),Búsqueda web sin resultados específicos sobre un viaje de Lugo a Brasil el 17-sep-2008. COLT cita 3 fuentes de Proquest (con paywall).,No se encontró evidencia pública que confirme o descarte este viaje puntual de un día; las fuentes citadas por COLT no son accesibles públicamente.
2386-PRY-BRA-39940,2386,Fernando Lugo,2009-05-07,Brazil,existencia_del_viaje (colt_unico),"Búsqueda web sin resultados específicos sobre un viaje de Lugo a Brasil el 7-may-2009. COLT cita 4 fuentes (3 Proquest, 1 Getty).",No se encontró evidencia pública que confirme o descarte este viaje; las fuentes citadas por COLT no son accesibles públicamente.
2386-PRY-CHL-40156,2386,Fernando Lugo,2009-12-09,Chile,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de una ofrenda floral de Lugo en el monumento a Bernardo O'Higgins en diciembre de 2009. COLT cita 1 foto de Getty y 1 artículo de Lexis-Nexis (paywall).,"Es un acto protocolar estándar en visitas de Estado a Chile, pero no se pudo confirmar independientemente por tratarse de fuentes con acceso restringido."
2386-PRY-COL-39719,2386,Fernando Lugo,2008-09-28,Colombia,existencia_del_viaje (colt_unico),"Búsqueda web sin confirmación directa de un viaje de Lugo a Colombia el 28-sep-2008. COLT cita 3 fuentes (Proquest, 2 Getty).",No se encontró evidencia pública que confirme o descarte este viaje; las fuentes citadas por COLT no son accesibles públicamente.
2386-PRY-COL-40276,2386,Fernando Lugo,2010-04-08,Colombia,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de un viaje de Lugo a Colombia el 8-abr-2010. COLT cita 1 foto de Getty.,No se encontró evidencia pública que confirme o descarte este viaje de un día.
2386-PRY-COL-41071,2386,Fernando Lugo,2012-06-11,Colombia,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de un viaje de Lugo a Colombia el 11-jun-2012 (11 días antes de su destitución). COLT cita 1 foto de Getty.,"No se encontró evidencia pública que confirme o descarte este viaje de un día, ocurrido pocos días antes de la destitución de Lugo (22-jun-2012)."
2386-PRY-CUB-39967,2386,Fernando Lugo,2009-06-03,Cuba,existencia_del_viaje (colt_unico),"Búsqueda web sin confirmación directa de una ofrenda floral de Lugo en el memorial a José Martí en junio de 2009. COLT cita 5 fuentes (Proquest, WNC Eastview, 3 Getty).","Es un acto protocolar estándar en visitas de Estado a Cuba, con sourcing relativamente robusto de COLT, pero no se pudo confirmar independientemente por tratarse de fuentes con acceso restringido."
2386-PRY-ECU-40217,2386,Fernando Lugo,2010-02-08,Ecuador,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de un viaje de Lugo a Ecuador el 8-feb-2010. COLT cita 2 fotos de Getty.,No se encontró evidencia pública que confirme o descarte este viaje.
2386-PRY-ECU-40651,2386,Fernando Lugo,2011-04-18,Ecuador,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de un viaje de Lugo a Ecuador el 18-abr-2011 (4 días). COLT cita 1 foto de Getty.,No se encontró evidencia pública que confirme o descarte este viaje relativamente largo (4 días) sin notas de COLT que expliquen su motivo.
2386-PRY-HTI-39916,2386,Fernando Lugo,2009-04-13,Haiti,existencia_del_viaje (colt_unico),Búsqueda web sin resultados específicos sobre la firma del Programa Umbral del MCC por parte de Lugo en Haití en abril de 2009. COLT cita 1 fuente de Proquest (paywall).,"La propia nota de COLT indica 'location assumed' (ubicación asumida, no confirmada), lo que refleja incertidumbre de la propia fuente; no se halló evidencia adicional que permita confirmar o descartar"
2386-PRY-HTI-40593,2386,Fernando Lugo,2011-02-19,Haiti,existencia_del_viaje (colt_unico),"Búsqueda web sin resultados específicos sobre una reunión de Lugo con tropas de la ONU en Haití en febrero de 2011. COLT cita 1 fuente de Proquest (paywall), la misma que para el viaje médico a Cuba de esas fechas (2386-PRY-CUB-40591).","No se halló evidencia pública que confirme este viaje puntual de un día; se observa que la fuente citada coincide con la del viaje a Cuba de fechas cercanas, lo que amerita revisión adicional para des"
2386-PRY-HND-39965,2386,Fernando Lugo,2009-06-01,Honduras,existencia_del_viaje (colt_unico),"Búsqueda web: se confirmó que Lugo condenó el golpe de Estado en Honduras (28-jun-2009) en su calidad de presidente pro tempore de Mercosur, pero no se halló evidencia de un viaje físico a Honduras el 1-jun-2009 (fecha anterior al golpe).","La fecha registrada por COLT (1-jun-2009) es anterior al golpe de Estado contra Zelaya (28-jun-2009), por lo que no corresponde a la crisis política posterior; no está claro qué evento motivó este via"
2386-PRY-IDN-40619,2386,Fernando Lugo,2011-03-17,Indonesia,existencia_del_viaje (colt_unico),COLT cita 1 fuente de Proquest (paywall) y la propia nota de COLT dice: 'Reports suggest President Lugo made a stop in Indonesia. Unclear what activities if any they took part in while stopover'.,"La propia fuente de COLT reconoce incertidumbre sobre si hubo alguna actividad sustantiva (podría tratarse de una simple escala técnica de combustible durante la gira asiática de marzo de 2011, sin ag"
2386-PRY-USA-39767,2386,Fernando Lugo,2008-11-15,United States,existencia_del_viaje (colt_unico),"Wikipedia ES 'Cumbre de Washington' (G-20, 15-nov-2008): confirma la cumbre, pero no se halló evidencia de participación de Paraguay (que no es miembro del G20) ni de un viaje de Lugo a Washington en esa fecha.",Paraguay no integra el G20; la nota de COLT ('Group statement with LA leaders') podría referirse a una declaración conjunta de líderes latinoamericanos emitida en paralelo a la cumbre sin necesariamen
2386-PRY-USA-40080,2386,Fernando Lugo,2009-09-24,United States,existencia_del_viaje (colt_unico),"Búsqueda web: se confirmó que Lugo asistió a sesiones de la Asamblea General de la ONU en otros años (2008), pero no se buscó ni confirmó específicamente su participación en la 64ª sesión de septiembre de 2009. COLT cita 1 foto de Getty.","Es plausible que corresponda a la 64ª Asamblea General de la ONU (sept-2009), dado el patrón de asistencia de Lugo a este foro, pero no se pudo confirmar con una fuente específica dentro del alcance d"
2386-PRY-USA-40807,2386,Fernando Lugo,2011-09-21,United States,existencia_del_viaje (colt_unico),"Búsqueda web: una fuente hallada de forma incidental (lanueva.com) menciona que en septiembre de 2011 Lugo viajó desde Estados Unidos (donde participaba de la asamblea anual de la ONU) hacia Brasil para un control oncológico, lo que sugiere que sí asistió a la Asamblea General de la ONU en septiembr","Hay indicios (mención incidental de un viaje EE.UU.-Brasil en septiembre de 2011 ligado a la ONU) que hacen plausible este viaje, pero no se encontró una fuente específica que confirme la fecha exacta"
2386-PRY-URY-39899,2386,Fernando Lugo,2009-03-27,Uruguay,existencia_del_viaje (colt_unico),Búsqueda web sin resultados específicos sobre la asistencia de Lugo a un partido de fútbol en Montevideo en marzo de 2009. COLT cita 2 fotos de Getty Images.,No se halló evidencia pública que confirme o descarte este viaje de motivo inusual (evento deportivo); las imágenes de Getty citadas por COLT no fueron accesibles para revisión de su descripción.
2386-PRY-URY-40154,2386,Fernando Lugo,2009-12-07,Uruguay,existencia_del_viaje (colt_unico),"Búsqueda web: se confirmó que José Mujica ganó el balotaje uruguayo el 29-nov-2009, lo que hace plausible una reunión posterior con el presidente electo, pero no se halló una fuente específica que confirme el viaje de Lugo a Montevideo el 7-dic-2009.","El motivo (reunión con presidente electo) es cronológicamente coherente con la fecha del balotaje uruguayo, pero no se encontró una fuente de prensa específica que confirme este viaje puntual dentro d"
2386-PRY-VEN-39919,2386,Fernando Lugo,2009-04-16,Venezuela,existencia_del_viaje (colt_unico),Búsqueda web sin confirmación directa de una ceremonia de ofrenda floral de Lugo en Venezuela en abril de 2009. COLT cita 2 fotos de Getty Images.,No se halló evidencia pública que confirme o descarte este viaje; las imágenes de Getty citadas por COLT no fueron accesibles para revisión de su descripción.
2814-PRY-USA-41248,2814,Federico Franco,2012-12-05,United States,existencia_del_viaje (colt_unico),Búsqueda web sobre 'Federico Franco Coral Gables diciembre 2012' sin resultados relevantes; los enlaces de COLT (ProQuest) están detrás de paywall universitario inaccesible.,No se encontró ninguna fuente independiente que confirme o descarte esta visita. La duración registrada (15 días) es inusualmente larga para lo que describe la nota ('visita a la alcaldía de Coral Gab
2931-PRY-ARG-42445,2931,Horacio Cartes,2016-03-16,Argentina,existencia_del_viaje (colt_unico),"No se realizó búsqueda independiente exitosa (presupuesto de búsqueda web agotado durante la tarea); enlaces de COLT son de Getty Images, no accesibles para verificar caption/fecha.","La nota de COLT ('Receives Shalom Prize') es específica pero no se pudo corroborar con una fuente independiente abierta; no hay evidencia que contradiga el dato, por lo que se marca como no verificabl"
2931-PRY-ARG-42990,2931,Horacio Cartes,2017-09-12,Argentina,existencia_del_viaje (colt_unico),No se encontró fuente independiente con fecha exacta (presupuesto de búsqueda agotado); COLT cita únicamente ProQuest/Getty (paywall).,No hay nota descriptiva en COLT para este ítem y no se pudo verificar independientemente. Se marca como no verificable; se señala en el resumen que 2017 concentra varios viajes a Argentina sin notas (
2931-PRY-ARG-43012,2931,Horacio Cartes,2017-10-04,Argentina,existencia_del_viaje (colt_unico),No se encontró fuente independiente con fecha exacta (presupuesto de búsqueda agotado); COLT cita únicamente ProQuest/Getty (paywall).,Sin nota descriptiva ni corroboración independiente disponible. Ver comentario en el ítem ARG-42990 sobre la concentración inusual de viajes a Argentina en 2017.
2931-PRY-ARG-43079,2931,Horacio Cartes,2017-12-10,Argentina,existencia_del_viaje (colt_unico),No se encontró fuente independiente con fecha exacta (presupuesto de búsqueda agotado); COLT cita únicamente Getty (paywall).,Sin nota descriptiva ni corroboración independiente disponible. Duración de 4 días sin descripción del motivo del viaje; amerita revisión conjunta con ARG-42990 y ARG-43012 por posible duplicación o e
