TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
898-VEN-COL-34948,correccion,CityVisited,,Bogotá,https://es.wikipedia.org/wiki/Anexo:Viajes_internacionales_del_presidente_Rafael_Caldera,"El campo estaba vacío. Según el anexo de viajes internacionales de Caldera (fuente primaria citada: Fundación Empresas Polar, Diccionario de Historia de Venezuela), el 6 de septiembre de 1995 Caldera se reunió con el presidente Ernesto Samper en Bogotá, coincidiendo exactamente con la fecha del trip."
898-VEN-ECU-34946,correccion,CityVisited,,Quito,Search Query: Declaración de Quito Grupo de Río septiembre 1995 fecha,"El campo estaba vacío. La Declaración de Quito del Grupo de Río está fechada 4-5 de septiembre de 1995, coincidiendo exactamente con las fechas del trip."
898-VEN-ECU-35889,correccion,CityVisited,,Guayaquil,https://www.comunidadandina.org/notas-de-prensa/cumbre-de-presidentes-andinos-para-consolidar-el-proceso-de-integracion/,"El campo estaba vacío. El X Consejo Presidencial Andino (Acta de Guayaquil) se celebró en Guayaquil, Ecuador, el 4-5 de abril de 1998, coincidiendo exactamente con las fechas del trip."
898-VEN-FRA-35874,correccion,CityVisited,,Paris,https://es.wikipedia.org/wiki/Anexo:Viajes_internacionales_del_presidente_Rafael_Caldera,"El campo estaba vacío. Fuente AFP ('France: Paris: Venezuelan president meets Chirac', 20 marzo 1998) confirma que la reunión con Chirac ocurrió en París, coincidiendo con la fecha de inicio del trip (20 de marzo de 1998)."
898-VEN-PAN-34578,correccion,Notes,Attended inauguration of President Guillermo Endara,Attended inauguration of President Ernesto Pérez Balladares,https://en.wikipedia.org/wiki/Ernesto_P%C3%A9rez_Balladares,"El registro original dice que Caldera asistió a la 'inauguración del Presidente Guillermo Endara', pero Endara era el presidente saliente de Panamá (1989-1994), no el que asumía el cargo. El presidente inaugurado el 1 de septiembre de 1994 fue Ernesto Pérez Balladares, ganador de la elección de mayo de 1994."
898-VEN-PAN-36043,correccion,NameMultilatEvent,Rio Group Summit;President Ernesto Zedillo;President Andres Pastrana,Rio Group Summit,https://www.eltiempo.com/archivo/documento/MAM-799020,"El campo original mezcla el nombre del evento con nombres de mandatarios ('Rio Group Summit;President Ernesto Zedillo;President Andres Pastrana'), lo cual no es un valor limpio de un solo campo. Se confirma que la Cumbre de Panamá del Grupo de Río se realizó el 4-5 de septiembre de 1998 (Declaración de Ciudad de Panamá), coincidiendo con el país/fecha del trip. Los nombres de otros mandatarios mencionados deberían figurar, si se confirman, en el campo NonhostHOGSNames y no en el nombre del evento."
898-VEN-PRT-36085,correccion,CityVisited,,Porto,https://segib.org/?summit=viii-cumbre-iberoamericana-1998,"El campo estaba vacío. Fuente oficial SEGIB confirma que la VIII Cumbre Iberoamericana se celebró en Porto (Oporto), Portugal, el 17-18 de octubre de 1998, coincidiendo exactamente con las fechas del trip."
898-VEN-TTO-34928,correccion,CityVisited,,Port of Spain,https://www.acs-aec.org/en/article/new-era-regional-cooperation-birth-association-caribbean-states,"El campo estaba vacío. La I Cumbre de la Asociación de Estados del Caribe (ACS) se celebró en Port of Spain, Trinidad y Tobago, el 17-18 de agosto de 1995, coincidiendo exactamente con las fechas del trip."
898-VEN-USA-34677,correccion,CityVisited,,Miami,https://en.wikipedia.org/wiki/1st_Summit_of_the_Americas,"El campo estaba vacío. La Primera Cumbre de las Américas se celebró en Miami, Florida, el 9-11 de diciembre de 1994, coincidiendo con la fecha de inicio del trip."
898-VEN-USA-35954,correccion,NameMultilatEvent,United Nations (UN) General Assembly,UN General Assembly Special Session on the World Drug Problem (UNGASS),https://press.un.org/en/1998/19980610.ga9423.html,"El registro dice genéricamente 'United Nations (UN) General Assembly', pero la Asamblea General ordinaria nunca sesiona en junio. Fuente primaria de Naciones Unidas confirma que del 8 al 10 de junio de 1998 se celebró en Nueva York el vigésimo período extraordinario de sesiones de la Asamblea General, dedicado al problema mundial de las drogas, coincidiendo con la fecha del trip (8 de junio de 1998)."
898-VEN-VAT-34824,correccion,CityVisited,,Vatican City,Search Query: Rafael Caldera Vaticano beatificación María de San José mayo 1995,"El campo estaba vacío; dado que CountryVisited es 'Holy See', la ciudad correspondiente es la Ciudad del Vaticano."
898-VEN-BRA-35204,no_verificable,TripStartDate/TripEndDate,,,,
898-VEN-BRA-35531,no_verificable,TripStartDate/TripEndDate,,,,
898-VEN-VAT-34824,no_verificable,TripStartDate/TripEndDate,,,,
898-VEN-NIC-35780,no_verificable,TripStartDate/HostHOGSName,,,,
898-VEN-PER-34907,no_verificable,CulturalSiteOrCeremony/TripStartDate,,,,
898-VEN-CHE-35947,no_verificable,TripStartDate/HostHOGSName,,,,
PELATAM-VEN-1,hallazgo_nuevo,,,Mexico,https://re.sre.gob.mx/rmpe/index.php/rmpe/article/download/1141/1078/1123,"Viaje real de Rafael Caldera a México, del 5 al 8 de febrero de 1997, ausente del archivo COLT para este LeaderID/rango de fechas. Confirmado por la cronología oficial de política exterior de México (SRE) y corroborado independientemente por el anexo de viajes internacionales de Caldera en Wikipedia (que a su vez cita la Fundación Empresas Polar)."
1383-VEN-CUB-36479,correccion,AttendedMultilatEvent,No,Yes,https://www.npr.org/1999/11/17/1066730/ibero-american-summit,"El viaje a Cuba del 15 al 18 de noviembre de 1999 coincide exactamente con la IX Cumbre Iberoamericana, celebrada en La Habana el 15-16 de noviembre de 1999, a la que Chávez asistió junto a Castro y otros jefes de Estado iberoamericanos. El juego de béisbol con Castro (18 nov) ocurrió al cierre de la misma visita. COLT registra 'No' para AttendedMultilatEvent, lo cual omite el evento multilateral que motivó/enmarcó el viaje."
1383-VEN-CUB-36479,correccion,NameMultilatEvent,,IX Cumbre Iberoamericana,https://www.cbsnews.com/news/cuba-hosts-latin-leaders,"Nombre del evento multilateral que coincidió con las fechas del viaje (La Habana, 15-16 de noviembre de 1999), confirmado por archivo de la cumbre y cobertura de prensa de la época."
1383-VEN-FRA-36459,correccion,NameMultilatEvent,Shanghai Cooperation Organization (SCO) Summit,,"Search Query: ""Shanghai Cooperation Organization founding date June 2001""","COLT indica que Chávez asistió a la 'Shanghai Cooperation Organization (SCO) Summit' en Francia el 26-28 de octubre de 1999. Esto es cronológicamente imposible: la Organización de Cooperación de Shanghái (OCS) recién fue fundada en junio de 2001 en Shanghái, dos años después de la fecha registrada, y nunca ha celebrado cumbres en Francia. Se trata de un error de carga de datos (posible copia/pegado de otro registro)."
1383-VEN-FRA-36459,correccion,AttendedMultilatEvent,Yes,No,"Search Query: ""Shanghai Cooperation Organization founding date June 2001""","Consecuencia directa de la corrección anterior: al ser imposible que la Cumbre de la OCS haya ocurrido en 1999, no puede sostenerse que Chávez la haya 'atendido'. No se halló evidencia independiente de que el viaje registrado como 'Francia' incluyera asistencia a un evento multilateral real en esas fechas."
1383-VEN-MEX-36308,correccion,MetHostHoGS,No,Yes,https://diplomaciapresidencial.com/general/xiii-cumbre-del-grupo-de-rio-g-rio/,"La XIII Cumbre del Grupo de Río se celebró el 28 de mayo de 1999 en Veracruz/Ciudad de México, y fue el propio presidente anfitrión, Ernesto Zedillo, quien recibió a Hugo Chávez y a los demás mandatarios asistentes. COLT registra 'No' para MetHostHoGS y deja HostHOGSName vacío, lo cual contradice el hecho de que el jefe de Estado anfitrión (Zedillo) recibió personalmente a los visitantes."
1383-VEN-MEX-36308,correccion,HostHOGSName,,President Ernesto Zedillo,https://diplomaciapresidencial.com/general/xiii-cumbre-del-grupo-de-rio-g-rio/,"Ernesto Zedillo era el presidente de México (anfitrión de la XIII Cumbre del Grupo de Río, Veracruz, 28 de mayo de 1999) y recibió a Chávez en dicha cumbre."
1383-VEN-SGP-36453,correccion,Notes,Also met President Sellapa Rama Nathan,Also met President S.R. Nathan (Sellapan Ramanathan),"Search Query: ""S R Nathan sworn in President of Singapore September 1999""","El nombre en el campo Notes ('President Sellapa Rama Nathan') contiene un error tipográfico. El presidente de Singapur en esa fecha (asumió el 1 de septiembre de 1999) era Sellapan Ramanathan, conocido como S.R. Nathan, no 'Sellapa Rama Nathan'."
1383-VEN-FRA-36459,no_verificable,CountryVisited / HostHOGSName,,,,
1383-VEN-BOL-36766,no_verificable,Todo el registro (viaje a Bolivia 28-29 agosto 2000),,,,
1383-VEN-PAN-36387,no_verificable,Todo el registro (viaje a Panamá 15 agosto 1999),,,,
1383-VEN-COL-36306,no_verificable,MetHostHoGS,,,,
1383-VEN-MEX-37336,correccion,NameMultilatEvent,United Nations (UN) General Assembly,International Conference on Financing for Development,https://www.un.org/webcast/ffd/2002/statements/venezuelaE.htm ; https://www.un.org/webcast/ffd/2002/pressrel/22c.htm,"El evento multilateral en Monterrey, México, los días 21-22 de marzo de 2002 fue la Conferencia Internacional sobre la Financiación para el Desarrollo (Consenso de Monterrey), celebrada del 18 al 22 de marzo de 2002 en el Cintermex. No fue una sesión de la Asamblea General de la ONU (esa se celebra en Nueva York, no en México). Chávez participó como Presidente del G-77 y criticó los compromisos de AOD. COLT registró incorrectamente el nombre del evento."
1383-VEN-AUT-37181,no_verificable,TripStartDate / CountryVisited,,,,
1383-VEN-PRT-37181,no_verificable,TripStartDate / TripEndDate,,,,
1383-VEN-IRN-37184,no_verificable,SourceLink1 / evento,,,,
1383-VEN-NLD-37317,no_verificable,CountryVisited / NameMultilatEvent,,,,
1383-VEN-SLV-37590,no_verificable,Notes / asistencia confirmada,,,,
1383-VEN-FRA-37544,no_verificable,BusinessLeaderOrForum / Notes,,,,
1383-VEN-CUB-37445,no_verificable,Notes / evento,,,,
1383-VEN-MOZ-37504,no_verificable,evento / fuente,,,,
1383-VEN-CUB-37864,no_verificable,TripStartDate/TripEndDate,,,,
1383-VEN-CUB-38000,no_verificable,TripStartDate,,,,
1383-VEN-ARG-38383,no_verificable,NameMultilatEvent,,,,
1383-VEN-COL-37799,no_verificable,NameMultilatEvent,,,,
1383-VEN-COL-38300,no_verificable,TripStartDate,,,,
1383-VEN-PRY-37847,no_verificable,TripStartDate/TripEndDate,,,,
1383-VEN-PRY-38696,no_verificable,TripStartDate,,,,
1383-VEN-QAT-38320,no_verificable,TripStartDate/TripEndDate,,,,
1383-VEN-USA-37637,no_verificable,TripStartDate,,,,
1383-VEN-URY-37849,no_verificable,TripStartDate,,,,
1383-VEN-AUT-38848,correccion,NameMultilatEvent,European Council-Community of Latin American and Caribbean States (CELAC) Summit,European Union-Latin America and Caribbean (EU-LAC) Summit,"https://www.bmeia.gv.at (Bundesministerium fuer Europa, Integration und Aeusseres, Austria) 'Declaration of Vienna - IV EU-LAC Summit', 12 de mayo de 2006; https://en.wikipedia.org/wiki/European_Union,_Latin_America_and_the_Caribbean_Summit; Real Instituto Elcano, 'The Vienna Summit between Latin America/the Caribbean and the EU', 3 de julio de 2006","COLT registra el evento como 'European Council-Community of Latin American and Caribbean States (CELAC) Summit', pero CELAC (Comunidad de Estados Latinoamericanos y Caribeños) recien fue fundada en 2010-2011, por lo que no pudo existir en mayo de 2006. El evento real fue la IV Cumbre Union Europea-America Latina y el Caribe (EU-LAC), celebrada en Viena, Austria, el 11-12 de mayo de 2006, con la Declaracion de Viena como documento final. Las fechas de viaje (11-13 mayo 2006) son correctas."
1383-VEN-GBR-38851,correccion,TripEndDate,2006-05-15,2006-05-16,"MercoPress, 'President Chavez on private political visit to London', 12 de mayo de 2006 (en.mercopress.com); 'Chavez comes to London!', marxist.com, mayo de 2006 (menciona actos el 'Monday and Tuesday 15/16 May')","COLT registra el viaje a Londres como 14-15 de mayo de 2006 (duracion 2), pero fuentes de prensa de la epoca indican que fue una visita 'privada' de tres dias que comenzo el domingo 14 de mayo y se extendio hasta el martes 16 de mayo de 2006, con actos publicos junto al alcalde Ken Livingstone los dias 15 y 16."
1383-VEN-GBR-38851,correccion,TripDuration,2,3,"MercoPress, 'President Chavez on private political visit to London', 12 de mayo de 2006 (en.mercopress.com)","Consecuencia directa de la correccion de TripEndDate a 2006-05-16: la visita a Londres duro 3 dias (14, 15 y 16 de mayo de 2006), no 2."
1383-VEN-IRN-39405,correccion,Notes,Met with President Rafael Correa,,"Wilson Center, 'Iran in Latin America' (informe); Critical Threats, 'Ecuador Iran Foreign Relations' (menciona reunion Correa-Ahmadinejad en Teheran en diciembre de 2007, no en noviembre); Tehran Times, 'Chavez, Morales, Correa bypass U.S. in deals with Iran, China'","El campo Notes afirma 'Met with President Rafael Correa' durante la escala de Chavez en Teheran el 19 de noviembre de 2007, pero esto es inconsistente con el propio registro de COLT, que marca MetNonhostHOGS='No' y NonhostHOGSNames en blanco para este mismo viaje. La investigacion no encontro evidencia de que Correa estuviera en Teheran ese dia; las fuentes indican que la visita de Correa a Ahmadinejad en Teheran ocurrio en diciembre de 2007, en un viaje separado, y que la escala de Chavez en Teheran el 19 de noviembre de 2007 fue una parada de cinco horas dentro de su gira Riad-Teheran-Paris. Se recomienda vaciar el campo Notes por ser una afirmacion no verificada y contradictoria con otros campos del mismo registro."
1383-VEN-BRA-38833,no_verificable,NameMultilatEvent,,,,
1383-VEN-BRA-39345,no_verificable,NonhostHOGSNames,,,,
1383-VEN-NIC-39152,no_verificable,TripStartDate,,,,
1383-VEN-CUB-40158,correccion,TripStartDate,2009-12-11,2009-12-13,https://rebelion.org/declaracion-final-de-la-viii-cumbre-del-alba/,"Múltiples fuentes de prensa coinciden en que la VIII Cumbre del ALBA (celebrando el 5to aniversario del mecanismo) se realizó en La Habana los días 13 y 14 de diciembre de 2009, no del 11 al 13 como indica COLT."
1383-VEN-CUB-40158,correccion,TripEndDate,2009-12-13,2009-12-14,https://rebelion.org/declaracion-final-de-la-viii-cumbre-del-alba/,"La VIII Cumbre del ALBA concluyó el 14 de diciembre de 2009; una de las fuentes originales de COLT (nota sobre acuerdos Venezuela-Cuba por 3.200 millones de dólares) está fechada el 14 de diciembre, consistente con el cierre de la cumbre ese día."
1383-VEN-DZA-40058,correccion,TripEndDate,2009-09-02,2009-09-03,Search Query: Chavez sale de Argelia 3 septiembre 2009 rumbo Damasco gira Libia Argelia Siria,"Según reportes de la gira de Chávez por el Magreb y Medio Oriente, salió de Argelia el 3 de septiembre de 2009 rumbo a Damasco, lo que indica que la visita a Argelia se extendió del 2 al 3 de septiembre, no un único día (2 de septiembre) como indica COLT."
1383-VEN-SYR-40059,correccion,TripStartDate,2009-09-03,2009-09-04,https://www.voanews.com/a/venezuelas-chavez-visits-syria-105448053/164122.html,"Fuentes independientes (VOA News, Al Jazeera) confirman que Chávez llegó a Damasco y fue recibido por Bashar al-Assad el viernes 4 de septiembre de 2009, no el 3 de septiembre como indica COLT."
1383-VEN-SYR-40059,correccion,TripEndDate,2009-09-03,2009-09-04,https://www.voanews.com/a/venezuelas-chavez-visits-syria-105448053/164122.html,"La visita a Siria fue de un solo día (4 de septiembre de 2009), según las mismas fuentes que documentan la llegada a Damasco."
1383-VEN-NIC-39463,correccion,TripStartDate,2008-01-16,2008-01-15,https://www.laprensa.hn/honduras/chavez-concluye-gira-por-centroamerica-ESLP683766,"Fuentes de prensa (La Prensa de Honduras, Aporrea) indican que Chávez concluyó su gira centroamericana (Guatemala 14/1, Honduras y Nicaragua) precisamente el martes 15 de enero de 2008, coincidiendo con la inauguración de la serie final de béisbol junto a Daniel Ortega en Managua, no el 16 de enero como indica COLT."
1383-VEN-NIC-39463,correccion,TripEndDate,2008-01-16,2008-01-15,https://www.aporrea.org/actualidad/n107598.html,"La visita a Nicaragua fue de un solo día (15 de enero de 2008), día en que concluyó la gira centroamericana."
1383-VEN-COL-39837,correccion,CityVisited,,Cartagena,Search Query: Uribe Chavez reunion bilateral 24 enero 2009 Cartagena,"La reunión bilateral Chávez-Uribe del 24 de enero de 2009 tuvo lugar en Cartagena de Indias, dato que en COLT figura vacío."
1383-VEN-CUB-39514,no_verificable,TripStartDate,,,,
1383-VEN-CUB-40141,no_verificable,TripStartDate,,,,
1383-VEN-BOL-40010,no_verificable,TripStartDate,,,,
1383-VEN-BRA-39959,no_verificable,TripStartDate,,,,
1383-VEN-NIC-39993,no_verificable,TripStartDate,,,,
1383-VEN-PER-39584,no_verificable,TripStartDate,,,,
1383-VEN-PRT-39652,no_verificable,TripStartDate,,,,
1383-VEN-TKM-40062,no_verificable,TripStartDate,,,,
PELATAM-VEN-2,hallazgo_nuevo,,,Brazil,Search Query: Chavez Lula Brasilia 28 abril 2009 acuerdo mineria,"Se encontró referencia a una reunión entre Chávez y Lula da Silva en Brasilia el 28 de abril de 2009 con firma de acuerdos (incluyendo minería), evento que no aparece en el archivo de entrada. Podría tratarse de un viaje adicional de Chávez a Brasil no capturado por COLT, o de una confusión de fecha con el viaje BRA-39959 (26 de mayo de 2009), que no pudo confirmarse independientemente. Se recomienda verificación adicional con fuentes primarias antes de incorporarlo definitivamente a la base."
1383-VEN-CUB-40283,correccion,CityVisited,,Havana,"Xinhua General News Service, 'Venezuelan president arrives in Havana for visit', 15 April 2010 (fuente ya citada en el propio registro COLT)",Todos los viajes médicos y bilaterales de Chávez a Cuba en este período se realizaron en La Habana (sede del aeropuerto José Martí y del CIMEQ); el campo está vacío en COLT.
1383-VEN-CUB-40415,correccion,CityVisited,,Havana,"Búsqueda web: 'Chávez Cuba agosto 25 2010 Castro' (deccanherald.com, univision.com)",Reunión de Chávez con Fidel y Raúl Castro en La Habana el 25 de agosto de 2010.
1383-VEN-CUB-40489,correccion,CityVisited,,Havana,"Búsqueda web: 'Chávez viaje Cuba noviembre 2010' (eleconomista.es, lanacion.com.ar)",Visita oficial a La Habana por el 10º aniversario del Acuerdo Integral de Cooperación; despedida en el aeropuerto José Martí.
1383-VEN-CUB-40702,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'; vanguardia.com, 'Cronología del cáncer que llevó a la muerte a Chávez'",Cirugías del 10 y 20 de junio de 2011 realizadas en La Habana (CIMEQ); regreso a Venezuela confirmado el 4 de julio de 2011.
1383-VEN-CUB-40740,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'","Primer ciclo de quimioterapia en La Habana, 16 al 23 de julio de 2011 (coincide exactamente con las fechas de COLT)."
1383-VEN-CUB-40761,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'",Segunda fase de quimioterapia en La Habana (7 de agosto de 2011); fechas de COLT (6-14 agosto) son consistentes dentro de un margen de un día respecto a la fuente secundaria.
1383-VEN-CUB-40803,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'; Fox News, 'Bolivian President Morales visits Cuba where ally Chavez convalescing after cancer operation'","Cuarto ciclo de quimioterapia en La Habana, 17 al 22 de septiembre de 2011; Evo Morales visitó a Chávez en Cuba durante su convalecencia, confirmando el campo MetNonhostHOGS."
1383-VEN-CUB-40832,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'",'Revisión integral' en La Habana del 16 al 20 de octubre de 2011 (coincide con fechas de COLT).
1383-VEN-CUB-40957,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'","Viaje breve y reservado a La Habana para exámenes, previo al anuncio público del 21 de febrero de 2012 sobre una posible recurrencia del cáncer."
1383-VEN-CUB-40963,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'","Cirugía del 26 de febrero de 2012 en La Habana; regreso a Caracas el 16 de marzo tras tres semanas, coincidiendo exactamente con fechas de COLT. Reunión con Juan Manuel Santos en La Habana el 7 de marzo de 2012, confirmando MetNonhostHOGS."
1383-VEN-CUB-40992,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'",Primer ciclo de radioterapia (5 sesiones) en La Habana desde el 24 de marzo de 2012.
1383-VEN-CUB-40992,correccion,TripEndDate,2012-03-28,2012-03-29,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez': '29 de marzo.- Vuelve a Caracas tras recibir una primera fase de radioterapia de cinco días'","La cronología periodística indica que Chávez regresó a Caracas el 29 de marzo de 2012 tras la primera batería de radioterapia, un día después de la fecha de fin registrada en COLT (28 de marzo)."
1383-VEN-CUB-40999,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez'",Segunda batería de radioterapia en La Habana desde el 31 de marzo de 2012.
1383-VEN-CUB-40999,correccion,TripEndDate,2012-04-05,2012-04-04,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez': '4 de abril.- Chávez vuelve a su natal Barinas después de cuatro días en La Habana'","La cronología periodística indica que Chávez regresó a su natal Barinas el 4 de abril de 2012 'después de cuatro días en La Habana', un día antes de la fecha de fin registrada en COLT (5 de abril)."
1383-VEN-CUB-41006,correccion,CityVisited,,Havana,"elcolombiano.com, 'Cronología de la enfermedad de Hugo Chávez': '7 de abril.- Regresa a Cuba para una tercera batería de cinco sesiones de radioterapia'","Tercera batería de radioterapia (5 sesiones) en La Habana desde el 7 de abril de 2012, coincide exactamente con fecha de inicio de COLT."
1383-VEN-CUB-41013,correccion,CityVisited,,Havana,"Associated Press, 'Hugo Chavez skips Summit, citing doctors' orders', 15 April 2012 (ya citada en COLT)",Chávez se ausentó de la Cumbre de las Américas de Cartagena (14-15 abril 2012) y viajó a La Habana para continuar el tratamiento; consistente con las propias fuentes citadas en COLT.
1383-VEN-CUB-41029,correccion,CityVisited,,Havana,"vanguardia.com, 'Cronología del cáncer que llevó a la muerte a Chávez': 'Mayo 12: Chávez anunció el fin exitoso del tratamiento'","Último ciclo de radioterapia en La Habana, finalizado exitosamente hacia el 11-12 de mayo de 2012, coincide con la fecha de fin de COLT."
1383-VEN-CUB-41241,correccion,CityVisited,,Havana,"vanguardia.com, 'Cronología del cáncer que llevó a la muerte a Chávez': 'Diciembre 7: Chávez regresó a Caracas tras pasar nueve días en Cuba'","Tratamiento de oxigenación hiperbárica en La Habana; Chávez regresó a Caracas el 7 de diciembre de 2012 tras nueve días en Cuba, coincide con COLT (28 nov-7 dic = 9 noches)."
1383-VEN-CUB-41253,correccion,CityVisited,,Havana,"cibercuba.com, 'La salud de Hugo Chávez «delicada» tras su operación' (31 dic 2012); hecho ampliamente documentado del regreso del 18 de febrero de 2013","Cuarta cirugía de cáncer en La Habana (aprox. 11 de diciembre de 2012); regreso secreto a Venezuela confirmado el 18 de febrero de 2013, coincidiendo exactamente con la fecha de fin de COLT y con TripDuration=71."
1383-VEN-ARG-40302,correccion,CityVisited,,"Los Cardales (Campana, Buenos Aires)","cfkargentina.com, 'La Unasur eligió a Néstor Kirchner como nuevo Secretario General'; cancilleria.gob.ar","La IV Cumbre de UNASUR del 4 de mayo de 2010, donde se eligió a Néstor Kirchner como primer Secretario General, se celebró en el Hotel Sofitel Reserva Los Cardales, partido de Campana, provincia de Buenos Aires."
1383-VEN-ARG-40323,correccion,CityVisited,,Buenos Aires,"es.wikipedia.org, 'Bicentenario de la Revolución de Mayo'","Las celebraciones del Bicentenario de la Revolución de Mayo del 25 de mayo de 2010 se centraron en Plaza de Mayo y Av. 9 de Julio, Buenos Aires, con invitación a jefes de Estado sudamericanos."
1383-VEN-ARG-40479,correccion,CityVisited,,Buenos Aires,"expansion.mx, 'Hugo Chávez llega a Buenos Aires para asistir al funeral de Kirchner'; en.wikipedia.org, 'Death and state funeral of Néstor Kirchner'","Chávez asistió al funeral de Néstor Kirchner en Buenos Aires (Casa Rosada y cementerio), el 28 de octubre de 2010."
1383-VEN-ARG-40630,correccion,CityVisited,,La Plata,"eluniverso.com, 'Premio a Chávez suscita controversia en Argentina', 30 marzo 2011; latamjournalismreview.org","Chávez recibió el premio periodístico 'Rodolfo Walsh' otorgado por la Universidad Nacional de La Plata el 29 de marzo de 2011, en la ciudad de La Plata, no en Buenos Aires."
