TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
PELATAM-BOL-9,hallazgo_nuevo,,,Spain,https://ec.europa.eu/commission/presscorner/detail/es/pres_02_133 ; https://ec.europa.eu/commission/presscorner/detail/es/memo_02_93 ; https://clubmadrid.org/impact/media/el-expresidente-boliviano-quiroga-ve-a-espana-como-ultima-baza-para-la-integracion-comercial-america-latina-ue/,"La II Cumbre UE-America Latina y el Caribe se realizo en Madrid el 17 y 18 de mayo de 2002 (la reunion de altos funcionarios/preparatoria fue el 16/5, pero la cumbre de Jefes de Estado y de Gobierno propiamente dicha fue 17-18/5). Jorge Quiroga participo como vocero de la Comunidad Andina, en su calidad de presidente del Consejo Presidencial Andino durante su mandato (fuente Club de Madrid, que lo confirma explicitamente). No existe ningun TripID con CountryVisited 'Spain' en items_ya_en_COLT para leader_1655 -ausencia total pese a que la cumbre reunio a los jefes de Estado de toda la UE y America Latina/Caribe, y a que Quiroga tuvo un rol protagonico como vocero andino-. No se pudo confirmar con evidencia directa si asistio tambien a la jornada preparatoria del 16/5, por lo que se usa el rango de la cumbre de Jefes de Estado (17-18/5) como estimacion conservadora; tampoco se confirmo un encuentro bilateral especifico con el anfitrion (Jose Maria Aznar) mas alla de la participacion multilateral, por lo que MetHostHoGS se deja sin completar."
1871-BOL-JPN-38452,correccion,TripEndDate,2005-04-10,2005-04-11,https://pancanal.com/en/panama-canal-ceo-speaks-at-idb-conference-in-japan/ ; https://events.iadb.org/calendar/event/27758,"La 46 Reunion Anual de la Asamblea de Gobernadores del BID se realizo en Okinawa, Japon, el 10 y 11 de abril de 2005 (evento de dos dias, con actividades y presentaciones documentadas en ambas fechas). COLT registra unicamente el 10/4/2005 (TripStartDate=TripEndDate, TripDuration '1'). Al ser una reunion oficial de dos dias y no haber evidencia de que Mesa se haya retirado antes de su clausura, corresponde extender TripEndDate al 11/4/2005."
1871-BOL-JPN-38452,correccion,TripDuration,1,2,https://pancanal.com/en/panama-canal-ceo-speaks-at-idb-conference-in-japan/ ; https://events.iadb.org/calendar/event/27758,"Consecuencia directa de la correccion de TripEndDate a 2005-04-11: con TripStartDate 2005-04-10 y TripEndDate 2005-04-11, la duracion (contando ambos dias, convencion usada en el resto de la base COLT) pasa de 1 a 2."
1871-BOL-USA-38251,no_verificable,NameMultilatEvent,,,,"COLT registra el nombre compuesto 'United Nations (UN) General Assembly;Conference of the Americas' para este viaje de 10 dias (21-30/9/2004) a Nueva York. Se confirmo de forma independiente (UN Audiovisual Library / UN Meetings Coverage) que Mesa encabezo la delegacion boliviana en el 59 periodo de sesiones de la Asamblea General y pronuncio su discurso el 22/9/2004, dentro del rango registrado. Sin embargo, no se hallo una fuente que confirme la existencia o el nombre exacto de una 'Conference of the Americas' paralela (posiblemente una confusion con el Council of the Americas, que organiza foros de negocios en Nueva York en fechas cercanas a la Asamblea General, pero no se pudo verificar la participacion especifica de Mesa en un evento con ese nombre)."
2064-BOL-ARG-38660,correccion,TripStartDate,2005-11-04,2005-11-03,https://www.lexivox.org/norms/BO-DP-28433.html,"Decreto Presidencial boliviano Nro. 28433 (3/11/2005, fuente primaria oficial) establece textualmente que el Ministro de la Presidencia debe ausentarse del pais 'a las ciudades de Buenos Aires y Mar del Plata - Republica Argentina, del 3 al 6 de noviembre de 2005, a objeto de asistir a la IV Cumbre de las Americas, acompanando a Su Excelencia el Dr. Eduardo Rodriguez Veltze, Presidente Constitucional de la Republica'. Esto confirma que el propio Presidente viajo del 3 al 6/11/2005, no solo el 4-5/11/2005 que registra COLT."
2064-BOL-ARG-38660,correccion,TripEndDate,2005-11-05,2005-11-06,https://www.lexivox.org/norms/BO-DP-28433.html,Misma fuente y razonamiento que la correccion de TripStartDate: el decreto presidencial fija el regreso del 'del 3 al 6 de noviembre de 2005'.
2064-BOL-ARG-38660,correccion,TripDuration,2,4,https://www.lexivox.org/norms/BO-DP-28433.html,"Consecuencia directa de las correcciones de TripStartDate (3/11) y TripEndDate (6/11): la duracion (contando ambos dias, convencion usada en el resto de la base COLT) pasa de 2 a 4."
2064-BOL-ARG-38660,correccion,CityVisited,,Buenos Aires y Mar del Plata,https://www.lexivox.org/norms/BO-DP-28433.html,El decreto presidencial especifica que el viaje incluyo tanto Buenos Aires como Mar del Plata (sede de la IV Cumbre de las Americas); COLT tenia el campo CityVisited vacio.
2064-BOL-PER-38603,correccion,TripStartDate,2005-09-08,2005-09-10,https://www.tiwy.com/read.phtml?id=450,"Cobertura periodistica (Cadena Global/DPA, publicada el mismo dia) confirma que los presidentes de Bolivia (Eduardo Rodriguez Veltze), Brasil (Lula) y Peru (Toledo) colocaron la primera piedra de la Carretera Interoceanica el 10 de septiembre de 2005, con declaraciones textuales de Rodriguez Veltze citadas en la nota. COLT registraba el 8/9/2005; se corrige a la fecha confirmada por fuente periodistica contemporanea."
2064-BOL-PER-38603,correccion,TripEndDate,2005-09-08,2005-09-10,https://www.tiwy.com/read.phtml?id=450,"Consecuencia directa de la correccion de TripStartDate: al ser un evento de un solo dia (ceremonia de colocacion de primera piedra), TripEndDate tambien se corrige a 2005-09-10, manteniendo TripDuration en 1."
2064-BOL-URY-38695,no_verificable,TripStartDate/TripEndDate,,,,"La XXIX Reunion del Consejo del Mercado Comun (nivel ministerial/tecnico) se realizo en Montevideo el 7 y 8 de diciembre de 2005 (fuente oficial: Acta CMC No 02/05, argentina.gob.ar). Una fuente secundaria indica que la reunion de Jefes de Estado (8 paises, incluida Bolivia) se realizo 'el jueves' de esa semana, lo que corresponderia al 8/12/2005 y no al 9/12/2005 que registra COLT. Sin embargo, no se hallo una fuente primaria (boletin oficial boliviano o comunicado oficial) que confirme de forma inequivoca la fecha exacta en que Rodriguez Veltze participó personalmente de la Cumbre de Presidentes, por lo que no se realiza una correccion firme; se deja constancia de la posible imprecision de un dia para una revision futura con fuente primaria boliviana."
2064-BOL-BRA-38625,no_verificable,TripStartDate,,,,"La I Reunion de Jefes de Estado de la Comunidad Sudamericana de Naciones se realizo en Brasilia el 29 y 30 de septiembre de 2005 (evento de dos dias). COLT registra unicamente el 30/9/2005 (un dia). No se hallo fuente que confirme si Rodriguez Veltze arribo el dia 29 o solo para la sesion de clausura del 30, por lo que no se corrige sin evidencia directa de su itinerario personal."
2117-BOL-USA-39769,no_verificable,TripStartDate/TripEndDate,,,,COLT registra 'Exact trip dates not explicit' para este viaje a Nueva York (17-19/11/2008) por el 63 periodo de sesiones de la Asamblea General de la ONU. La busqueda no logro aislar una fuente que precise el dia exacto de la intervencion de Morales en esa sesion (los resultados de busqueda devolvieron reiteradamente discursos de otros anos ante la Asamblea General). No se hallo evidencia que contradiga el rango registrado por COLT.
2117-BOL-CHE-40069,no_verificable,TripStartDate/TripEndDate/Notas generales,,,,"COLT mismo senala confianza baja (3/5) y nota 'trip details and exact dates not explicit; flew to Madrid from Geneva'. No se hallo cobertura de prensa que documente una escala o actividad oficial de Morales en Ginebra el 13/9/2009 (fecha que coincide con su llegada a Espana, ver TripID 2117-BOL-ESP-40069). Es plausible que se trate de una escala tecnica de combustible sin actividad diplomatica documentada, pero no se pudo confirmar ni descartar con evidencia directa."
2117-BOL-ITA-40315,no_verificable,TripStartDate/TripEndDate,,,,"COLT registra confianza baja (3/5) y nota 'Passed through on way to Holy See to visit Pope' para esta escala en Italia el 17/5/2010. Es coherente con el viaje al Vaticano registrado la misma fecha (2117-BOL-VAT-40315), pero no se hallo cobertura de prensa que documente actividad diplomatica especifica en suelo italiano mas alla del transito."
2117-BOL-ARG-40323,no_verificable,TripStartDate/TripEndDate,,,,COLT mismo senala 'no related articles found' para esta supuesta asistencia a celebraciones del aniversario de independencia argentina el 25/5/2010. La busqueda no hallo cobertura que confirme ni contradiga la presencia de Morales en Argentina esa fecha.
2117-BOL-PRY-40401,no_verificable,TripStartDate/TripEndDate,,,,"COLT senala 'Dates of attendance at Forum not explicit' para la participacion de Morales en el Foro Social de las Americas en Paraguay (11-15/8/2010, rango de 5 dias). No se hallo fuente que precise en cuales de esos dias estuvo Morales presente."
2117-BOL-USA-40444,no_verificable,TripStartDate/TripEndDate,,,,COLT senala 'Exact trip dates not explicit' para este viaje a Nueva York por la Asamblea General de la ONU y la Cumbre de los Objetivos de Desarrollo del Milenio (23-25/9/2010). La busqueda no logro aislar una fuente que precise el dia exacto de la intervencion de Morales en esa sesion especifica de 2010 (los resultados de busqueda devolvieron reiteradamente discursos de otros anos).
2117-BOL-ECU-40463,no_verificable,TripStartDate/TripEndDate,,,,COLT mismo senala 'no related articles found documenting visit' para este viaje a Ecuador el 12/10/2010 con el presidente Correa. No se hallo cobertura que confirme ni contradiga la visita.
2117-BOL-PER-40470,no_verificable,TripStartDate/TripEndDate,,,,COLT registra confianza baja (2/5) sin nota explicativa adicional para este viaje a Peru el 19/10/2010 con el presidente Alan Garcia. No se hallo cobertura de prensa especifica en la busqueda realizada que permita confirmar o corregir la fecha.
2117-BOL-SEN-40580,no_verificable,TripEndDate,,,,"COLT senala 'Exact departure date from Forum not explicit' para la participacion de Morales en el Foro Social Mundial en Dakar, Senegal (6-11/2/2011). No se hallo fuente que precise el dia exacto de salida dentro de ese rango de 6 dias."
2117-BOL-VEN-40750,no_verificable,TripStartDate/TripEndDate/Notas generales,,,,"COLT senala confianza baja (3/5) y 'Details of trip not explicit' para este encuentro con el presidente Chavez el 26/7/2011 (misma fecha que un viaje registrado a EEUU, 2117-BOL-USA-40750). No se hallo cobertura de prensa que documente esta visita puntual a Venezuela."
2117-BOL-USA-40807,no_verificable,TripEndDate,,,,"COLT registra el rango 21-22/9/2011 para este viaje por la Asamblea General de la ONU ('Exact trip end date not explicit'). Una busqueda independiente sugiere que el discurso de Morales ante la Asamblea General en 2011 se pronuncio el 23 de septiembre, fecha posterior al rango registrado por COLT. No se hallo una fuente primaria (transcripcion oficial de la ONU con fecha) que permita confirmar esta discrepancia con certeza suficiente para una correccion firme; se deja constancia para revision futura con fuente primaria (ONU/press.un.org)."
2117-BOL-USA-41325,no_verificable,TripStartDate/TripEndDate,,,,COLT senala 'exact trip dates not explicit' para este viaje a Nueva York (20-21/2/2013) por el lanzamiento del Ano Internacional de la Quinua ante la ONU. No se hallo cobertura de prensa adicional que precise las fechas exactas mas alla del rango ya registrado.
2117-BOL-BRA-41487,no_verificable,TripStartDate/TripEndDate,,,,COLT senala 'exact trip dates not explicit' para la asistencia de Morales al Foro Social de Sao Paulo (1-4/8/2013). No se hallo cobertura de prensa que precise en cuales dias especificos del rango estuvo presente Morales.
2117-BOL-USA-42481,correccion,NameMultilatEvent,United Nations (UN) General Assembly,Paris Agreement High-Level Signature Ceremony,https://www.cepal.org/es/comunicados/nuestra-carrera-es-tiempo-recuerda-ban-ki-moon-la-ceremonia-firma-acuerdo-paris ; http://www.cubadebate.cu/opinion/2016/04/22/evo-morales-el-mayor-defensor-de-la-pachamama/ ; https://enb.iisd.org/events/high-level-signature-ceremony-paris-agreement-climate-change/daily-report-22-april-2016,"El viaje a Nueva York del 21-22 de abril de 2016 correspondió a la ceremonia de alto nivel de firma del Acuerdo de Paris sobre cambio climatico en la sede de la ONU (22 de abril, Dia de la Tierra), no a un periodo de sesiones de la Asamblea General de la ONU (que ademas no sesiona en abril). Evo Morales fue uno de los aproximadamente 175 jefes de Estado/Gobierno que firmaron el acuerdo ese dia, junto a Francois Hollande, Dilma Rousseff, Ollanta Humala, entre otros, con el Secretario General Ban Ki-moon presidiendo la ceremonia."
2117-BOL-COL-43714,correccion,MetHostHoGS,No,Yes,https://www.france24.com/es/20190906-amazonia-evo-morales-venezuela-leticia ; https://cancilleria.gob.bo/mre/2019/09/06/7455/,"La Cumbre Presidencial por la Amazonia del 6 de septiembre de 2019 en Leticia fue organizada y presidida por el presidente anfitrion de Colombia, Ivan Duque, quien participo presencialmente junto a Evo Morales, Martin Vizcarra (Peru) y Lenin Moreno (Ecuador), firmando todos el Pacto de Leticia. El campo MetHostHoGS figura como 'No' en COLT, lo cual es inconsistente con la presencia confirmada del jefe de Estado anfitrion en la cumbre que el mismo convoco."
2117-BOL-COL-43714,correccion,HostHOGSName,,President Ivan Duque,https://www.france24.com/es/20190906-amazonia-evo-morales-venezuela-leticia,"Complemento de la correccion anterior: al pasar MetHostHoGS a 'Yes', corresponde consignar el nombre del jefe de Estado anfitrion, el presidente de Colombia Ivan Duque, quien convoco y presidio la cumbre en Leticia."
2117-BOL-NLD-43266,no_verificable,NameMultilatEvent / Notes (motivo del viaje),,,,"No se pudo confirmar mediante busquedas el motivo especifico del viaje a Paises Bajos del 15 al 18 de junio de 2018, a diferencia de los otros viajes a ese pais en el mismo periodo (febrero de 2017 y marzo de 2018), claramente vinculados a audiencias del caso maritimo Bolivia c. Chile ante la CIJ. Es posible que se trate de gestiones adicionales del mismo litigio o de una agenda bilateral no documentada en fuentes abiertas consultadas."
2117-BOL-CUB-42228,no_verificable,Notes (motivo del viaje),,,,"No se encontro cobertura periodistica especifica que confirme el motivo del viaje a Cuba del 12-13 de agosto de 2015. Bolivia y Cuba mantenian vinculos frecuentes en ese periodo (ALBA, cooperacion en salud), pero no fue posible verificar un evento puntual asociado a estas fechas exactas con las fuentes consultadas."
