TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
949-COL-KEN-35554,correccion,TripEndDate,1997-05-06,1997-05-05,https://www.eltiempo.com/archivo/documento/MAM-531480,"Segun el mismo itinerario de El Tiempo, el domingo 4 de mayo Samper sostuvo encuentros con empresarios y academicos en Kenia, y el lunes 5 de mayo partio con rumbo a Israel. Por lo tanto la estadia en Kenia (llegada sabado 3, salida lunes 5) cubre el 3-5 de mayo de 1997, no el 4-6 de mayo registrado por COLT. La duracion de 3 dias no cambia (3,4,5 en vez de 4,5,6)."
949-COL-KEN-35554,correccion,BusinessLeaderOrForum,No,Yes,https://www.eltiempo.com/archivo/documento/MAM-531480,"El itinerario de El Tiempo indica explicitamente que el domingo 4 de mayo, durante su estadia en Kenia, Samper 'sostendra encuentros con empresarios y academicos', lo que corresponde a una actividad de tipo BusinessLeaderOrForum. COLT registra este campo como 'No', lo cual se corrige a 'Yes' con base en esta fuente independiente."
949-COL-PSE-35558,correccion,TripStartDate,1997-05-08,1997-05-07,https://www.eltiempo.com/archivo/documento/MAM-531480,"El itinerario detallado de El Tiempo (30/4/1997) indica: 'Miercoles 7 de mayo: Desplazamiento hacia el punto de Chequeo de Erez. Entrevista con el lider palestino Yasser Arafat', mientras que el jueves 8 de mayo la agenda pasa a 'Entrevistas con Moubarak' (Egipto). Esto ubica la visita a territorio palestino (paso de Erez, entrevista con Arafat) el 7 de mayo de 1997, un dia antes de la fecha registrada por COLT (8/5/1997), la cual coincide en cambio con el dia de la reunion con Mubarak en Egipto (evento ya confirmado para el 8/5 en el TripID 949-COL-EGY-35558)."
949-COL-PSE-35558,correccion,TripEndDate,1997-05-08,1997-05-07,https://www.eltiempo.com/archivo/documento/MAM-531480,"Consecuencia directa de la correccion de TripStartDate: se trata de un viaje de un solo dia (miercoles 7 de mayo de 1997), por lo que TripEndDate tambien se corrige a 1997-05-07. La duracion (1 dia) no cambia."
949-COL-CAN-35811,no_verificable,TripStartDate,,,,"Se trata de un viaje descrito por las propias Notes de COLT como de caracter privado (visita al hijo Andres, residente en Montreal, y un chequeo medico). Busqueda activa no hallo cobertura de prensa independiente que confirme o contradiga las fechas 16-20 de enero de 1998 registradas por COLT, lo cual es esperable tratandose de un viaje de naturaleza privada y no oficial."
949-COL-CHN-35358,no_verificable,HostHOGSName,,,,"Existe evidencia contextual general de que Samper realizo una gira por Asia en octubre de 1996 que incluyo a China (mencionada por el columnista Fernando Cepeda en El Tiempo como el 'rimbombante desplazamiento a China', y por Rodrigo Pardo como antecedente de la posterior gira africana de 1997), pero busqueda activa no hallo una fuente independiente que confirme especificamente una reunion de Samper con el Secretario General Jiang Zemin en las fechas exactas del 20-23 de octubre de 1996 registradas por COLT."
949-COL-CHN-35611,no_verificable,TripStartDate,,,,"La ceremonia de traspaso de soberania de Hong Kong a China el 1 de julio de 1997 esta ampliamente documentada (con la delegacion china encabezada por Jiang Zemin y la britanica por el Principe Carlos), pero busqueda activa no hallo ninguna fuente independiente que confirme la asistencia personal de Ernesto Samper a dicha ceremonia ni las fechas especificas de su viaje (30/6/1997 segun COLT, con Notas que ya senalan 'Exact trip dates not explicit')."
949-COL-DNK-34769,no_verificable,NonhostHOGSNames,,,,"Fuentes oficiales de Naciones Unidas confirman que la Cumbre Mundial sobre Desarrollo Social se realizo en Copenhague, Dinamarca, del 6 al 12 de marzo de 1995, con participacion de 117 paises a nivel de Jefes de Estado o de Gobierno, lo cual es consistente con el nombre del evento y las fechas de COLT (11-12/3/1995). Sin embargo, busqueda activa no hallo una fuente independiente que confirme especificamente el encuentro de Samper con el Premier chino Li Peng ni la firma de un acuerdo durante esta cumbre, datos que se mantienen sin verificar por falta de fuente."
949-COL-ESP-35280,no_verificable,TripStartDate,,,,"Las propias Notes de COLT indican que se trato de un viaje privado con fechas no explicitas, inmediatamente posterior a la visita oficial a Francia (1-4/8/1996) y a la escala en Venezuela (30/7/1996) registradas en el mismo periodo. Busqueda activa no hallo cobertura de prensa independiente que confirme o contradiga la fecha puntual del 3 de agosto de 1996 registrada por COLT para esta visita privada a Espana."
949-COL-FRA-35278,no_verificable,TripEndDate,,,,"Fuente independiente describe la visita de Samper a Francia en agosto de 1996 como una 'visita oficial de dos dias' en la que se reunio con Jacques Chirac el 1 de agosto, lo que sugeriria una duracion de 1-2 de agosto en lugar del rango 1-4 de agosto registrado por COLT. Sin embargo, al tratarse de un resumen de busqueda sin cita textual directa de una fuente primaria fechada, no se cuenta con evidencia suficientemente solida para corregir la fecha exacta de salida, por lo que se deja el campo TripEndDate sin modificar."
949-COL-IDN-35361,no_verificable,HostHOGSName,,,,"Se hallo una referencia secundaria de baja confiabilidad (wiki no academica) que sugiere una reunion entre Samper y el presidente Suharto de Indonesia el 25 de octubre de 1996 relacionada con el ingreso de Colombia a APEC, dato que coincidiria en fechas con el rango de COLT (23-25/10/1996). Sin embargo, dado que esta fuente no es una fuente primaria ni periodistica verificable de la epoca y el proyecto exige no cargar datos sin fuente confiable, no se realiza una correccion del campo MetHostHoGS/HostHOGSName (actualmente 'No'/vacio en COLT) por falta de una fuente independiente solida que lo confirme o lo contradiga con certeza."
949-COL-KOR-35363,no_verificable,TripStartDate,,,,"Se confirmo de forma general que Samper visito Corea del Sur durante su mandato (referencia historica a visitas presidenciales colombianas a Corea, incluyendo la de Samper, en publicacion conmemorativa de 60 anos de relaciones diplomaticas Colombia-Corea de la Cancilleria), pero busqueda activa no hallo una fuente independiente que confirme las fechas especificas del 25-28 de octubre de 1996 ni el encuentro puntual con el presidente Kim Young-sam registrados por COLT (las propias Notes de COLT ya señalan 'Return date estimated', Confidence 3/5)."
949-COL-URY-34760,no_verificable,TripStartDate,,,,"Busqueda activa no hallo cobertura de prensa independiente sobre un encuentro de Samper con los presidentes Gonzalo Sanchez de Lozada (Bolivia) y Fernando Henrique Cardoso (Brasil) en la embajada brasilena en Montevideo el 2 de marzo de 1995, evento que las propias Notes de COLT ya señalan como de 'fechas exactas no explicitas', Confidence 2/5."
949-COL-VEN-35276,no_verificable,TripStartDate,,,,"Se trata de una escala tecnica de un dia en Venezuela camino a Francia, segun las propias Notes de COLT. Busqueda activa no hallo cobertura de prensa independiente que confirme o contradiga la fecha puntual del 30 de julio de 1996 registrada por COLT para esta escala."
PELATAM-COL-1,hallazgo_nuevo,,,Algeria,https://www.eltiempo.com/archivo/documento/MAM-531480,"El itinerario oficial de la gira de Samper por Africa y Medio Oriente publicado por El Tiempo (30/4/1997) incluye una etapa en Argelia no presente en los 28 items de COLT para leader_949: 'Viernes 9 de mayo: Entrevista con el director del Maghreb y con empresarios. Luego llega a Argel y se entrevista con el Presidente de esa nacion' y 'Sabado 10 de mayo: Visita al Palacio... y entrevista con el presidente de esa nacion. A las 6 p.m. llega a Madrid.' Esto documenta una visita de Samper a Argel los dias 9-10 de mayo de 1997, con reunion con el Jefe de Estado argelino (Liamine Zeroual, presidente de Argelia desde 1994), como parte de la misma gira que incluyo Sudafrica, Kenia, Israel, Palestina y Egipto (todos estos ya presentes en COLT) pero que no incluyo un item separado para Argelia. Los campos MetNonhostHOGS/NonhostHOGSNames y SignedAgreement se dejan sin dato preciso por falta de una fuente que detalle esos aspectos especificos de la etapa argelina del viaje."
1337-COL-BRA-36093,correccion,TripStartDate,1998-10-25,1998-10-26,https://en.wikipedia.org/wiki/Brasilia_Presidential_Act ; https://andrespastrana.org/rueda-de-prensa-del-presidente-pastrana-antes-de-su-viaje-a-brasil-25-de-octubre-de-1998/,"El evento multilateral descrito en las Notes de COLT (con presencia de los presidentes de Ecuador -Mahuad-, Peru -Fujimori-, Espana -Juan Carlos I-, Brasil -Cardoso-, Argentina -Menem-, Bolivia -Banzer- y Chile -Frei-, ademas de Pastrana por Colombia, un total de 8 paises que coincide exactamente con el nombre del evento 'Argentina-Bolivia-Brazil-Chile-Colombia-Ecuador-Peru-Spain Multilateral Meeting') corresponde al Acta Presidencial de Brasilia, la ceremonia de firma del tratado de paz Ecuador-Peru en el Palacio de Itamaraty, Brasilia, confirmada por Wikipedia (en ingles, citando fuentes del Congreso de Peru) como realizada el 26 de octubre de 1998, no el 25. El sitio oficial de archivo de Pastrana confirma que hubo una rueda de prensa el 25 de octubre 'antes de su viaje a Brasil', es decir, la salida/llegada a Brasil fue el 25 pero el evento en si (y por tanto la fecha relevante del viaje segun la logica de COLT, que databa otros casos similares -tomas de posesion- por la fecha del evento) fue el 26. Se corrige a un viaje de un solo dia, 26/10/1998, siguiendo el mismo criterio de correccion de fechas de eventos ceremoniales aplicado en las rondas hermanas de Brasil y Chile."
1337-COL-BRA-36093,correccion,TripEndDate,1998-10-25,1998-10-26,https://en.wikipedia.org/wiki/Brasilia_Presidential_Act,"Consecuencia directa de la correccion de TripStartDate: el Acta Presidencial de Brasilia (firma del tratado de paz Ecuador-Peru) se realizo en un unico dia, el 26 de octubre de 1998, por lo que TripEndDate debe coincidir con TripStartDate."
1337-COL-PAN-36508,correccion,NameMultilatEvent,Spain-Bolivia-Colombia-Costa Rica-Ecuador-Mexico-Panama-Non-Aligned Movement (NAM) Summit,Panama Canal Transfer Ceremony,https://www.eldia.com/nota/1999-12-15-historico-traspaso-del-canal-de-panama ; https://www.laestrella.com.pa/panama/nacional/canal-manos-entrega-panamenas-BOLE254713 ; https://www.tvn-2.com/contenido-exclusivo/reversion-del-canal-canal-de-panama-31-de-diciembre-de-1999-panama-estados-unidos-jimmy-carter-omar-torrijos_1_2169174.html,"El nombre de evento registrado por COLT ('Spain-Bolivia-Colombia-Costa Rica-Ecuador-Mexico-Panama-Non-Aligned Movement (NAM) Summit') es erroneo: no hubo ninguna Cumbre del Movimiento de Paises No Alineados en Panama en diciembre de 1999. El evento real, plenamente confirmado por multiples fuentes de prensa de la epoca (El Dia, La Estrella de Panama, TVN Panama), fue la ceremonia de intercambio de notas e izada de bandera por la transferencia del Canal de Panama, realizada el 14 de diciembre de 1999 en las esclusas de Miraflores, con la firma del expresidente estadounidense Jimmy Carter y la presidenta Mireya Moscoso, y la presencia confirmada como testigos/firmantes de los presidentes de Bolivia (Banzer), Colombia (Pastrana), Costa Rica (Rodriguez), Ecuador (Mahuad), Honduras (Flores), Mexico (Zedillo) y el Rey Juan Carlos I de Espana -lista que coincide casi exactamente con los paises listados en el NameMultilatEvent original de COLT y con las Notes del propio COLT ('President Mireya Moscoso;President Ernesto Zedillo;King Juan Carlos;President Jamil Mahuad;President Miguel Angel Rodriguez;President Hugo Banzer')-. Se corrige unicamente la etiqueta del evento (que erroneamente lo describe como cumbre del NAM); el resto de los campos del viaje (fecha 14/12/1999, CulturalSiteOrCeremony=Yes, MetHostHoGS=No, AttendedMultilatEvent=Yes) ya son consistentes con la ceremonia real y no requieren cambio."
1337-COL-PER-37017,correccion,AttendedMultilatEvent,Yes,No,https://www.comunidadandina.org/notas-de-prensa/paniagua-destaca-el-caracter-politico-de-la-integracion-andina-y-aboga-por-mayor-participacion-de-la-sociedad/ ; https://www.panamaamerica.com.pa/deportes/pastrana-reafirma-excelentes-relaciones-13040,"COLT etiqueta este viaje (6-8 mayo 2001, Lima) como 'Community of Andean Nations Summit', pero las reuniones del Consejo Presidencial Andino de ese periodo se realizaron en fechas y sedes distintas: el XII Consejo Presidencial Andino fue en Lima el 9-10 de junio de 2000 (ya cubierto por COLT en el TripID 1337-COL-PER-36686) y el XIII Consejo Presidencial Andino fue en Valencia, Venezuela, el 23-24 de junio de 2001 (ya cubierto por COLT en el TripID 1337-COL-VEN-37065); no existio ninguna cumbre de la Comunidad Andina en Lima en mayo de 2001. La fuente oficial de la Comunidad Andina describe el evento de mayo de 2001 como una visita oficial de Estado de tres dias de Pastrana a Peru para reafirmar relaciones bilaterales con el presidente transitorio Valentin Paniagua (la primera visita de Estado recibida por su gobierno desde noviembre de 2000), en la que aprovecho para visitar la sede de la CAN en Lima -de alli probablemente la confusion de COLT al etiquetarlo como 'cumbre'-, pero sin que se tratara de una reunion formal del Consejo Presidencial Andino. Se corrige el campo AttendedMultilatEvent a 'No'; el resto de los campos (MetHostHoGS=Yes, HostHOGSName=Paniagua, SignedAgreement=Yes) ya son consistentes con una visita bilateral y no requieren cambio."
1337-COL-PER-37017,correccion,NameMultilatEvent,Community of Andean Nations Summit,NA,https://www.comunidadandina.org/notas-de-prensa/paniagua-destaca-el-caracter-politico-de-la-integracion-andina-y-aboga-por-mayor-participacion-de-la-sociedad/,"Consecuencia directa de la correccion de AttendedMultilatEvent a 'No': al tratarse de una visita de Estado bilateral y no de una cumbre de la Comunidad Andina, el campo NameMultilatEvent no debe contener el nombre de un evento multilateral que no ocurrio en esa fecha; se deja en NA en lugar de inventar una etiqueta alternativa."
1337-COL-ECU-37464,no_verificable,TripStartDate,,,,"La II Cumbre Sudamericana (Consenso de Guayaquil) se realizo en Guayaquil, Ecuador, los dias 26 y 27 de julio de 2002, confirmado por Wikipedia y otras fuentes. COLT registra el viaje de Pastrana como un unico dia, 27 de julio de 2002, sin cubrir el 26 de julio. Busqueda activa no hallo una fuente especifica que confirme si Pastrana llego a Guayaquil el 26 o el 27 de julio, por lo que no se puede determinar con certeza si la fecha de inicio del viaje esta subestimada en un dia."
1337-COL-GBR-36629,no_verificable,TripStartDate,,,,"El propio COLT marco este item con Confidence 3/5 y anoto en Notes 'no article could be founds' (sic), usando como unicas fuentes tres licencias de fotografia de Getty Images sin articulo de prensa asociado. Busqueda activa no hallo cobertura de prensa independiente que confirme la reunion bilateral entre Pastrana y Tony Blair en Londres el 13 de abril de 2000, por lo que se mantiene la incertidumbre ya reconocida por la fuente original."
1337-COL-CHL-36808,no_verificable,TripStartDate,,,,"COLT registra este viaje (9-11 de octubre de 2000, Chile) como asistencia a la 'American Christian Democratic Organization Summit' (ODCA). Una fuente academica (Dialnet) ubica una sesion del XVI Congreso de la ODCA el 8 de octubre de 2000 en Santiago de Chile, fecha que no coincide exactamente con el rango 9-11 de octubre registrado por COLT. Busqueda activa no hallo una fuente que precise la duracion completa del evento (si se extendio mas alla del 8 de octubre) ni confirme la fecha exacta de llegada de Pastrana, por lo que no se puede determinar con certeza si el rango de fechas de COLT es preciso."
1337-COL-ESP-37392,no_verificable,TripEndDate,,,,"COLT marco este item con Confidence 4/5 y anoto en Notes 'no arrival / departure dates given'. La I Cumbre Union Europea-America Latina y el Caribe se realizo oficialmente en Madrid los dias 16, 17 y 18 de mayo de 2002 (fuente: Comision Europea), mientras que COLT registra el viaje de Pastrana hasta el 19 de mayo. Busqueda activa no hallo una fuente que confirme o contradiga un dia adicional de estadia de Pastrana en Madrid mas alla del cierre oficial de la cumbre el 18 de mayo, por lo que se mantiene la incertidumbre ya reconocida por la fuente original."
PELATAM-COL-2,hallazgo_nuevo,,,Cuba,https://segib.org/?summit=ix-cumbre-iberoamericana-la-habana-1999 ; https://es.wikipedia.org/wiki/IX_Cumbre_Iberoamericana ; Search Query: Pastrana Habana noviembre 1999 Cumbre Iberoamericana asistio Colombia,"La IX Cumbre Iberoamericana de Jefes de Estado y de Gobierno se realizo en La Habana, Cuba, los dias 15 y 16 de noviembre de 1999, confirmada por la fuente oficial de la Secretaria General Iberoamericana (SEGIB) y por Wikipedia. Multiples resultados de busqueda independientes confirman que Andres Pastrana, como Presidente de Colombia (miembro fundador de las Cumbres Iberoamericanas desde 1991), asistio personalmente a esta cumbre. Este viaje NO figura entre los 51 items ya cargados en COLT para leader_1337: la unica visita de Pastrana a Cuba registrada por COLT es la de enero de 1999 (TripID 1337-COL-CUB-36174, bilateral con Castro), constituyendo un hueco real dado que Colombia tambien aparece cubierta en las cumbres iberoamericanas de 1998 (Oporto, TripID 1337-COL-PRT-36085) y 2000 (Panama, TripID 1337-COL-PAN-36847) pero falta la de 1999 (La Habana). Los campos MetNonhostHOGS/NonhostHOGSNames y SignedAgreement se dejan sin dato preciso por no haberse hallado una fuente que detalle esos aspectos especificos de la participacion de Pastrana; TripDuration se estima en 2 dias por ser el rango exacto de la cumbre segun SEGIB, sin evidencia de dias adicionales de llegada o salida."
PELATAM-COL-3,hallazgo_nuevo,,,Peru,https://segib.org/?summit=xi-cumbre-iberoamericana-lima-2001 ; https://es.wikipedia.org/wiki/XI_Cumbre_Iberoamericana ; Search Query: Andres Pastrana Lima noviembre 2001 cumbre iberoamericana foto oficial jefes de estado,"La XI Cumbre Iberoamericana de Jefes de Estado y de Gobierno se realizo en Lima, Peru, los dias 23 y 24 de noviembre de 2001 bajo la presidencia de Alejandro Toledo, confirmada por SEGIB y Wikipedia. Resultados de busqueda independientes (incluyendo referencia a la fotografia oficial de familia de la cumbre, en la que Pastrana aparece listado como Presidente de Colombia) indican que Pastrana asistio personalmente. Este viaje NO figura entre los 51 items ya cargados en COLT para leader_1337 (no existe ningun TripID con CountryVisited='Peru' en noviembre de 2001; los dos viajes de Pastrana a Peru en COLT son de junio de 2000 y mayo de 2001), constituyendo un hueco real. Los campos MetNonhostHOGS/NonhostHOGSNames y SignedAgreement se dejan sin dato preciso por no haberse hallado una fuente que detalle esos aspectos especificos; TripDuration se estima en 2 dias por ser el rango exacto de la cumbre segun SEGIB, sin evidencia de dias adicionales de llegada o salida. Confianza moderada: a diferencia del hallazgo de La Habana 1999, no se pudo confirmar la asistencia de Pastrana mediante una fuente primaria directa (solo referencias de sintesis de busqueda a la foto oficial), por lo que se recomienda una verificacion adicional antes de incorporar este registro con alta confianza."
1746-COL-ECU-37635,correccion,MetNonhostHOGS,No,Yes,https://www.vozdeamerica.com/a/a-2003-01-15-5-1/23489.html ; https://www.emol.com/noticias/internacional/2003/01/15/102487/lucio-gutierrez-juro-como-nuevo-presidente-de-ecuador.html ; https://www.libertaddigital.com/internacional/2003-01-15/toma-posesion-como-presidente-de-ecuador-el-ex-coronel-lucio-gutierrez-1275328472/,"La posesion de Lucio Gutierrez como presidente de Ecuador el 15 de enero de 2003 conto con la presencia confirmada, ademas de Uribe (HostHOGS), de los jefes de Estado de Bolivia (Gonzalo Sanchez de Lozada), Brasil (Lula da Silva), Cuba (Fidel Castro), Chile (Ricardo Lagos), Peru (Alejandro Toledo) y Venezuela (Hugo Chavez), exactamente los mismos nombres que ya figuran en el campo Notes de este mismo TripID en COLT ('President Fidel Castro;President Hugo Chavez;President Luiz Inacio Lula da Silva;President Alejandro Toledo;President Gonzalo Sanchez de Lozada;President Ricardo Lagos Escobar'). Existe una inconsistencia interna en COLT: el campo Notes lista a esos seis jefes de Estado como presentes en el mismo evento, pero el campo estructurado MetNonhostHOGS esta marcado como 'No' y NonhostHOGSNames esta vacio. Con fuente independiente que confirma la presencia simultanea de todos ellos en la ceremonia, se corrige MetNonhostHOGS a 'Yes' para reflejar consistentemente lo que el propio COLT ya documento en su campo de notas."
1746-COL-ECU-37635,correccion,NonhostHOGSNames,,President Fidel Castro;President Hugo Chavez;President Luiz Inacio Lula da Silva;President Alejandro Toledo;President Gonzalo Sanchez de Lozada;President Ricardo Lagos Escobar,https://www.vozdeamerica.com/a/a-2003-01-15-5-1/23489.html ; https://www.emol.com/noticias/internacional/2003/01/15/102487/lucio-gutierrez-juro-como-nuevo-presidente-de-ecuador.html,"Consecuencia directa de la correccion de MetNonhostHOGS: fuente independiente (Voz de America, Emol) confirma que en la posesion de Gutierrez (15/1/2003) estuvieron presentes, junto a Uribe, los presidentes de Bolivia, Brasil, Cuba, Chile, Peru y Venezuela, exactamente la misma lista que ya aparece en el campo Notes de este TripID en COLT pero que no fue trasladada al campo estructurado NonhostHOGSNames, que aparece vacio (null)."
1746-COL-BOL-38738,correccion,TripStartDate,2006-01-21,2006-01-22,https://www.voanews.com/a/a-13-2006-01-22-voa30/328374.html ; https://www.npr.org/2006/01/22/5167202/ceremony-precedes-bolivian-presidents-inauguration ; https://www.jornada.com.mx/2006/01/23/index.php?section=mundo&article=030n1mun,"Multiples fuentes independientes (VOA, NPR, La Jornada, Wikipedia 'Presidency of Evo Morales') coinciden en que la posesion de Evo Morales como presidente de Bolivia se realizo el 22 de enero de 2006 en La Paz, con asistencia de jefes de Estado de la region (Kirchner, Lula, Chavez, Lagos, entre otros). COLT registra este viaje como TripStartDate y TripEndDate 2006-01-21, un dia antes de la fecha real de la ceremonia, sin evidencia de una actividad separada de Uribe en Bolivia el dia 21. Se corrige la fecha al dia real de la posesion."
1746-COL-BOL-38738,correccion,TripEndDate,2006-01-21,2006-01-22,https://www.voanews.com/a/a-13-2006-01-22-voa30/328374.html ; https://www.npr.org/2006/01/22/5167202/ceremony-precedes-bolivian-presidents-inauguration,"Consecuencia directa de la correccion de TripStartDate: al no hallarse evidencia de una estadia adicional de Uribe en Bolivia mas alla del dia de la ceremonia, se mantiene como viaje de un solo dia, desplazado al 22/1/2006 (fecha real de la posesion de Evo Morales)."
