TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
756-BRA-VEN-34396,correccion,TripEndDate,1994-03-04,1994-03-04,https://lga.lagranaldea.com/2024/03/04/protocolo-de-la-guzmania-30-anos-despues/,"Misma fuente: la visita de Itamar Franco a Venezuela 'duro medio dia', con encuentro, firma del Protocolo de La Guzmania, almuerzo y rueda de prensa antes de la partida del presidente ese mismo dia. No hay evidencia de una estadia de dos dias como registraba COLT."
756-BRA-VEN-34396,correccion,TripDuration,2,1,https://lga.lagranaldea.com/2024/03/04/protocolo-de-la-guzmania-30-anos-despues/,Consecuencia directa de fijar TripStartDate y TripEndDate en 1994-03-04: la duracion pasa de 2 a 1.
756-BRA-VEN-34396,correccion,CityVisited,,Macuto (Quinta La Guzmanía),https://lga.lagranaldea.com/2024/03/04/protocolo-de-la-guzmania-30-anos-despues/,"La fuente indica explicitamente que 'el encuentro se llevo a cabo en la quinta presidencial La Guzmania' y la leyenda de la foto de portada precisa 'Encuentro en La Guzmania, Macuto'. La Guzmania es una residencia presidencial ubicada en Macuto, en el litoral central venezolano (estado Vargas/La Guaira); se prefiere esta precision a la referencia generica 'La Guaira' que aparece en otras fuentes secundarias."
756-BRA-CHL-34404,correccion,CityVisited,,Valparaíso,https://www.bcn.cl/historiapolitica/resenas_biograficas/wiki/Eduardo_Frei_Ruiz-Tagle,"La Biblioteca del Congreso Nacional de Chile confirma que la ceremonia de investidura de Eduardo Frei Ruiz-Tagle como presidente de Chile, el 11 de marzo de 1994, se realizo en la nueva sede del Congreso Nacional en Valparaiso (no en Santiago, como sugiere de forma generica la lista de viajes de Wikipedia PT sobre Itamar Franco), con asistencia de ocho presidentes latinoamericanos y delegaciones de un centenar de paises."
756-BRA-COL-34499,correccion,CityVisited,,Cartagena de Indias,https://segib.org/?summit=iv-cumbre-iberoamericana-cartagena-de-indias-1994,"SEGIB confirma que la IV Cumbre Iberoamericana de Jefes de Estado y de Gobierno (14-15/6/1994) se realizo en Cartagena de Indias, Colombia, consistente con NameMultilatEvent ('Ibero-American Summit') ya cargado en COLT."
756-BRA-ARG-34551,correccion,CityVisited,,Buenos Aires,https://www.infoleg.gob.ar/basehome/decisiones-cmc-94.htm,"Las Decisiones del Consejo del Mercado Comun del Mercosur fechadas 05/08/94 consignan expresamente como origen 'VI CMC - BUENOS AIRES (ARGENTINA)', confirmando la ciudad de la cumbre a la que asistio Itamar Franco."
756-BRA-USA-34677,correccion,CityVisited,,Miami,http://www.oas.org/XXXIVGA/SPANISH/reference_docs/CumbreAmericasMiami_PlanAccion.pdf,"La OEA confirma que la Primera Cumbre de las Americas se realizo en 'Miami, Florida, 9 al 11 de diciembre de 1994', consistente con NameMultilatEvent ('Summit of the Americas (SOA)') y HostHOGSName (Bill Clinton) ya cargados en COLT."
756-BRA-ARG-34113,no_verificable,TripEndDate,,,,"La lista de viajes de Itamar Franco (Wikipedia PT / Biblioteca da Presidencia) agrupa en una misma 'Visita de Estado' de 24 a 29 de mayo de 1993 el tramo a Argentina (Buenos Aires, encuentro con Menem) y el tramo a Uruguay (Montevideo, encuentro con Lacalle), sin indicar la fecha exacta en que termina el tramo argentino y comienza el uruguayo. No se hallo una fuente independiente (Folha, Estado de S. Paulo, Itamaraty) que precise si la estadia en Buenos Aires se extendio mas alla del 26/5/1993 ya registrado por COLT, por lo que no corresponde ajustar la fecha de fin sin evidencia directa. Se deja constancia de que, si el tramo uruguayo de este mismo periplo no esta cargado como TripID separado en la base madre para leader_756, podria tratarse de un viaje faltante de 1993 (fuera del rango de busqueda activa de esta ronda, acotado a 1994-enero 1995)."
756-BRA-URY-34351,no_verificable,TripStartDate/TripEndDate/TripDuration,,,,"La lista de viajes de Itamar Franco en Wikipedia PT (sourced a la Biblioteca da Presidencia) indica que la V Reunion del Consejo del Mercado Comun (Mercosur) en Montevideo se extendio del 15 al 18 de enero de 1994, mientras que COLT registra un unico dia (17/1/1994). No se pudo corroborar este rango con una segunda fuente independiente (no se hallaron actas del CMC de enero de 1994 con fecha exacta en los repositorios de Mercosur/Cancilleria Argentina consultados, a diferencia de la reunion de agosto de 1994 que si pudo confirmarse via infoleg.gob.ar). Dado que la misma tabla de Wikipedia contiene al menos dos errores de mes verificados en esta misma ronda (Grupo de Rio 1993 y posesion de Frei 1994), se opta por no trasladar el rango 15-18/1 como correccion sin una segunda fuente que lo respalde, y se deja el dato como no verificable."
756-BRA-COL-34499,no_verificable,TripStartDate,,,,"La IV Cumbre Iberoamericana de Cartagena de Indias esta confirmada por SEGIB (https://segib.org/?summit=iv-cumbre-iberoamericana-cartagena-de-indias-1994) y por el archivo de discursos de Fidel Castro (http://www.cuba.cu/gobierno/discursos/1994/esp/f140694e.html, que fecha la sesion inaugural el 14/6/1994) como celebrada el 14 y 15 de junio de 1994, coincidiendo con las fechas ya cargadas por COLT (14-15/6/1994). La lista de viajes de Itamar Franco en Wikipedia PT indica en cambio que su estadia comenzo un dia antes, el 13/6/1994 (llegada previa a la apertura oficial), y que regreso a Brasil antes del cierre del evento por el fallecimiento de un sobrino (nota tambien presente en Wikipedia con fuente en Folha de S.Paulo del 17/6/1994). No se hallo una fuente que confirme de forma independiente el dia exacto de llegada a Cartagena (13 vs 14/6), por lo que no se ajusta el TripStartDate."
756-BRA-USA-34677,no_verificable,TripEndDate,,,,"La Primera Cumbre de las Americas en Miami se desarrollo oficialmente del 9 al 11 de diciembre de 1994 (OEA, http://www.oas.org/XXXIVGA/SPANISH/reference_docs/CumbreAmericasMiami_PlanAccion.pdf). COLT registra el regreso de Itamar Franco recien el 14/12/1994, coincidiendo exactamente con la lista de viajes de Wikipedia PT / Biblioteca da Presidencia (9 a 14 de diciembre de 1994), lo que sugiere una permanencia adicional en Miami/EE.UU. tras el cierre formal de la cumbre (posibles actividades bilaterales no especificadas). No se hallo una fuente de prensa que detalle la agenda de Itamar Franco entre el 12 y el 14 de diciembre, por lo que la extension de tres dias mas alla del cierre oficial de la cumbre no pudo confirmarse en detalle, aunque tampoco hay evidencia que contradiga la fecha de regreso del 14/12 ya registrada."
994-BRA-ARG-34885,correccion,TripStartDate,1995-07-05,1995-07-08,https://www2.hcdn.gob.ar/export/hcdn/secparl/dgral_info_parlamentaria/dip/archivos/1995-07-08_Mensaje_Presidencial_Menem_Asuncixn.pdf,"La reforma constitucional argentina de 1994 fijo el inicio del mandato presidencial reelecto de Carlos Menem para el 8 de julio de 1995 (no el 5), fecha confirmada por el propio Mensaje Presidencial de asuncion de Menem ante el Congreso (archivo oficial de la Camara de Diputados de la Nacion, con fecha 8-7-1995 en el nombre del archivo) y corroborada por multiples fuentes secundarias (Casa Rosada, es.wikipedia 'Presidencia de Carlos Menem'). COLT registra la fecha del viaje como 1995-07-05, con Notes 'Inauguration of President Carlos Menem', lo cual es inconsistente con la fecha real de la ceremonia."
994-BRA-ARG-34885,correccion,TripEndDate,1995-07-05,1995-07-08,https://www2.hcdn.gob.ar/export/hcdn/secparl/dgral_info_parlamentaria/dip/archivos/1995-07-08_Mensaje_Presidencial_Menem_Asuncixn.pdf,"Consecuencia directa de la correccion de TripStartDate: al no hallarse evidencia de una estadia de mas de un dia para este viaje puntual (asistencia a una ceremonia de asuncion), se mantiene como viaje de un solo dia pero desplazado al 8/7/1995."
994-BRA-PER-34907,correccion,TripStartDate,1995-07-27,1995-07-28,"Search Query: ""Alberto Fujimori"" ""28 de julio de 1995"" segunda toma de posesion cinco presidentes latinoamericanos (resultados coincidentes de Infobae y LUM/CDI Peru)","La segunda toma de posesion de Alberto Fujimori se realizo el 28 de julio de 1995 (coincidiendo con su 52 cumpleanos), en el Palacio Legislativo, con asistencia de cinco presidentes latinoamericanos, segun multiples fuentes (Infobae, LUM/Centro de Documentacion e Investigacion de Peru). COLT registra el viaje como 1995-07-27, un dia antes de la ceremonia real, con Notes 'Attended inauguration of President Alberto Fujimori'."
994-BRA-PER-34907,correccion,TripEndDate,1995-07-27,1995-07-28,"Search Query: ""Alberto Fujimori"" ""28 de julio de 1995"" segunda toma de posesion cinco presidentes latinoamericanos","Consecuencia directa de la correccion de TripStartDate: se mantiene como viaje de un solo dia (duracion 1), desplazado al 28/7/1995, dia efectivo de la ceremonia."
994-BRA-BEL-34968,correccion,TripStartDate,1995-09-26,1995-09-14,"https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N77_2Sem_1995.pdf (Resenha de Politica Exterior do Brasil, a.22, n.77, 2o semestre 1995, Ministerio das Relacoes Exteriores/FUNAG)","La Resenha de Politica Exterior do Brasil (fuente oficial primaria del Itamaraty/FUNAG, que compila integramente los discursos presidenciales en orden cronologico) registra tres discursos del propio Fernando Henrique Cardoso en Bruselas el 14 de setembro de 1995: almoco ofrecido pelo Presidente da Comissao da Uniao Europeia Jacques Santer; mesa-redonda com membros do Parlamento Europeu; e jantar oferecido pelo Primeiro-Ministro da Belgica Jean-Luc Dehaene. COLT registra la visita a Belgica como 1995-09-26 (posterior, incluso, a la visita a Bolivia del 23/9), lo cual contradice frontalmente el orden cronologico real: Belgica (14-16/9) antecedio a Alemania (19-21/9) y Bolivia (23/9), no al reves."
994-BRA-BEL-34968,correccion,TripEndDate,1995-09-26,1995-09-16,https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N77_2Sem_1995.pdf,"La misma Resenha registra una conferencia de Cardoso en el 'College D'Europe' de Brujas (Belgica) el 16 de setembro de 1995, ultimo evento documentado de este tramo del viaje antes de continuar hacia Alemania (Berlim/Bonn, 20-21/9)."
994-BRA-BEL-34968,correccion,TripDuration,1,3,https://www.funag.gov.br/chdd/images/Resenhas/Novas/Resenha_N77_2Sem_1995.pdf,"Consecuencia directa de las correcciones anteriores: con TripStartDate 1995-09-14 y TripEndDate 1995-09-16, la duracion pasa de 1 a 3 dias."
994-BRA-CHL-35703,correccion,NameMultilatEvent,Asia-Pacific Economic Cooperation (APEC) Summit,NA,https://en.wikipedia.org/wiki/APEC_Canada_1997 ; https://www.everycrsreport.com/reports/97-969E.html,"Brasil nunca ha sido miembro de APEC (Asia-Pacific Economic Cooperation), por lo que Cardoso no pudo haber 'asistido' a una Cumbre APEC en calidad de miembro o participante pleno. Ademas, la Cumbre de Lideres de APEC de 1997 se realizo en Vancouver, Canada, el 24-25 de noviembre de 1997 (no en Chile, y no entre el 30/9 y el 2/10), segun multiples fuentes (EveryCRSReport, Wikipedia 'APEC Canada 1997', archivos de la Casa Blanca de Clinton). Busquedas activas (portugues, espanol, ingles) sobre una visita de Cardoso a Chile en esas fechas no permitieron identificar el evento real que motivo este viaje; se corrige unicamente el campo claramente erroneo (nombre del evento multilateral), dejando CountryVisited, fechas y demas campos sin modificar por falta de fuente que los contradiga o confirme especificamente."
994-BRA-COL-35740,correccion,TripStartDate,1997-11-06,1997-11-07,"http://kitplone.itamaraty.gov.br/sala-de-imprensa/notas-a-imprensa/1997/10/27/viagem-do-presidente-fernando-henrique-cardoso-vii/print-notal (Nota a imprensa do Ministerio das Relacoes Exteriores, 27/10/1997, citada en Wikipedia 'Lista de viagens presidenciais de Fernando Henrique Cardoso')","La nota oficial de prensa del Itamaraty que anuncia este viaje lleva el titulo explicito: 'Viagem do Presidente Fernando Henrique Cardoso - VII Cupula Ibero-americana de Chefes de Estado e de Governo (Ilha de Margarita, Venezuela) e visita a Colombia - 7 a 9 de novembro de 1997', delimitando el tramo completo (Colombia + Venezuela) entre el 7 y el 9 de noviembre. COLT separa a Colombia como visita de un solo dia el 6/11 (un dia antes del rango oficial), mientras que Venezuela queda correctamente en 7-9/11 (994-BRA-VEN-35741)."
994-BRA-COL-35740,correccion,TripEndDate,1997-11-06,1997-11-07,http://kitplone.itamaraty.gov.br/sala-de-imprensa/notas-a-imprensa/1997/10/27/viagem-do-presidente-fernando-henrique-cardoso-vii/print-notal,"Consecuencia directa de la correccion de TripStartDate: se mantiene como visita de un solo dia (duracion 1), desplazada al 7/11/1997, coherente con el inicio del tramo venezolano (Ibero-americana) que arranca el mismo dia segun la nota oficial."
994-BRA-BOL-34965,no_verificable,NameMultilatEvent,,,,"COLT marco este item con Confidence 4/5 (la mas baja de todo el dataset de FHC mandato 1), muy por debajo del resto (mayoria Confidence 1). Busqueda activa en portugues, espanol e ingles ('Cardoso Wasmosy Bolivia Paraguay Peru trilateral gasoducto septiembre 1995', variantes con Fujimori y Santa Cruz) no hallo cobertura de prensa ni documentos oficiales que confirmen o contradigan la 'Bolivia-Paraguay-Peru Trilateral Meeting' del 23/9/1995 ni la discusion sobre el proyecto de gasoducto mencionada en las Notes de COLT. Cronologicamente el viaje es plausible (encaja bien despues del tramo europeo de Belgica-Alemania, 14-21/9/1995), pero no se encontro fuente independiente que verifique el evento en si."
994-BRA-GBR-35469,no_verificable,HostHOGSName,,,,"COLT marco este item con Confidence 2/5. Busqueda activa confirmo que Cardoso realizo una visita a Londres en febrero de 1997 (con agenda academica: anuncio de doctorado honoris causa de la London School of Economics, almuerzo con Margaret Thatcher) y que John Major era efectivamente Primer Ministro hasta el 2/5/1997, por lo que un encuentro con Major es cronologicamente plausible. Sin embargo, una fuente (archivo digitalizado del Senado Federal brasileno sobre esta gira) sugiere que un encuentro con Tony Blair (entonces lider de la oposicion laborista) fue considerado pero no se concreto por agenda muy ajustada, lo cual no aporta evidencia positiva sobre un encuentro especifico con Major. No se hallo cobertura de prensa que confirme de forma independiente una reunion bilateral formal con Major en esas fechas exactas (8-10/2/1997)."
994-BRA-CHE-35823,no_verificable,NameMultilatEvent,,,,"COLT marco este item con Confidence 2/5. Busqueda activa confirmo de forma general que Cardoso asistio al Foro Economico Mundial (WEF) de Davos de enero de 1998 (patron consistente con la asistencia anual de jefes de estado a Davos a fines de enero), pero no hallo fuente que confirme especificamente la 'Argentina-Brazil-Chile Trilateral Meeting' mencionada tanto en el campo NameMultilatEvent como en las Notes originales de COLT. No se encontro evidencia que contradiga el dato, solo ausencia de confirmacion independiente."
994-BRA-ARG-35162,no_verificable,NameMultilatEvent,,,,"Busqueda activa sobre el calendario oficial de cumbres presidenciales de Mercosur de 1996 no hallo evidencia de una cumbre presidencial formal en Argentina en abril de 1996; las cumbres documentadas de ese ano son la X Cumbre en Potrero de los Funes, San Luis, Argentina (25/6/1996, ya capturada en 994-BRA-ARG-35241, con ingreso de Chile como estado asociado) y la XI Cumbre en Fortaleza, Brasil (17/12/1996, con ingreso de Bolivia). Es posible que el viaje del 7-10/4/1996 haya sido una visita bilateral a Menem mal clasificada por COLT como 'Common Market of the South (MERCOSUR) Summit', pero no se hallo fuente que lo confirme o lo corrija con un valor alternativo preciso."
