TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
720-ECU-CHL-34736,no_verificable,HostHOGSName,,,,No pude confirmar independientemente el encuentro Durán-Ballén-Frei en Chile el 6 de febrero de 1995 más allá del contexto general de diplomacia de garantes durante la Guerra del Cenepa. Ver también nota sobre la apretada logística de este viaje combinado con Argentina y Brasil en las mismas fechas.
720-ECU-BRA-35130,no_verificable,AttendedMultilatEvent / NameMultilatEvent,,,,"El propio registro original marca 'Presence unclear' y Confidence 4 (baja). No encontré fuentes independientes sobre una 'War Summit' en Brasil el 6-7 de marzo de 1996; para esa fecha la guerra del Cenepa ya había concluido diplomáticamente un año antes (los acuerdos de Itamaraty y Montevideo son de febrero de 1995). Además, este viaje se superpone con el inicio del viaje a Perú (720-ECU-PER-35131, con llegada documentada el 7 de marzo de 1996 para la cumbre de Trujillo), lo que genera una logística muy ajustada. No hay evidencia suficiente para confirmar ni corregir este registro."
720-ECU-VAT-34782,no_verificable,TripStartDate / TripEndDate,,,,No encontré una fuente independiente que confirme la fecha exacta (24 de marzo de 1995) del encuentro de Durán-Ballén con el papa Juan Pablo II. El propio registro original señala 'Unclear on departure' y que este viaje sería el cierre de una gira europea de la que no se encontraron fuentes sobre etapas previas. Es plausible pero no verificable con las fuentes abiertas consultadas.
720-ECU-ITA-34782,no_verificable,TripStartDate / TripEndDate,,,,"Mismo caso que el viaje al Vaticano: no encontré fuente independiente que confirme el tránsito por Italia el 24 de marzo de 1995. El propio registro señala 'Dates implied. Passing into Vatican', reconociendo que la fecha fue inferida, no confirmada."
720-ECU-JPN-34408,no_verificable,HostHOGSName / TripStartDate / TripEndDate,,,,"No encontré una fuente independiente que confirme la visita de Durán-Ballén a Japón del 15 al 17 de marzo de 1994 ni el encuentro con el primer ministro Morihiro Hosokawa. Es cronológicamente posible (Hosokawa fue primer ministro hasta su renuncia el 8 de abril de 1994), pero no logré verificar el hecho con fuentes de prensa independientes accesibles. El propio registro reconoce 'Unclear on arrival or departure dates. Limited sources.'"
1139-ECU-CHL-35377,correccion,TripEndDate,1996-11-10,1996-11-11,https://segib.org/?summit=vi-cumbre-iberoamericana-santiago-y-vina-del-mar-1996,"La VI Cumbre Iberoamericana se celebró oficialmente en Santiago y Viña del Mar (Chile) los días 10 y 11 de noviembre de 1996. El registro original tiene TripEndDate en 1996-11-10, es decir, el primer día de la cumbre, lo cual es inconsistente con haber asistido al evento completo (AttendedMultilatEvent: Yes). Se recomienda ajustar la fecha de salida al 11 de noviembre, cierre oficial de la cumbre."
1139-ECU-COL-35418,no_verificable,General (fechas y reunión con el alcalde Mockus),,,,"No encontré una fuente de prensa independiente accesible que confirme la visita de Bucaram a Colombia el 19 de diciembre de 1996 ni el encuentro con el entonces alcalde de Bogotá, Antanas Mockus. El propio registro original reconoce 'Unclear on departure date.' El SourceLink original es un artículo de pago de NewsBank al que no tuve acceso."
1139-ECU-PER-35443,no_verificable,General (fechas y reunión con Fujimori),,,,"No encontré una fuente independiente accesible que confirme específicamente el encuentro entre Bucaram y Fujimori en Perú el 13-14 de enero de 1997. Es plausible dado que la búsqueda de la paz con Perú era, según fuentes biográficas de Bucaram, uno de los tres ejes declarados de su plan de gobierno, pero no logré verificar el hecho puntual con fuentes abiertas."
1190-ECU-CAN-35757,correccion,AttendedMultilatEvent,Yes,No,https://en.wikipedia.org/wiki/APEC_Canada_1997 ; https://www.everycrsreport.com/reports/97-969E.html,"Ecuador NO era miembro del Foro de Cooperación Económica Asia-Pacífico (APEC) en 1997 (ni lo es en la actualidad); la lista oficial de participantes de la Cumbre de Líderes de APEC Canadá 1997 (Vancouver, 24-25 de noviembre de 1997) incluye a Estados Unidos, Canadá, México, Perú, Chile, Japón, Rusia, Corea del Sur, China, Taiwán, Hong Kong, Indonesia, Brunéi, Malasia, Singapur, Tailandia, Vietnam, Filipinas, Australia, Nueva Zelanda y Papúa Nueva Guinea — Ecuador no figura. No encontré tampoco fuentes independientes que confirmen un viaje de Alarcón a Canadá en noviembre de 1997 por otro motivo. Dado que Ecuador no podía 'asistir' a una cumbre de líderes de un foro del que no era miembro, se corrige AttendedMultilatEvent a 'No' y se recomienda una revisión completa de este registro con las fuentes originales de ProQuest citadas en el archivo COLT, que no pude consultar."
1190-ECU-VEN-35742,correccion,NameMultilatEvent,Latin American Leaders Summit,Ibero-American Summit,https://segib.org/es/vii-cumbre-iberoamericana-los-valores-eticos-de-la-democracia/ ; https://es.wikipedia.org/wiki/VII_Cumbre_Iberoamericana,"La VII Cumbre Iberoamericana se celebró en Isla Margarita, Venezuela, el 8-9 de noviembre de 1997, con la participación confirmada de los 21 países miembros incluyendo Ecuador. Las fechas del registro (8-10 de noviembre de 1997) coinciden casi exactamente con esta cumbre. 'Latin American Leaders Summit' no es el nombre de un evento multilateral real documentado para esas fechas en Venezuela; corresponde en realidad a la VII Cumbre Iberoamericana."
1190-ECU-VEN-35742,correccion,CityVisited,,Isla Margarita,https://segib.org/es/vii-cumbre-iberoamericana-los-valores-eticos-de-la-democracia/,"La VII Cumbre Iberoamericana de noviembre de 1997 se realizó en Isla Margarita, Venezuela. El campo CityVisited está vacío en el registro original."
1190-ECU-PER-35832,no_verificable,TripStartDate / HostHOGSName,,,,"No encontré una fuente independiente accesible que confirme específicamente el encuentro entre Alarcón y Fujimori en Perú el 6 de febrero de 1998. Es contextualmente plausible: según la biografía de Alarcón en CIDOB, con Perú se celebraron 'varias rondas negociadoras en Brasil' durante su presidencia para resolver la disputa fronteriza del Cenepa, lo que confirma un patrón de encuentros bilaterales frecuentes con Fujimori en ese período, pero no logré verificar este encuentro puntual en Perú con fuentes abiertas."
1340-ECU-BRA-36339,correccion,NameMultilatEvent,Community of Latin American and Caribbean States (CELAC) Summit,EU-Latin America and the Caribbean Summit (Rio Summit),https://www.europarl.europa.eu/cmsdata/266740/1999_ES_rio_decl.pdf ; https://www.oei.es/historico/cumbrerio.htm,"La 'Community of Latin American and Caribbean States (CELAC)' no existía en 1999 -- CELAC fue creada recién en 2010 en Cancún, por lo que el nombre del evento es anacrónico e imposible para esta fecha. El propio SourceLink3 ya cargado en el registro (europarl.europa.eu/.../i_29_6_1999_rio_en.pdf) apunta a la Primera Cumbre entre Jefes de Estado y de Gobierno de America Latina y el Caribe y la Union Europea, realizada en Rio de Janeiro los dias 28 y 29 de junio de 1999 -- fechas que coinciden exactamente con TripStartDate/TripEndDate del registro (1999-06-28/29). El nombre correcto del evento es la Cumbre UE-America Latina y el Caribe (Cumbre de Rio), no una cumbre de CELAC."
1340-ECU-USA-36281,correccion,NameMultilatEvent,"Transparency for Growth in the Americas Conference



for Growth in the Americas Conference",Transparency for Growth in the Americas Conference,https://www.cartercenter.org/news/documents/doc883.html,"El campo actual contiene texto duplicado y saltos de linea corruptos ('Transparency for Growth in the Americas Conference\n\n\n\nfor Growth in the Americas Conference'). El Carter Center confirma la existencia real de la conferencia 'Transparency for Growth' del Council of Presidents and Prime Ministers of the Americas en 1999; se corrige unicamente el formato del campo, dejando el nombre limpio del evento."
1340-ECU-BRA-36094,correccion,Notes,Brazil foreign minister and President Clinton present at the signing of border agreement between Ecuador and Peru Unclear on departure,"El representante de EE.UU. presente en la firma del Acta de Brasilia (26 de octubre de 1998) fue Thomas F. McLarty III, enviado especial del presidente Clinton -- no el presidente Clinton en persona.",https://elcomercio.pe/mundo/latinoamerica/aniversario-de-la-firma-del-acuerdo-de-brasilia-el-peru-y-ecuador-celebran-un-cuarto-de-siglo-en-paz-guerra-del-cenepa-noticia/ ; https://es.wikipedia.org/wiki/Acta_de_Brasilia,"Las Notes actuales afirman 'Brazil foreign minister and President Clinton present at the signing', pero fuentes independientes (El Comercio, Wikipedia) coinciden en que los cuatro paises garantes del Protocolo de Rio de Janeiro estuvieron representados por Fernando Henrique Cardoso (Brasil), Carlos Menem (Argentina) y Eduardo Frei Ruiz-Tagle (Chile) como jefes de Estado, mientras que Estados Unidos fue representado por Thomas F. McLarty III, no por el presidente Clinton en persona. Esto es ademas consistente con el propio registro, que ya marca MetNonhostHOGS como 'No'."
1340-ECU-CUB-36479,no_verificable,MetHostHoGS / HostHOGSName,,,,"Se confirmo que la IX Cumbre Iberoamericana se realizo en La Habana, Cuba, los dias 15 y 16 de noviembre de 1999 (SEGIB), coincidiendo exactamente con las fechas del viaje. Sin embargo, no se hallo una fuente independiente que confirme especificamente un encuentro bilateral entre Mahuad y Fidel Castro (anfitrion de la cumbre) durante esos dias, por lo que no se puede corregir el campo MetHostHoGS con certeza."
1340-ECU-BRA-36065,no_verificable,TripStartDate / TripEndDate / Notes,,,,"Se confirmo el contexto general del proceso de paz Ecuador-Peru en 1998 (incluida la Cumbre de Panama del Grupo de Rio, 3-5 de septiembre de 1998, con presencia de los garantes), pero no se encontro una fuente independiente que confirme especificamente una reunion bilateral en Brasilia los dias 27-29 de septiembre de 1998 con firma de 'letter of intent'. No se pudo confirmar ni refutar con fuentes independientes."
1340-ECU-COL-36303,no_verificable,MetHostHoGS / HostHOGSName,,,,"Se confirmo que el XI Consejo Presidencial Andino se realizo en Cartagena de Indias, Colombia, entre el 23 y el 27 de mayo de 1999, coincidiendo con las fechas del viaje, presidido por Andres Pastrana. No se hallo fuente independiente que confirme explicitamente un encuentro bilateral Mahuad-Pastrana durante esos dias (mas alla de la presencia conjunta en la cumbre), por lo que no se corrige el campo."
1340-ECU-USA-36055,no_verificable,NameMultilatEvent,,,,"No se logro identificar con certeza independiente el nombre exacto ni organizador de la 'Americas Conference' de septiembre de 1998 en la que Mahuad habria dado un discurso. Podria tratarse de la serie de conferencias 'Conference of the Americas' de Miami/Washington, pero no se encontro una fuente que lo confirme especificamente para 1998."
1340-ECU-USA-36272,no_verificable,"General (viaje a Boston, abril 1999)",,,,No se encontro fuente independiente adicional sobre el viaje de Mahuad a Boston en abril de 1999 vinculado a gestiones con el FMI (Camdessus) mas alla de lo ya citado en el registro original. El propio registro ya senala baja confianza y fuentes limitadas.
1340-ECU-USA-36194,no_verificable,NameMultilatEvent / TripStartDate,,,,"Se confirmo el contexto general (reunion en Washington en febrero de 1999 vinculada al 'Plan Binacional para la Region Fronteriza' con el Banco Mundial y el BID, tras el Acta de Brasilia), pero no se hallo una fuente independiente que confirme el nombre exacto 'Border Funding Summit' ni las fechas precisas 3-6 de febrero de 1999."
1340-ECU-BRA-36164,no_verificable,TripStartDate,,,,"La segunda toma de posesion de Fernando Henrique Cardoso como presidente de Brasil se realizo el 1 de enero de 1999 (confirmado por el Atlas Historico del Brasil de la FGV y por Wikipedia en portugues). El registro actual fecha el viaje del 4 al 5 de enero de 1999, es decir 3-4 dias despues del evento que las Notes describen explicitamente como 'Second Inauguration of Brazilian President Fernando Henrique Cardoso'. No se encontro fuente independiente que confirme una presencia de Mahuad en Brasilia especificamente el 1 de enero, por lo que se marca como correccion de alta probabilidad pero sin fecha exacta verificada de forma independiente para el viaje de Mahuad. [Nota QC: se movio de 'correcciones' a 'no_verificable' porque no se pudo determinar un valor de fecha exacto y unico -- la fuente solo permite acotar un rango/limite, consistente con la fuente citada: https://atlas.fgv.br/marcos/governo-fernando-henrique-cardoso-1995-2003/midias/segunda-posse-de-fernando-henrique-cardoso ; https://pt.wikipedia.org/wiki/Posse_de_Fernando_Henrique_Cardoso_em_1999]"
1340-ECU-BRA-36164,no_verificable,TripEndDate,,,,"Consecuencia directa de la correccion de TripStartDate: si el evento (investidura) ocurrio el 1 de enero de 1999, el viaje no puede haber terminado el 5 de enero salvo que Mahuad se haya quedado varios dias adicionales en Brasil, lo cual no esta documentado en las Notes del registro ni en fuentes independientes consultadas. [Nota QC: se movio de 'correcciones' a 'no_verificable' porque no se pudo determinar un valor de fecha exacto y unico -- la fuente solo permite acotar un rango/limite, consistente con la fuente citada: https://atlas.fgv.br/marcos/governo-fernando-henrique-cardoso-1995-2003/midias/segunda-posse-de-fernando-henrique-cardoso]"
1499-ECU-COL-36851,no_verificable,NameMultilatEvent,,,,No se logro identificar con fuentes independientes una 'Summit on Combating Corruption' realizada en Colombia el 21 de noviembre de 2000. El propio registro ya reconoce 'Limited sources. Unclear on details.' No se pudo confirmar ni refutar.
1499-ECU-FRA-36968,no_verificable,NameMultilatEvent / fechas,,,,No se pudo verificar de forma independiente (por agotamiento del cupo de busquedas web durante esta sesion) el coloquio 'Three Linguistic Spaces Facing the Challenges of Globalization' de marzo de 2001 en Francia. El evento es plausible (existieron foros de las 'tres culturas/espacios linguisticos' hispano-franco-lusofonos en ese periodo) pero no se confirmo con fuente independiente.
1499-ECU-DEU-36800,no_verificable,"General (viaje a Alemania, octubre 2000)",,,,El propio registro ya senala confianza muy baja (Confidence=5) y una unica fuente (Getty Images). No se pudo verificar de forma independiente por agotamiento del cupo de busquedas web durante esta sesion.
1499-ECU-ESP-37081,no_verificable,"General (viaje a Espana, julio 2001)",,,,"No se pudo verificar de forma independiente (agotamiento del cupo de busquedas web) el acuerdo bilateral con Aznar de julio de 2001, mas alla de la fuente unica ya citada en el registro."
1499-ECU-USA-37542,no_verificable,NameMultilatEvent,,,,"No se pudo verificar de forma independiente (agotamiento del cupo de busquedas web) 'The Miami Herald's Americas Conference' de octubre de 2002, mas alla de las fuentes ya citadas en el registro."
1499-ECU-PER-37218,no_verificable,MetHostHoGS / HostHOGSName,,,,"Se confirmo que la XI Cumbre Iberoamericana se realizo en Lima, Peru, el 23 y 24 de noviembre de 2001, presidida por Alejandro Toledo, coincidiendo exactamente con las fechas del viaje. No se encontro fuente independiente que confirme un encuentro bilateral especifico Noboa-Toledo (mas alla de la cumbre en si), por lo que no se corrige el campo pese a ser altamente probable."
1499-ECU-COL-36998,no_verificable,Notes / NameMultilatEvent,,,,"Es plausible por contexto cronologico (inmediatamente antes de la Cumbre de las Americas de Quebec, 20-22 abril 2001) que hubiera una reunion previa de la Comunidad Andina el 17-18 de abril de 2001, pero no se encontro fuente independiente especifica que lo confirme (agotamiento del cupo de busquedas web)."
1499-ECU-PER-37322,no_verificable,"General (viaje a Peru, marzo 2002)",,,,"No se pudo verificar de forma independiente (agotamiento del cupo de busquedas web) el viaje bilateral a Peru de marzo de 2002, mas alla de las fuentes ya citadas en el registro. Es cronologicamente consistente con el viaje inmediatamente posterior a Brasil (Fortaleza, 9-11 marzo 2002)."
1499-ECU-USA-37516,no_verificable,TripStartDate/TripEndDate,,,,"El 57o periodo de sesiones de la Asamblea General de la ONU comenzo su debate general el 12 de septiembre de 2002; las fechas del viaje (17-21 de septiembre de 2002) son plausibles dentro del periodo de debate general, pero no se confirmo con fuente independiente la fecha exacta del discurso de Noboa."
1499-ECU-DOM-37577,no_verificable,TripStartDate,,,,"La XII Cumbre Iberoamericana se realizo en Bavaro, Republica Dominicana, los dias 15 y 16 de noviembre de 2002 (SEGIB), pero el registro actual fecha el inicio del viaje el 17 de noviembre, es decir, DESPUES de que la cumbre ya habia terminado. Esto es ademas inconsistente con el propio registro de Noboa en Cuba (1499-ECU-CUB-37572), cuyo viaje termina el 15 de noviembre de 2002 -- si volo de Cuba a Republica Dominicana, logicamente habria llegado a mas tardar el 15 o 16 de noviembre para alcanzar la cumbre, no el 17. Las propias Notes del registro ya reconocen 'Unclear on arrival and departure dates'. No se encontro fuente independiente con la fecha exacta de llegada/salida de Noboa, por lo que se marca como correccion de alta probabilidad pero sin fecha exacta verificada. [Nota QC: se movio de 'correcciones' a 'no_verificable' porque no se pudo determinar un valor de fecha exacto y unico -- la fuente solo permite acotar un rango/limite, consistente con la fuente citada: https://segib.org/es/cumbre/xii-cumbre-iberoamericana/]"
1499-ECU-DOM-37577,no_verificable,TripEndDate,,,,"Misma inconsistencia que TripStartDate: si la Cumbre Iberoamericana que motiva el viaje (AttendedMultilatEvent=Yes, NameMultilatEvent='Ibero-American Summit') se realizo el 15-16 de noviembre, una ventana de viaje de 17 al 23 de noviembre no se corresponde con el evento citado como motivo del viaje. [Nota QC: se movio de 'correcciones' a 'no_verificable' porque no se pudo determinar un valor de fecha exacto y unico -- la fuente solo permite acotar un rango/limite, consistente con la fuente citada: https://segib.org/es/cumbre/xii-cumbre-iberoamericana/]"
PELATAM-ECU-1,hallazgo_nuevo,,,Panama,https://segib.org/es/cumbre/x-cumbre-iberoamericana/ ; https://es.wikipedia.org/wiki/X_Cumbre_Iberoamericana,"La X Cumbre Iberoamericana se realizo en Ciudad de Panama los dias 17 y 18 de noviembre de 2000. SEGIB confirma explicitamente que 'los Jefes de Estado y de Gobierno de los 21 paises Iberoamericanos se reunieron' en esa cumbre, y Ecuador es miembro pleno de la Conferencia Iberoamericana. Este viaje NO figura en la base de 30 viajes cargados para Noboa, pese a que si figuran todas las demas Cumbres Iberoamericanas de su periodo y del de Mahuad (Oporto 1998, La Habana 1999, Lima 2001, Bavaro 2002), lo que sugiere una omision. No se encontro una fuente que liste explicitamente el nombre de Noboa entre los asistentes personales (a diferencia de la Cumbre Sudamericana de Brasilia 2000, donde si se lo nombra explicitamente), por lo que este hallazgo debe tratarse como probable pero no verificado al 100% -- se recomienda una busqueda adicional en prensa ecuatoriana de noviembre de 2000 antes de incorporarlo de forma definitiva a la base."
1499-ECU-CUB-37572,no_verificable,Notes,,,,"El núcleo del registro (fecha de inicio del viaje y contraparte) fue verificado de forma independiente: Gustavo Noboa viajó a Cuba el 12 de noviembre de 2002 por invitación de Fidel Castro, acompañado de su esposa María Isabel Baquerizo, el canciller Heinz Moeller y varios ministros (fuente: Mariana Neira, 'Las cuatro visitas de Fidel al Ecuador', Plan V, https://planv.com.ec/historias/politica/cuatro-visitas-fidel-al-ecuador/, texto tomado del libro 'Un ciclón llamado Fidel'). Sin embargo, no se pudo confirmar de forma independiente el detalle específico de las Notes de COLT (reunión con Carlos Lage y con el 'Government Minister' Ricardo Cabrisas, la ofrenda floral en el Parque de la Fraternidad, y el encuentro con estudiantes de medicina y trabajadores azucareros ecuatorianos). Se realizaron búsquedas específicas (Search Query: ""Noboa Castro Cuba Carlos Lage Ricardo Cabrisas 2002""; Search Query: ""Noboa Cuba Fraternidad ofrenda floral 2002""; Search Query: ""Noboa Cuba noviembre 2002 azucareros zafra estudiantes ecuatorianos medicina Castro"") sin resultados que confirmen o contradigan estos detalles puntuales. Es coherente con el contexto histórico (Lage era en esa época Secretario del Comité Ejecutivo del Consejo de Ministros de Cuba, y Cabrisas era un alto funcionario del gobierno cubano), pero no se encontró una fuente primaria o periodística independiente que lo confirme explícitamente. Dado que COLT ya asigna Confidence 1/5 a este registro, se recomienda mantenerlo pero señalando esta limitación; no se propone ninguna corrección porque no hay evidencia que contradiga el dato."
1495-ECU-MEX-38165,correccion,TripStartDate,2004-06-27,2004-05-28,"https://es.wikipedia.org/wiki/Cumbre_Am%C3%A9rica_Latina,_el_Caribe_y_la_Uni%C3%B3n_Europea ; https://eulacfoundation.org/es/la-cumbre-guadalajara-y-la-consolidacion-la-asociacion-estrategica-entre-america-latina-y-el-caribe","La III Cumbre Unión Europea-América Latina y el Caribe (identificada en el registro como 'European Council-Community of Latin American and Caribbean States (CELAC) Summit') se celebró en Guadalajara, México, los días 28 y 29 de mayo de 2004, con la participación de 58 jefes de Estado y de Gobierno, no el 27-29 de junio de 2004 como consta en el registro. El propio registro admite 'Details of trip unclear', lo que es consistente con el error de fecha detectado. Gutiérrez, como presidente de Ecuador entre 2003 y 2005, era el mandatario en funciones en la fecha correcta de la cumbre."
1495-ECU-MEX-38165,correccion,TripEndDate,2004-06-29,2004-05-29,"https://es.wikipedia.org/wiki/Cumbre_Am%C3%A9rica_Latina,_el_Caribe_y_la_Uni%C3%B3n_Europea","La Cumbre de Guadalajara UE-ALC se celebró el 28 y 29 de mayo de 2004, no el 27-29 de junio de 2004. Ver justificación de la corrección de TripStartDate para el mismo TripID."
1495-ECU-MEX-38165,correccion,TripDuration,3,2,"https://es.wikipedia.org/wiki/Cumbre_Am%C3%A9rica_Latina,_el_Caribe_y_la_Uni%C3%B3n_Europea","Con las fechas corregidas (28-29 de mayo de 2004), la duración del viaje pasa de 3 a 2 días."
