TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
1145-SUR-JAM-36721,no_verificable,TripEndDate,,,,"El encuentro con el presidente de Guyana, Bharrat Jagdeo, es consistente con el proceso de negociación bilateral Guyana-Suriname por el límite marítimo, facilitado por el Primer Ministro de Jamaica tras la Cumbre de CARICOM de Canouan (San Vicente y las Granadinas, 2-5 julio 2000), donde se decidió que Jamaica continuaría como facilitador de las diferencias fronterizas. Una fuente encontrada menciona una declaración del presidente Jagdeo sobre las negociaciones Guyana-Suriname en Jamaica fechada el 19 de julio de 2000, un día después del TripEndDate cargado (2000-07-18). No se pudo determinar con certeza si esto refleja una imprecisión de un día en la fecha de fin de viaje o si corresponde a una ronda de conversaciones distinta dentro del mismo proceso extendido de negociación."
PELATAM-SUR-1,hallazgo_nuevo,,,Barbados,https://1997-2001.state.gov/background_notes/suriname_0398_bgn.html ; https://caricom.org/caribbean-united-states-summit-partnership-for-prosperity-and-security-in-the-caribbean-10-may-1997-bridgetown-barbados/,"Viaje presidencial no incluido en la base cargada. Según las 'Background Notes: Suriname' del Departamento de Estado de EE.UU. (marzo 1998): 'In May 1997, President Wijdenbosch joined President Clinton and 14 other Caribbean leaders during the first-ever U.S.-regional summit in Bridgetown, Barbados'. La página oficial de CARICOM confirma el evento como 'CARIBBEAN/UNITED STATES SUMMIT PARTNERSHIP FOR PROSPERITY AND SECURITY IN THE CARIBBEAN, 10 MAY 1997, BRIDGETOWN, BARBADOS'. Fue la primera cumbre regional Caribe-EEUU con Jefes de Estado/Gobierno del Caribe reunidos con el Presidente Clinton en la región. No se pudieron confirmar fechas exactas de llegada/salida de Wijdenbosch a Barbados más allá del día de la cumbre (10 de mayo de 1997), por lo que TripStartDate/TripEndDate se cargan como ese único día documentado; MetHostHoGS se deja en 'No' porque no hay evidencia de un encuentro bilateral separado con el Primer Ministro anfitrión de Barbados, Owen Arthur, más allá del marco multilateral."
588-SUR-BRB-36938,correccion,TripStartDate,2001-02-16,2001-02-14,https://caricom.org/address-by-the-rt-hon-owen-arthur-prime-minister-of-barbados-at-the-opening-ceremony-of-the-12th-inter-sessional-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-14-febr-2/,"La 12th Inter-Sessional Meeting of the Conference of Heads of Government of CARICOM se realizó en el Sherbourne Conference Centre, Bridgetown, Barbados, del 14 al 16 de febrero de 2001 (discursos de apertura del 14 de febrero de 2001 confirmados en fuente oficial CARICOM). El archivo cargado solo registra el 16-02-2001 como día único, lo que subestima la duración real del viaje."
588-SUR-BRB-36938,correccion,TripDuration,1,3,https://caricom.org/address-by-the-rt-hon-owen-arthur-prime-minister-of-barbados-at-the-opening-ceremony-of-the-12th-inter-sessional-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-14-febr-2/,"Consistente con la corrección de TripStartDate: la reunión duró del 14 al 16 de febrero de 2001 (3 días), no 1 día como figura actualmente."
588-SUR-GUY-37441,correccion,TripStartDate,2002-07-04,2002-07-03,https://caricom.org/communique-issued-at-the-conclusion-of-the-twenty-third-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-georgetown-guyana-3-5-july-2002/,"El comunicado oficial de CARICOM confirma que la Twenty-Third Meeting of the Conference of Heads of Government se realizó en Georgetown, Guyana, del 3 al 5 de julio de 2002 (no 4-6 de julio como figura en el archivo cargado)."
588-SUR-GUY-37441,correccion,TripEndDate,2002-07-06,2002-07-05,https://caricom.org/communique-issued-at-the-conclusion-of-the-twenty-third-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-georgetown-guyana-3-5-july-2002/,"Ver justificación de TripStartDate: la reunión concluyó el 5 de julio de 2002, no el 6 de julio."
588-SUR-GUY-39996,correccion,TripEndDate,2009-07-04,2009-07-05,https://caricom.org/communique-issued-at-the-conclusion-of-the-thirtieth-regular-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-2-5-july-2009-georgetown-guyana/,"El comunicado oficial de CARICOM confirma que la Thirtieth Regular Meeting se realizó en Georgetown, Guyana, del 2 al 5 de julio de 2009 (4 días), no 2-4 de julio como figura en el archivo cargado."
588-SUR-GUY-39996,correccion,TripDuration,3,4,https://caricom.org/communique-issued-at-the-conclusion-of-the-thirtieth-regular-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-2-5-july-2009-georgetown-guyana/,"Consistente con la corrección de TripEndDate: la reunión duró 4 días (2-5 de julio de 2009), no 3."
588-SUR-BRA-39592,correccion,TripStartDate,2008-05-24,2008-05-23,Search Query: UNASUR Constitutive Treaty signed Brasilia May 23 2008,El Tratado Constitutivo de UNASUR fue firmado el 23 de mayo de 2008 durante la Cumbre Extraordinaria de Jefes de Estado y de Gobierno en Brasilia (no el 24 de mayo como figura en el archivo). Suriname fue uno de los 12 países signatarios originales.
588-SUR-BRA-39592,correccion,TripEndDate,2008-05-24,2008-05-23,Search Query: UNASUR Constitutive Treaty signed Brasilia May 23 2008,"La ceremonia de firma del Tratado Constitutivo de UNASUR se realizó en un único día, el 23 de mayo de 2008, no el 24."
588-SUR-NGA-39051,correccion,NameMultilatEvent,"Africa, Caribbean and the Pacific Group (ACP) Summit",Africa-South America (ASA) Summit,https://esafr.cancilleria.gob.ar/userfiles/Declaracion%20de%20ASA%20I%20-%20(Abuja%202006)_1.pdf,"La 5ta Cumbre ACP se realizó en Jartum, Sudán, en diciembre de 2006, NO en Nigeria. El evento real realizado en Abuja, Nigeria, entre el 26 y el 30 de noviembre de 2006 (declaración fechada 30-nov-2006) fue la Primera Cumbre África-América del Sur (ASA), que reunió a jefes de Estado de 53 países africanos y 12 naciones sudamericanas, incluida Suriname, liderada por el anfitrión nigeriano Olusegun Obasanjo y promovida por Lula da Silva. Esto es coherente con el campo ya cargado 'MetNonhostHOGS: President Luiz Inacio Lula da Silva', que corrobora que se trató de la Cumbre ASA y no de una cumbre ACP."
588-SUR-CHN-38039,correccion,HostHOGSName,General Secretary Hu Jintao,President Hu Jintao,https://pg.china-embassy.gov.cn/eng/fyrth/200402/t20040212_915895.htm,"La vocera del Ministerio de Relaciones Exteriores de China anunció el 12/02/2004 que el presidente Venetiaan realizaría una visita de trabajo a China 'a invitación del Presidente chino Hu Jintao' (título usado oficialmente: 'President', no 'General Secretary'). Dado que se trata de una reunión protocolar entre jefes de Estado, corresponde usar el título de Jefe de Estado."
588-SUR-PER-38329,correccion,TripEndDate,2004-12-13,no_verificable,Search Query: 2004 South American Summit Cusco Ayacucho Peru dates December 2004,"La Tercera Reunión de Presidentes de América del Sur / Declaración del Cusco (creación de la Comunidad Sudamericana de Naciones) se realizó del 7 al 9 de diciembre de 2004 en Cusco y Ayacucho, Perú. El archivo cargado indica que el viaje se extendió hasta el 13 de diciembre (6 días), 4 días después del cierre confirmado de la cumbre, sin fuente independiente que corrobore actividades adicionales en Perú hasta esa fecha. No se encontró evidencia que confirme la fecha exacta de regreso de Venetiaan a Surinam."
588-SUR-PER-38329,correccion,NameMultilatEvent,Union of South American Nations (UNASUR) Summit,South American States Summit,https://www.cvce.eu/en/obj/cusco_declaration_on_the_south_american_community_of_nations_cusco_8_december_2004-en-4a54e28f-18a1-4f82-bba7-bc5464f66698.html,"En diciembre de 2004 aún no existía la Unión de Naciones Suramericanas (UNASUR, fundada recién en mayo de 2008); lo que se creó en Cusco fue la Comunidad Sudamericana de Naciones (CSN/CASA). Para mantener coherencia con el nombre ya usado en el propio archivo para la primera cumbre (Brasilia, 2000: 'South American States Summit'), se sugiere renombrar este evento de la misma manera en vez de 'UNASUR Summit', que es anacrónico para esta fecha. Corrección de confianza moderada: si la metodología COLT usa 'UNASUR Summit' como categoría retroactiva para toda la serie de cumbres sudamericanas, este campo podría mantenerse sin cambios."
588-SUR-USA-37385,correccion,NameMultilatEvent,UN World Summit on Children,UN Special Session on Children,https://press.un.org/en/2002/ga10022.doc.htm,"El evento realizado en Nueva York del 8 al 10 de mayo de 2002 fue oficialmente la 'UN General Assembly Special Session on Children' (primera sesión especial de la Asamblea General dedicada exclusivamente a la infancia), no el 'World Summit on Children' (nombre correspondiente a la cumbre de 1990). El nombre cargado en el archivo corresponde a un evento distinto y anterior."
588-SUR-LCA-37938,no_verificable,NameMultilatEvent / TripStartDate / TripEndDate,,,,"El archivo cita como fuente un comunicado de CARICOM titulado 'press-statement-issued-at-the-conclusion-of-the-ninth-special-Meeting-of-th' fechado 13-14 de noviembre de 2003 en Santa Lucía. Se intentó acceder directamente a esa URL (sin resultado, página vacía) y se realizaron múltiples búsquedas en fuentes independientes (CARICOM, prensa) sobre una 'Ninth Special Meeting' de la Conferencia de Jefes de Gobierno de CARICOM en Santa Lucía en noviembre de 2003, sin poder confirmar su existencia ni sus fechas exactas. No se encontró evidencia independiente que corrobore ni contradiga el dato cargado."
588-SUR-GHA-39720,no_verificable,TripStartDate / TripEndDate,,,,"La 6ta Cumbre de Jefes de Estado y de Gobierno del Grupo ACP se realizó en Accra, Ghana, el 2 y 3 de octubre de 2008 (fuente: ACP/OACPS). El archivo cargado registra un viaje del 29 de septiembre al 4 de octubre de 2008 (6 días), un rango considerablemente más amplio que la cumbre confirmada (2 días). No se encontró fuente independiente que documente actividades bilaterales adicionales de Venetiaan en Ghana antes o después de la cumbre que justifiquen la duración total cargada, por lo que no se puede confirmar ni corregir con certeza el rango exacto de fechas del viaje."
2600-SUR-MEX-41049,correccion,CountryVisited,Mexico,Barbados,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"Fuente primaria de CARICOM confirma que la Segunda Cumbre CARICOM-México se realizó en Bridgetown, Barbados, el lunes 21 de mayo de 2012, no en México. El presidente Bouterse, como presidente de turno de CARICOM, presidió junto al presidente mexicano Felipe Calderón la ceremonia de apertura en el Barbados Hilton. La primera cumbre (2010) sí fue en México, lo que probablemente generó la confusión en la carga original."
2600-SUR-MEX-41049,correccion,CountryVisitedISO,MEX,BRB,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"Consecuencia directa de la corrección de país (Barbados, no México)."
2600-SUR-MEX-41049,correccion,SubRegionVisited,Central America,Caribbean,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"Barbados pertenece a la subregión Caribe, no Centroamérica (la subregión original 'Central America' correspondía al registro erróneo de México)."
2600-SUR-MEX-41049,correccion,TripStartDate,2012-05-20,2012-05-21,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"El comunicado de CARICOM (publicado 18 de mayo de 2012) anuncia explícitamente que la cumbre se realizaría 'on Monday 21 May', es decir el 21-05-2012, no el 20-05-2012 como figura cargado."
2600-SUR-MEX-41049,correccion,TripEndDate,2012-05-20,2012-05-21,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"Evento de un solo día (21 de mayo de 2012) en Bridgetown, Barbados."
2600-SUR-MEX-41049,correccion,NameMultilatEvent,Caribbean Community (CARICOM) Summit,Second CARICOM-Mexico Summit,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"El evento no fue una 'Caribbean Community (CARICOM) Summit' regular sino la Segunda Cumbre CARICOM-México (Second CARICOM-Mexico Summit), un mecanismo bilateral-regional distinto realizado en Barbados."
2600-SUR-MEX-41049,correccion,MetNonhostHOGS,No,Yes,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"Bouterse, como presidente de turno de CARICOM, encabezó junto al presidente mexicano Felipe Calderón la apertura de la cumbre; Calderón fue el jefe de Estado no anfitrión (el anfitrión fue Barbados)."
2600-SUR-MEX-41049,correccion,NonhostHOGSNames,,President Felipe Calderon,https://caricom.org/second-caricom-mexico-summit-set-for-monday-in-barbados/,"El presidente mexicano Felipe Calderón fue el jefe de Estado extranjero (no anfitrión, dado que el anfitrión territorial fue Barbados) con quien Bouterse coincidió y participó en la ceremonia de apertura de la cumbre."
2600-SUR-BOL-41459,correccion,NameMultilatEvent,Latin America Security Conference,Union of South American Nations (UNASUR) Extraordinary Summit,https://www.foxnews.com/world/leftist-latam-leaders-to-meet-over-morales-jet-row.amp; https://en.wikipedia.org/wiki/Evo_Morales_grounding_incident,"El 4 de julio de 2013 no hubo una 'Latin America Security Conference' en Bolivia; el evento real fue una cumbre extraordinaria de UNASUR (Declaración de Cochabamba) convocada de urgencia en solidaridad con el presidente boliviano Evo Morales tras el desvío forzado de su avión presidencial en Europa por sospechas (falsas) de que transportaba a Edward Snowden. Participaron los presidentes de Bolivia, Venezuela, Argentina, Uruguay, Ecuador y Surinam (Bouterse), entre otros."
2600-SUR-BOL-41459,correccion,MetNonhostHOGS,No,Yes,https://www.foxnews.com/world/leftist-latam-leaders-to-meet-over-morales-jet-row.amp,"En la cumbre extraordinaria de Cochabamba (4-7-2013), Bouterse coincidió con los presidentes Evo Morales (anfitrión), Nicolás Maduro, Cristina Fernández de Kirchner, José Mujica y Rafael Correa."
2600-SUR-BOL-41459,correccion,NonhostHOGSNames,,President Nicolas Maduro; President Cristina Fernandez de Kirchner; President Jose Mujica; President Rafael Correa,https://www.foxnews.com/world/leftist-latam-leaders-to-meet-over-morales-jet-row.amp,"Jefes de Estado presentes en la reunión extraordinaria de Cochabamba junto al anfitrión Evo Morales, según cobertura periodística de la época."
2600-SUR-PER-40587,correccion,AttendedMultilatEvent,Yes,No,https://en.mercopress.com/2012/10/01/the-34-country-arab-league-unasur-political-and-trade-summit-takes-off-in-peru; https://www.kaieteurnewsonline.com/2011/01/25/jagdeo-to-attend-arab-american-summit-in-peru/,"La III Cumbre ASPA (Sudamérica-Países Árabes), originalmente prevista para Lima en febrero de 2011, fue pospuesta debido a la Primavera Árabe y finalmente se realizó recién el 2 de octubre de 2012 en Lima. Por lo tanto, ese evento multilateral no tuvo lugar en las fechas cargadas (13-16 feb. 2011); el registro de asistencia a la ASPA en esa fecha es incorrecto."
2600-SUR-PER-40587,correccion,NameMultilatEvent,Summit of South American-Arab Countries (ASPA),,https://en.mercopress.com/2012/10/01/the-34-country-arab-league-unasur-political-and-trade-summit-takes-off-in-peru,Se limpia el campo dado que el evento indicado (ASPA) no ocurrió en las fechas cargadas; ver nota en no_verificable sobre el motivo real del viaje.
2600-SUR-CUB-42704,correccion,TripStartDate,2016-11-30,2016-11-29,https://www.ctvnews.ca/world/article/fidel-castro-honoured-by-supporters-regional-leaders-at-massive-rally-in-havana/; https://www.npr.org/2016/11/30/503825352/havana-hosts-massive-commemoration-for-fidel-castro,"El acto masivo de homenaje a Fidel Castro en la Plaza de la Revolución de La Habana, al que asistieron mandatarios extranjeros (entre ellos jefes de Estado de Bolivia, Sudáfrica, Venezuela, Ecuador, Nicaragua, México), tuvo lugar la noche del martes 29 de noviembre de 2016, no el 30 de noviembre. La fecha 30-11-2016 corresponde a la publicación de las notas de prensa (incluida la fuente original 'The Times', 30 nov. 2016) que reportaban el acto de la noche anterior."
2600-SUR-CUB-42704,correccion,TripEndDate,2016-11-30,2016-11-29,https://www.ctvnews.ca/world/article/fidel-castro-honoured-by-supporters-regional-leaders-at-massive-rally-in-havana/,Consistente con la corrección de TripStartDate; no se halló evidencia independiente de que la presencia de Bouterse en Cuba se extendiera más allá del acto del 29 de noviembre de 2016 (no se confirmó su asistencia al entierro en Santiago de Cuba el 4 de diciembre).
2600-SUR-PER-40587,no_verificable,Notes / motivo real del viaje,,,,"Se confirmó que la Cumbre ASPA prevista para Lima en febrero de 2011 fue pospuesta hasta octubre de 2012 por la Primavera Árabe, por lo que el evento cargado (ASPA) no pudo haber ocurrido en las fechas 13-16 de febrero de 2011. Se buscó (consultas: 'Bouterse Peru February 2011 visit Garcia Humala Lima'; 'Bouterse Peru 2011 visita bilateral') una explicación alternativa del viaje a Perú en esas fechas exactas, sin resultados independientes que confirmen el motivo real (posible visita bilateral, evento preparatorio de la cumbre pospuesta, u otro). Se recomienda revisar la fuente original en ProQuest (docview/831503012) para precisar el motivo, ya que la confianza original del registro (Confidence 1) también era baja."
2600-SUR-GNQ-41327,no_verificable,TripStartDate/TripEndDate,,,,"Múltiples fuentes (GFAR, Cancillería Argentina, prensa) coinciden en que la III Cumbre África-Sudamérica (ASA) se realizó en Malabo, Guinea Ecuatorial, entre el 20 y el 22 de febrero de 2013 (Declaración de Malabo adoptada el 22-2-2013), mientras que el registro cargado indica fechas de viaje del 22 al 24 de febrero de 2013. No se halló una fuente independiente que precise el día exacto de llegada/salida de Bouterse a Malabo, por lo que no se puede confirmar si el registro refleja con exactitud sus fechas de viaje (podría haber llegado el día de clausura de la cumbre, 22-2, y permanecido dos días más) o si hay un desfasaje. Se mantiene el registro original sin corregir por falta de evidencia concluyente."
2600-SUR-CUB-40686,no_verificable,Notes (detalle del tratamiento médico),,,,No se hallaron fuentes independientes adicionales (más allá de la fuente Lexis/Nexis ya citada en la carga original) que precisen la naturaleza del tratamiento médico recibido por Bouterse en Cuba en mayo de 2011. Búsqueda: 'Bouterse Cuba May 2011 medical treatment visit'. Se mantiene el registro original por no encontrar evidencia contradictoria.
PELATAM-SUR-2,hallazgo_nuevo,,,Trinidad and Tobago,https://caricom.org/communique-issued-at-the-conclusion-of-the-thirty-fourth-regular-meeting-of-the-conference-of-heads-of-government-of-the-caribbean-community-3-6-july-2013-port-of-spain-trinidad-and-tobago/,"El comunicado oficial de CARICOM de la 34ª Reunión Regular de Jefes de Gobierno (Puerto España, Trinidad y Tobago, 4-6 de julio de 2013) lista explícitamente entre los asistentes al 'President of the Republic of Suriname, His Excellency Desire Delano Bouterse'. Este viaje no figura en la base cargada (es distinto del viaje ya cargado TripID 2600-SUR-TTO-41427, que corresponde a una visita separada un mes antes, el 2 de junio de 2013, con motivo de la gira de Xi Jinping). En la cumbre, los jefes de Gobierno de CARICOM se reunieron como invitados especiales con el presidente venezolano Nicolás Maduro y el presidente dominicano Danilo Medina. Suriname no figura entre los seis Estados miembro que realizaron acciones de firma/ratificación de tratados en esa reunión."
3733-SUR-GBR-45586,correccion,CountryVisited,United Kingdom,Netherlands,https://www.srherald.com/suriname/2024/10/21/president-santokhi-gearriveerd-op-aruba/ ; https://gov.sr/president-santokhi-ontvangen-door-arubaanse-minister-president/,"El viaje registrado bajo el código GBR (United Kingdom) en realidad corresponde a la visita de Santokhi a Aruba (21-22 octubre 2024), donde firmó un memorando de entendimiento y fue recibido por la primera ministra de Aruba, Evelyn Wever-Croes (confirmado por fuentes gov.sr, srherald y abcsuriname). Aruba es un país constituyente del Reino de los Países Bajos, sin ninguna relación con el Reino Unido. El campo CountryVisited/ISO parece un error de carga (posiblemente copiado del código de otro país). Debe corregirse a Netherlands, consistente con el tratamiento dado a la visita a Curazao (TripID 3733-SUR-NLD-45587) del mismo viaje regional."
3733-SUR-GBR-45586,correccion,CountryVisitedISO,GBR,NLD,https://www.srherald.com/suriname/2024/10/21/president-santokhi-gearriveerd-op-aruba/,"Ver justificación del campo CountryVisited para el mismo TripID: Aruba pertenece al Reino de los Países Bajos, no al Reino Unido."
3733-SUR-GBR-45586,correccion,RegionVisited,Europe,Latin America and the Caribbean,https://www.srherald.com/suriname/2024/10/21/president-santokhi-gearriveerd-op-aruba/,"Aruba está ubicada en el Caribe, no en Europa; la región debe corregirse de acuerdo con la corrección de país (Aruba/Países Bajos)."
3733-SUR-GBR-45586,correccion,SubRegionVisited,Northern Europe,Caribbean,https://www.srherald.com/suriname/2024/10/21/president-santokhi-gearriveerd-op-aruba/,"Aruba pertenece a la subregión del Caribe, no a Europa del Norte (subregión asignada erróneamente junto con United Kingdom)."
3733-SUR-BEL-45124,correccion,TripStartDate,2023-07-17,2023-07-15,https://www.waterkant.net/suriname/2023/07/17/caribische-leiders-twee-dagen-in-brussel-bijeen-voor-eu-celac-summit-2023/,"Fuentes de prensa surinamesa indican que el presidente Santokhi partió hacia Bruselas el sábado 15 de julio de 2023 al frente de una delegación, dos días antes de la fecha actualmente registrada (2023-07-17)."
3733-SUR-BEL-45124,correccion,TripDuration,2,4,https://www.waterkant.net/suriname/2023/07/17/caribische-leiders-twee-dagen-in-brussel-bijeen-voor-eu-celac-summit-2023/,"Recalculado a partir de la fecha de salida corregida (15 de julio) y la fecha de regreso ya registrada (18 de julio de 2023), lo que da 4 días en vez de 2."
3733-SUR-BEL-45124,correccion,NonhostHOGSNames,President Emmanuel Macron,President Emmanuel Macron;Prime Minister Mark Rutte,https://sr.ambafrance.org/Unprecedented-meeting-between-the-President-of-France-Emmanuel-Macron-and-the ; https://gov.sr/president-santokhi-relatie-suriname-nederland-gaat-ongestoord-verder/,"Además del encuentro ya registrado con Macron (primer encuentro histórico entre un presidente francés y un presidente surinamés, 18 de julio de 2023), fuentes confirman que Santokhi también sostuvo una reunión bilateral con el primer ministro neerlandés Mark Rutte al margen de la Cumbre UE-CELAC el 18 de julio de 2023, para hablar de la continuidad de la relación bilateral tras el cambio político en los Países Bajos."
3733-SUR-BEL-45124,correccion,SignedAgreement,Yes,No,Search Query: Santokhi EU-CELAC Brussels 2023 signed agreement Ecuador,"La nota actual del registro (""Witnessed the signing of a Memorandum of Understanding to strengthen the capacities of the Ecuadorian Armed Forces"") corresponde a un hecho no relacionado con Surinam ni con Santokhi (parece contaminación de datos de otro país, posiblemente Ecuador). No se halló evidencia de que Santokhi firmara algún acuerdo durante la Cumbre UE-CELAC de Bruselas (17-18 julio 2023); el Acuerdo de Samoa entre la UE y la OACPS -del cual Surinam es parte- fue firmado recién el 15 de noviembre de 2023 en Apia (Samoa), en un acto separado y no durante este viaje."
