TripID,tipo,campo,valor_viejo,valor_nuevo_o_destino,fuente,justificacion
448-PER-BOL-35311,correccion,AttendedMultilatEvent,No,Yes,https://www.diputados.gob.mx/comisiones/exteriores/cumbres/gruporio.htm,"Correccion complementaria a la de 448-PER-BRA-35310: la X Cumbre del Grupo de Rio se realizo en Cochabamba, Bolivia, el 3-4 de septiembre de 1996, fecha que coincide exactamente con este registro (3/9/1996) en el que Fujimori aparece reuniendose con el presidente de Ecuador, Abdala Bucaram -tambien miembro del Grupo de Rio y presente tipicamente en estas cumbres-. Es plausible que el encuentro bilateral con Bucaram haya ocurrido en el marco de la cumbre de Cochabamba, que COLT omitio marcar en este registro (AttendedMultilatEvent figuraba como 'No') mientras la etiquetaba erroneamente en un viaje fantasma a Brasil. Se corrige a Yes."
448-PER-BOL-35311,correccion,NameMultilatEvent,,Rio Group Summit,https://www.diputados.gob.mx/comisiones/exteriores/cumbres/gruporio.htm,"Consecuencia directa de la correccion anterior: se agrega el nombre del evento multilateral (Rio Group Summit / X Cumbre del Grupo de Rio, Cochabamba, 3-4/9/1996) que corresponde a este registro de Bolivia, trasladado desde el registro erroneo de Brasil (448-PER-BRA-35310)."
448-PER-CUB-36484,no_verificable,TripStartDate / TripEndDate,,,,"COLT marco este item con Confidence 3/5 (la mas baja de todo el dataset de Fujimori) y registra el viaje a La Habana para la 'Ibero-American Summit' como 20-21 de noviembre de 1999. Sin embargo, fuentes oficiales (SEGIB, discurso de clausura de Fidel Castro fechado 16/11/1999) confirman que la IX Cumbre Iberoamericana se realizo en La Habana, Cuba, los dias 15 y 16 de noviembre de 1999 -es decir, la cumbre ya habia concluido varios dias antes del rango que registra COLT-. Busqueda activa no hallo una fuente que precise las fechas exactas de llegada y salida de Fujimori a Cuba, por lo que no es posible determinar si se trata de un error de digitacion en COLT o de una visita bilateral posterior y separada de la cumbre propiamente dicha. Se deja sin corregir por falta de una fuente que fije el valor correcto, pero se documenta la inconsistencia con las fechas oficiales de la cumbre."
448-PER-EGY-35931,no_verificable,TripStartDate,,,,"COLT marco este item con Confidence 3/5 y registra el viaje a Egipto para la 'G15 Summit' como 16 de mayo de 1998. Sin embargo, fuentes especializadas (IRI, Wikipedia sobre el Grupo de los Quince) confirman que la Octava Cumbre del G-15 se realizo en El Cairo, Egipto, del 11 al 13 de mayo de 1998, presidida por Hosni Mubarak -es decir, tres dias antes de la fecha que registra COLT-. Busqueda activa no hallo una fuente especifica que confirme la participacion personal de Fujimori en esta cumbre ni que precise su fecha exacta de llegada a Egipto, por lo que se deja el campo sin corregir pese a la inconsistencia detectada con las fechas oficiales de la cumbre."
448-PER-ECU-35830,no_verificable,TripStartDate,,,,"COLT marco este item con Confidence 3/5 (visita bilateral a Fabian Alarcon, 4 de febrero de 1998). Busqueda activa confirmo que Fabian Alarcon era presidente interino de Ecuador vigente en esa fecha (Feb.1997-Ago.1998), pero no hallo cobertura de prensa que confirme o contradiga la fecha especifica ni los detalles de esta visita puntual."
448-PER-CAN-36030,no_verificable,TripStartDate,,,,"COLT marco este item con Confidence 3/5 y las propias Notes de COLT indican que se trato de unas 'vacaciones familiares privadas' (private family holiday) sin reunion con jefe de Estado ni evento oficial. Por tratarse de un viaje privado, no es esperable que exista cobertura de prensa que permita confirmar o corregir la fecha exacta; se deja como no verificable, respetando la baja confianza que el propio COLT le asigno."
448-PER-SLV-36395,no_verificable,MetHostHoGS / Notes,,,,"COLT registra un viaje a El Salvador el 23-24 de agosto de 1999 sin indicar reunion con jefe de Estado, evento multilateral, acuerdo firmado ni ningun detalle en las Notes (campo vacio). Busqueda activa no hallo cobertura de prensa especifica sobre este viaje puntual que permita confirmar su proposito o los detalles de la agenda; el presidente salvadoreno vigente en esa fecha era Francisco Flores (asumio 1/6/1999), pero COLT no atribuye ninguna reunion con el, por lo que no hay un dato puntual que verificar mas alla de la existencia misma del viaje."
448-PER-USA-35565,no_verificable,TripStartDate / Notes,,,,"Las propias Notes de COLT indican que se trato de un viaje para asistir a la ceremonia de graduacion de su hija en Boston y para someterse a una biopsia medica (mayo de 1997), es decir, un viaje de caracter privado/medico. Por su naturaleza personal, no es esperable cobertura de prensa detallada que permita confirmar las fechas exactas; se mantiene como no verificable."
448-PER-USA-36303,no_verificable,TripStartDate / Notes,,,,"Las propias Notes de COLT indican que se trato de una visita para atender 'asuntos familiares' (family affairs) en mayo de 1999, de caracter privado. Busqueda activa no hallo cobertura de prensa que permita confirmar el proposito especifico o las fechas exactas de este viaje personal."
448-PER-BOL-36312,no_verificable,Notes / evento,,,,"COLT registra un viaje a Bolivia el 1 de junio de 1999 sin indicar reunion con jefe de Estado, evento multilateral ni ningun detalle en las Notes (campo vacio), con Confidence 2/5. Busqueda activa no hallo cobertura de prensa especifica sobre este viaje puntual que permita determinar su proposito o confirmar la fecha."
PELATAM-PER-1,hallazgo_nuevo,,,Venezuela,https://segib.org/?summit=vii-cumbre-iberoamericana-isla-margarita-1997 ; https://es.wikipedia.org/wiki/VII_Cumbre_Iberoamericana ; http://www.cuba.cu/gobierno/discursos/1997/esp/f081197e.htm,"La VII Cumbre Iberoamericana de Jefes de Estado y de Gobierno se realizo en Isla Margarita, Venezuela, los dias 8 y 9 de noviembre de 1997, bajo el lema 'Los valores eticos de la democracia'. Fuentes de la Secretaria General Iberoamericana (SEGIB) y prensa de la epoca listan a Alberto Fujimori entre los jefes de Estado y de Gobierno que asistieron a esta cumbre. Este viaje no figura entre los 93 registros ya cargados en COLT para leader_448: no existe ningun TripID con CountryVisited='Venezuela' en noviembre de 1997 (los unicos viajes de Fujimori a Venezuela en todo el expediente son de febrero 1995, marzo 1995 y enero 1996). Se trata de un hueco real: Fujimori si aparece cubierto en las cumbres iberoamericanas de 1994 (Cartagena), 1995 (Bariloche), 1996 (Vina del Mar) y 1999 (La Habana), pero falta la de 1997 (Isla Margarita). Los campos MetNonhostHOGS/NonhostHOGSNames y SignedAgreement se dejan en blanco por no haberse hallado una fuente que detalle esos aspectos especificos de la participacion de Fujimori; TripDuration se estima en 2 dias por ser el rango exacto de duracion de la cumbre segun SEGIB, sin evidencia de dias adicionales de llegada o salida."
PELATAM-PER-2,hallazgo_nuevo,,,Portugal,https://www.segib.org/?summit=viii-cumbre-iberoamericana-oporto-1998 ; https://ipsnoticias.net/1998/10/ecuador-peru-parlamentos-despejan-el-camino-hacia-la-paz/,"La VIII Cumbre Iberoamericana de Jefes de Estado y de Gobierno se realizo en Oporto, Portugal, los dias 17 y 18 de octubre de 1998, bajo el lema 'Los desafios de la globalizacion y la integracion regional'. Segun cobertura de IPS Noticias de la epoca, los presidentes Jamil Mahuad (Ecuador) y Alberto Fujimori (Peru) llegaron a esta cumbre con la noticia de la respuesta afirmativa de ambos paises a la propuesta de mediacion de los cuatro paises garantes del proceso de paz Peru-Ecuador, y los jefes de Estado y de Gobierno celebraron alli los acuerdos procedimentales alcanzados. Este viaje no figura entre los 93 registros ya cargados en COLT para leader_448: no existe ningun TripID con CountryVisited='Portugal' en todo el mandato de Fujimori, constituyendo un hueco real (nueve dias antes, el 7-10/10/1998, Fujimori habia visitado Reino Unido, y nueve dias despues, el 26/10/1998, firmo el acuerdo de paz con Ecuador en Brasilia -448-PER-BRA-36094-, lo que hace cronologicamente coherente una escala en Oporto). El campo HostHOGSName se deja en blanco por no determinarse con precision si hubo un encuentro bilateral formal con el Presidente de Portugal (Jorge Sampaio) o el Primer Ministro (Antonio Guterres) mas alla de la cumbre multilateral; SignedAgreement se deja en blanco por falta de evidencia especifica de firma de acuerdos en esta escala."
1654-PER-MEX-37998,correccion,HostHOGSName,President Carlos Mesa,President Vicente Fox,https://en.wikipedia.org/wiki/Monterrey_Special_Summit_of_the_Americas ; https://www.everycrsreport.com/reports/RS21700.html,"COLT registra como HostHOGSName a 'President Carlos Mesa', quien era Presidente de Bolivia (2003-2005), no de Mexico. El viaje corresponde a la Cumbre Extraordinaria de las Americas, celebrada en Monterrey, Mexico, el 12-13 de enero de 2004 (fechas identicas a las de COLT), evento organizado y presidido por el anfitrion mexicano, el Presidente Vicente Fox Quesada. Multiples fuentes (EveryCRSReport, Wikipedia, cobertura de prensa de la epoca) confirman que Alejandro Toledo asistio a esta cumbre y que el anfitrion fue Vicente Fox. Se corrige el campo HostHOGSName de 'President Carlos Mesa' (dato imposible para un viaje a Mexico) a 'President Vicente Fox'."
1654-PER-BRA-38294,correccion,NonhostHOGSNames,President Vicente Fox;President Nestor Kirchner,NA,https://www.lanacion.com.ar/politica/bielsa-paso-calor-nid654189/ ; https://www.infobae.com/2004/11/05/149960-culmino-la-cumbre-del-grupo-rio/,"COLT registra que Toledo se reunio con 'President Vicente Fox' y 'President Nestor Kirchner' durante la XVIII Cumbre del Grupo de Rio en Rio de Janeiro (4-5 de noviembre de 2004). Sin embargo, la nota de LA NACION del 15/11/2004 ('Bielsa paso calor') confirma que Kirchner cancelo su viaje a ultimo momento por una 'ausencia inesperada' y no asistio a la cumbre ('Habia 22 presidentes en la cumbre. Y Kirchner no estaba'), siendo representado por su canciller Rafael Bielsa. Respecto de Mexico, fuentes disponibles indican que el pais participo en la cumbre representado por su Secretario de Relaciones Exteriores, Luis Ernesto Derbez, con estatus de observador no participante, sin que se haya hallado fuente que confirme la presencia personal de Vicente Fox en Rio de Janeiro. Ante la falta de evidencia de encuentro presencial de Toledo con jefes de Estado no anfitriones en este viaje, se corrige el campo a 'NA' en lugar de inventar un reemplazo."
1654-PER-BRA-38294,correccion,MetNonhostHOGS,Yes,No,https://www.lanacion.com.ar/politica/bielsa-paso-calor-nid654189/,"Consecuencia directa de la correccion del campo NonhostHOGSNames: al no hallarse evidencia de que Toledo se haya reunido con jefes de Estado no anfitriones (Fox y Kirchner estuvieron ausentes, representados por sus cancilleres), se corrige MetNonhostHOGS de 'Yes' a 'No'."
1654-PER-USA-38249,correccion,NonhostHOGSNames,President Luiz Inacio Lula da Silva;President Omar Torrijos;President Ricardo Lagos Escobar,President Luiz Inacio Lula da Silva;President Ricardo Lagos Escobar,https://en.wikipedia.org/wiki/Omar_Torrijos ; https://es.wikipedia.org/wiki/Mart%C3%ADn_Torrijos_Espino,"COLT incluye a 'President Omar Torrijos' entre los jefes de Estado que Toledo habria encontrado durante su viaje a la Asamblea General de la ONU en septiembre de 2004. Este dato es cronologicamente imposible: el General Omar Torrijos, gobernante de facto de Panama, murio el 31 de julio de 1981 en un accidente aereo, 23 anos antes del viaje registrado. Es probable que exista una confusion con Martin Torrijos Espino (hijo de Omar Torrijos), quien asumio la Presidencia constitucional de Panama el 1 de septiembre de 2004, semanas antes de esta Asamblea General; sin embargo, no se hallo una fuente independiente que confirme un encuentro especifico entre Toledo y Martin Torrijos en Nueva York en esa fecha, por lo que -siguiendo la regla de no inventar reemplazos- se elimina unicamente el nombre imposible ('Omar Torrijos') del listado, dejando los dos nombres (Lula da Silva y Lagos Escobar) que no presentan inconsistencia cronologica ni de cargo."
1654-PER-ESP-37393,correccion,NameMultilatEvent,Spain-Caribbean Community (CARICOM) Summit,"European Union-Latin America and the Caribbean (EU-LAC) Summit (II Cumbre UE-ALC, Madrid)","https://ec.europa.eu/commission/presscorner/detail/es/pres_02_133 ; https://ec.europa.eu/commission/presscorner/detail/es/memo_02_93 ; https://es.wikipedia.org/wiki/Cumbre_Am%C3%A9rica_Latina,_el_Caribe_y_la_Uni%C3%B3n_Europea","COLT describe el evento como 'Spain-Caribbean Community (CARICOM) Summit', lo cual es incoherente: Peru no es miembro de CARICOM (bloque exclusivamente caribeno) y no existe una cumbre bilateral 'Espana-CARICOM'. Las fechas del viaje (17-18 de mayo de 2002) coinciden exactamente con la II Cumbre Union Europea-America Latina y el Caribe, celebrada en Madrid esos mismos dias, confirmada por comunicados oficiales de la Comision Europea. Fuentes de prensa de la epoca confirman ademas que Toledo viajo a Madrid a mediados de mayo de 2002 para una cumbre de presidentes latinoamericanos con la Union Europea, donde fue fotografiado saludando a Aznar, Chirac y Blair. Se corrige el nombre del evento por el de la cumbre real."
1654-PER-AUT-38848,correccion,NameMultilatEvent,European Council-Community of Latin American and Caribbean States (ECLAC) Summit,"European Union-Latin America and the Caribbean (EU-LAC) Summit (IV Cumbre UE-ALC, Viena)",https://ec.europa.eu/commission/presscorner/detail/es/pres_06_137 ; https://eulacfoundation.org/es/declaracion-viena-cuarta-cumbre-union-europea-america-latina-y-el-caribe,"COLT llama al evento 'European Council-Community of Latin American and Caribbean States (ECLAC) Summit', nombre incorrecto y anacronico: la CELAC (Comunidad de Estados Latinoamericanos y Caribenos) no fue fundada hasta 2010-2011, por lo que no pudo existir una cumbre 'Consejo Europeo-CELAC' en mayo de 2006. El evento real, documentado por comunicados oficiales de la Comision Europea, es la IV Cumbre Union Europea-America Latina y el Caribe, celebrada en Viena, Austria, el 11-12 de mayo de 2006 (fechas coincidentes con el rango de COLT, 11-13/5/2006). Fuentes de prensa confirman la participacion de Toledo en esta cumbre, incluido un conocido episodio de tension con el presidente boliviano Evo Morales. Se corrige unicamente el nombre del evento; los demas campos (fechas, MetNonhostHOGS con Chirac y Bachelet) no se modifican por falta de evidencia que los contradiga."
1654-PER-ESP-38853,no_verificable,NameMultilatEvent / TripDates,,,,"COLT registra que Toledo asistio a un evento llamado 'Europa Forum' en Espana el 16 de mayo de 2006 (un dia despues de la Cumbre UE-ALC de Viena), reuniendose con el Presidente del Gobierno Jose Luis Rodriguez Zapatero. Busqueda activa no hallo cobertura de prensa ni fuente oficial que confirme la existencia, nombre exacto o fecha de este 'Europa Forum', por lo que se mantiene sin cambios ante la falta de fuente independiente, sin poder confirmar ni descartar el dato."
1654-PER-THA-37912,no_verificable,TripEndDate,,,,"La Cumbre de Lideres de APEC en Bangkok, Tailandia, se realizo oficialmente el 20-21 de octubre de 2003 (fuente: APEC, everycrsreport.com), mientras que COLT registra el viaje de Toledo como 18-20 de octubre de 2003, es decir, con una fecha de salida (20/10) que coincide solo con el primer dia de la cumbre de dos dias. Busqueda activa no hallo cobertura de prensa que precise si Toledo permanecio en Bangkok hasta el cierre de la cumbre el 21/10 o partio antes, por lo que se deja el campo sin corregir ante la falta de evidencia especifica, senalando la inconsistencia para verificacion futura."
1654-PER-CHL-37119,no_verificable,NameMultilatEvent,,,,"COLT registra una 'Rio Group Summit' en Chile el 16-17 de agosto de 2001, con Ricardo Lagos como anfitrion (presidente de Chile vigente en esa fecha). Busqueda activa no permitio confirmar de forma independiente la realizacion de una cumbre del Grupo de Rio en Chile en esa fecha especifica (agotado el presupuesto de busqueda web disponible en esta sesion antes de poder verificarlo), por lo que se deja constancia de que este item requiere verificacion adicional en una proxima ronda."
PELATAM-PER-3,hallazgo_nuevo,,,Costa Rica,https://es.wikipedia.org/wiki/XIV_Cumbre_Iberoamericana ; https://eulacfoundation.org/es/14a-cumbre-iberoamericana-jefes-estado-y-gobierno-declaracion-san-jose-costa-rica-19-20-noviembre,"La XIV Cumbre Iberoamericana de Jefes de Estado y de Gobierno se celebro en San Jose, Costa Rica, los dias 19 y 20 de noviembre de 2004, bajo el lema 'Educar para Progresar', con la asistencia de los mandatarios de los 21 paises iberoamericanos. Fuentes de prensa de la epoca listan explicitamente a Alejandro Toledo, Presidente de Peru, entre los asistentes. Este viaje no figura entre los 61 items ya cargados en COLT para leader_1654: la agenda de COLT muestra a Toledo en Brasil el 3-5 de noviembre de 2004 (Cumbre del Grupo de Rio) y en Chile el 20-22 de noviembre de 2004 (Cumbre de APEC), dejando un hueco exacto para la Cumbre Iberoamericana de Costa Rica el 19-20 de noviembre, inmediatamente antes de su llegada a Chile. Se trata de un hueco real de una cumbre multilateral de alto perfil no capturada por COLT. Los campos de anfitrion/no-anfitrion y firma de acuerdos se dejan en blanco por no haberse hallado una fuente que detalle esos aspectos especificos de la participacion de Toledo; TripDuration se estima en 2 dias por ser el rango exacto de duracion oficial de la cumbre."
198-PER-BRA-39709,correccion,CountryVisited,Brazil,NA,https://www.elcomercio.com/actualidad/lula-llego-lima-visita-oficial.html ; https://elcomercio.pe/politica/lula-da-silva-visitas-realizo-peru-fotos-noticia-510093-noticia/ ; Search Query: Lula visita Lima Peru septiembre 2008 semana Brasil,"COLT registra este item como un viaje del presidente Alan Garcia a Brasil el 18/9/2008, con MetHostHoGS='Yes, President Luiz Inacio Lula da Silva'. Sin embargo, multiples fuentes de prensa (El Comercio de Ecuador, El Comercio de Peru) documentan que el evento real fue el inverso: fue el presidente brasileno Luiz Inacio Lula da Silva quien realizo una visita oficial a Lima, Peru, en el marco de la 'Semana de Brasil en Peru' (seminario empresarial con cerca de 350 representantes del sector privado de ambos paises), reunion en la que Lula y Garcia firmaron acuerdos de cooperacion e integracion fronteriza. No se hallo ninguna fuente independiente que documente un viaje de Alan Garcia a territorio brasileno en esa fecha. En consecuencia, el campo CountryVisited (que da por hecho que Garcia viajo a Brasil) no puede sostenerse con evidencia real y se corrige a NA, sin inventar un reemplazo, siguiendo la regla anti-alucinacion del proyecto; es probable que este item sea un caso de evento mal codificado en COLT (posible confusion entre el viaje de un jefe de Estado extranjero AL Peru versus un viaje DEL presidente peruano)."
198-PER-BRA-39931,no_verificable,TripStartDate/TripEndDate/proposito del viaje,,,,"COLT registra un viaje de Alan Garcia a Brasil el 28-29/4/2009, sin MetHostHoGS (No) pero con SignedAgreement='Yes' y BusinessLeaderOrForum='Yes', lo que sugiere un foro empresarial sin encuentro protocolar con el jefe de Estado anfitrion. Busqueda activa no hallo cobertura de prensa que documente un viaje de Garcia a Brasil en esa fecha especifica (se hallaron referencias a un seminario/foro empresarial 'Expo Peru' en Sao Paulo en septiembre de 2008 y a la firma de acuerdos sobre la hidroelectrica de Inambari en 2009-2010, pero ninguna fuente ubica a Garcia en Brasil el 28-29 de abril de 2009 especificamente). Se marca como no verificable a la espera de una fuente independiente que confirme fecha, ciudad y proposito exacto del viaje."
198-PER-CHE-39473,no_verificable,TripStartDate/TripEndDate,,,,"COLT registra la asistencia de Garcia al Foro Economico Mundial (WEF) de Davos, Suiza, el 26-28/1/2008. Busqueda activa no permitio confirmar con una fuente independiente las fechas exactas de la Reunion Anual del WEF 2008 ni los dias especificos en que Garcia estuvo presente en Davos, por lo que no es posible confirmar ni corregir el rango de fechas registrado por COLT."
198-PER-ECU-39746,no_verificable,TripStartDate,,,,"COLT registra una visita bilateral de Garcia a Ecuador el 25/10/2008 con reunion con el presidente Rafael Correa y firma de acuerdo (eleven dias despues de la Cumbre Andina extraordinaria en Guayaquil del 14/10/2008, ver 198-PER-ECU-39735). Se confirmo la existencia del mecanismo anual de 'Encuentro Presidencial y Gabinete Binacional' Peru-Ecuador (inaugurado el 1/6/2007 en Tumbes) que hace plausible una reunion bilateral adicional en esta fecha, pero busqueda activa no hallo una fuente de prensa que confirme especificamente el 25 de octubre de 2008 como fecha de un encuentro Garcia-Correa."
198-PER-ECU-40683,no_verificable,TripStartDate,,,,"COLT registra una visita bilateral de Garcia a Ecuador el 20/5/2011 con reunion con el presidente Rafael Correa y firma de acuerdo. Busqueda activa no hallo cobertura de prensa que confirme o contradiga esta fecha especifica; no se encontro informacion sobre un encuentro Garcia-Correa en mayo de 2011 (el ultimo Gabinete Binacional Peru-Ecuador confirmado por fuentes independientes corresponde a 2010, en Loja)."
198-PER-VAT-40147,no_verificable,TripStartDate/MetHostHoGS,,,,"COLT registra una audiencia de Garcia con el Papa Benedicto XVI en el Vaticano el 30/11/2009, coincidiendo con el mismo dia de inicio de la XIX Cumbre Iberoamericana en Estoril, Portugal (ver 198-PER-PRT-40147, tramo confirmado de este mismo viaje). Aunque es logisticamente posible que Garcia hiciera una escala en Roma antes de continuar a Lisboa/Estoril el mismo dia, busqueda activa en fuentes vaticanas y de prensa no hallo confirmacion de una audiencia papal especifica en esa fecha, por lo que este tramo del viaje se marca como no verificable."
198-PER-SGP-40130,no_verificable,TripStartDate/AttendedMultilatEvent,,,,"COLT registra la asistencia de Garcia a la Cumbre de Lideres de APEC en Singapur, 13-15/11/2009. Se confirmo que la 17a Reunion de Lideres de APEC se realizo en Singapur del 12 al 16 de noviembre de 2009 (con la reunion de lideres propiamente dicha el 14-15/11) y que el viaje es consistente con la gira asiatica de Garcia documentada ese mes (Japon 10-11/11, Corea del Sur 11-12/11), pero busqueda activa no hallo una fuente que confirme explicitamente la presencia personal de Alan Garcia en la cumbre de Singapur (solo se confirmo la presencia de Hu Jintao y el numero total de lideres asistentes)."
198-PER-COL-40625,no_verificable,TripStartDate/MetHostHoGS,,,,"COLT registra una visita bilateral de Garcia a Colombia el 23/3/2011 con reunion con el presidente Juan Manuel Santos. Juan Manuel Santos era efectivamente presidente de Colombia vigente en esa fecha (asumio el 7/8/2010, ver 198-PER-COL-40397), pero busqueda activa no hallo cobertura de prensa que confirme la fecha especifica ni la agenda de esta visita bilateral."
