Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
ARG-NK-J064,9011,Néstor Kirchner,Argentina,Completed,2006-06-21,2006-06-24,4,Spain,Europe,Madrid,Bilateral,State Visit,NA,Presidente del Gobierno José Luis Rodríguez Zapatero,Jefe de Estado/Gobierno,Visita de Estado; firma del Plan de Asociacion Estrategica España-Argentina 2006-2007; reunion con empresarios en Madrid.,https://www.casarosada.gob.ar/informacion/archivo/24686,High,Gap COLT 2026-08-03. Confirmado por discurso oficial de Casa Rosada tras el encuentro con Zapatero y por conferencia de prensa conjunta en el Palacio de la Moncloa.,NA,Verificada-URL,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ARG-NK-J065,9012,Néstor Kirchner,Argentina,Completed,2006-07-04,2006-07-05,2,Venezuela,South America,Caracas,Multilateral,Regional Summit,NA,Ceremonia de incorporacion de Venezuela al MERCOSUR,NA,"Presencio la firma del protocolo de adhesion de Venezuela al MERCOSUR como quinto miembro pleno, en el Teatro Teresa Carreño de Caracas.",https://mercociudades.org/venezuela-se-incorpora-al-mercosur/,Medium,"Gap COLT 2026-08-03. La fuente confirma la presencia de Kirchner junto a Lula, Duarte Frutos y Vazquez en la ceremonia del 4/7/2006.",Comercio/Integración Económica,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J066,9013,Néstor Kirchner,Argentina,Completed,2006-07-17,2006-07-18,2,Paraguay,South America,Asunción,Bilateral,Working Visit,NA,Presidente Nicanor Duarte Frutos,Jefe de Estado/Gobierno,Visita oficial de menos de un dia; firma de condonacion de deuda de Yacyreta y acuerdos sobre puentes Posadas-Encarnacion y regularizacion migratoria.,https://www.ellitoral.com/edicion-online/kirchner-firma-acuerdos-duarte-frutos-yacireta_0_oyYow9jm5r.html,High,"Gap COLT 2026-08-03. Cronica de Telam (El Litoral, 18/7/2006) confirma llegada el lunes 17/7 y firma de acuerdos el martes 18/7.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J067,9014,Néstor Kirchner,Argentina,Completed,2006-09-19,2006-09-23,5,United States,North America,New York,Multilateral,Global Forum,NA,61ª Asamblea General de las Naciones Unidas,NA,"Discurso ante la 61ra Asamblea General de la ONU: derechos humanos, terrorismo, reforma del FMI y doble estandar ambiental.",https://www.cfkargentina.com/nestor-kirchner-en-la-onu-2006/,High,"Gap COLT 2026-08-03. Transcripcion oficial del discurso (61a Asamblea General, publicada 20/9/2006); brecha real en la base: no habia ningun viaje de NK a la ONU cargado para 2006.",Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA
ARG-NK-J068,9015,Néstor Kirchner,Argentina,Completed,2006-10-19,2006-10-20,2,Bolivia,South America,Santa Cruz de la Sierra,Bilateral,Working Visit,NA,Presidente Evo Morales,Jefe de Estado/Gobierno,Firma de acuerdo historico de provision de gas boliviano por 20 anios (unos USD 17.000 millones).,https://www.lanacion.com.ar/politica/kirchner-y-morales-firman-el-acuerdo-nid818914/,Medium,"Gap COLT 2026-08-03. Confirmado por multiples medios (LA NACION, Pagina/12, El Economista, Perfil) con fecha 19-20/10/2006.",NA,Verificada-URL,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA
ARG-NK-J069,9016,Néstor Kirchner,Argentina,Completed,2006-11-04,2006-11-05,2,Uruguay,South America,Montevideo,Multilateral,Regional Summit,NA,XVI Cumbre Iberoamericana,NA,XVI Cumbre Iberoamericana en Montevideo pese a la tension bilateral por las papeleras; encuentro con Zapatero.,https://www.cancilleria.gob.ar/es/actualidad/comunicados/la-argentina-participa-de-la-xvi-cumbre-iberoamericana-con-el-plan-patria,High,"IMPORTANTE: pese a la premisa inicial de que este fue un caso de AUSENCIA deliberada de Kirchner (como Cusco 2004), la investigacion de esta ronda encontro evidencia positiva de asistencia fisica: comunicado oficial de Cancilleria sobre la participacion argentina y nota de prensa del 2/11/2006 ('Kirchner ira a la Cumbre de Uruguay') confirmando que viajo pese a las dudas por el conflicto de las papeleras. Se recomienda revisar la referencia a este evento en hallazgos_analiticos.txt como posible caso de AUSENCIA MAL ATRIBUIDO (podria corresponder a otra cumbre, p.ej. no confundir con la Cumbre de Salamanca 2005 donde SI hubo reduccion de perfil).",Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-NK-J070,9017,Néstor Kirchner,Argentina,Completed,2007-02-20,2007-02-21,2,Venezuela,South America,Caracas,Bilateral,Working Visit,NA,Presidente Hugo Chávez,Jefe de Estado/Gobierno,Firma de 17 acuerdos bilaterales; inauguro perforacion conjunta ENARSA-PDVSA en la Faja del Orinoco; respaldo publico a Chavez frente a EE.UU.,https://www.casarosada.gob.ar/informacion/archivo/25027-blank-97623617,High,Gap COLT 2026-08-03. Confirmado por discurso oficial de Casa Rosada y por Perfil/Venezuelanalysis (20-22/2/2007).,NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA
ARG-NK-J071,9018,Néstor Kirchner,Argentina,Completed,2007-07-29,2007-08-01,4,Mexico,North America,Mexico City,Bilateral,State Visit,NA,Presidente Felipe Calderón,Jefe de Estado/Gobierno,"Visita de tres dias; discurso en el Senado mexicano; firma de acuerdo de integracion economica, politica, social y cultural con Calderon.",https://www.lanacion.com.ar/politica/los-kirchner-mucho-mas-cerca-de-mexico-nid929935/,Medium,Gap COLT 2026-08-03. Confirmado por LA NACION y Wikinoticias; viaje busco superar el desencuentro Kirchner-Fox de la Cumbre de las Americas Mar del Plata 2005.,NA,Verificada-URL,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,FALSE,NA
ARG-CFK-J144,9019,Cristina Fernández de Kirchner,Argentina,Completed,2008-03-06,2008-03-06,1,Haiti,Caribbean,Port-au-Prince,Bilateral,Working Visit,NA,Tropas argentinas y hospital movil de la Fuerza Aerea en la mision MINUSTAH,Otro actor no estatal,Visito a las tropas argentinas desplegadas en la mision de paz de la ONU (MINUSTAH); recorrio el hospital movil de la Fuerza Aerea y la base de helicopteros.,https://www.lanacion.com.ar/politica/la-presidenta-visita-tropas-en-haiti-nid992917/,Medium,"Gap COLT 2026-08-03. Primer tramo de una gira de un dia que incluyo tambien Venezuela (mismo Journey_ID, ver fila siguiente).",NA,Verificada-URL,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CFK-J144,9020,Cristina Fernández de Kirchner,Argentina,Completed,2008-03-06,2008-03-06,1,Venezuela,South America,Caracas,Bilateral,Working Visit,NA,Presidente Hugo Chávez,Jefe de Estado/Gobierno,Reunion con Chavez; firma de acuerdos de suministro de fuel oil y alimentos; compromiso de impulsar el ingreso de Venezuela al Mercosur; recibio las llaves de la ciudad y rindio homenaje a Bolivar en el Panteon Nacional.,Search Query: Cristina Kirchner Venezuela 6 de marzo 2008 Chavez acuerdos fuel oil alimentos,Low,Gap COLT 2026-08-03. Segundo tramo de la gira de un dia iniciada en Haiti (mismo Journey_ID). Confirmado por busqueda (firma de acuerdos de fuel oil/alimentos el 6/3/2008) pero sin URL primaria propia hallada.,NA,Solo-Query,TRUE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA
ARG-CFK-J145,9021,Cristina Fernández de Kirchner,Argentina,Completed,2008-12-04,2008-12-04,1,Chile,South America,Punta Arenas,Bilateral,Working Visit,NA,Presidenta Michelle Bachelet,Jefe de Estado/Gobierno,Acto conjunto con Bachelet en Punta Arenas/Monte Aymond por el 30 aniversario de la mediacion papal que resolvio el conflicto del Beagle; colocacion de piedra fundamental de un monumento a Juan Pablo II.,https://www.infobae.com/2008/12/04/418945-cristina-kirchner-esta-punta-arenas-acto-bachelet/,Medium,"Gap COLT 2026-08-03. Confirmado por Infobae (4/12/2008); COLT ubicaba la ciudad como 'Chile' sin especificar, se identifico Punta Arenas por la fuente.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CFK-J146,9022,Cristina Fernández de Kirchner,Argentina,Completed,2009-03-30,2009-03-31,2,Qatar,Middle East,Doha,Multilateral,Global Forum,TRUE,II Cumbre América del Sur-Países Árabes (ASPA),NA,"II Cumbre ASPA en Doha (22 paises de la Liga Arabe + 12 sudamericanos); crisis financiera global, cooperacion Sur-Sur; reunion bilateral con el presidente de la Autoridad Palestina.",https://www.diariodecuyo.com.ar/noticias/cristina-partio-esta-tarde-rumbo-a-qatar-964324.html,Medium,Gap COLT 2026-08-03. Cumbre inaugurada por el emir de Qatar el 31/3/2009; se confirmo tambien bilateral con el presidente palestino (comunicado de Cancilleria).,Comercio/Integración Económica,Verificada-URL,FALSE,TRUE,Presidente de la Autoridad Palestina Mahmoud Abbas,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CFK-J147,9023,Cristina Fernández de Kirchner,Argentina,Completed,2009-07-05,2009-07-06,2,El Salvador,Central America,San Salvador,Multilateral,Regional Summit,NA,Reunión de presidentes latinoamericanos de apoyo a Manuel Zelaya tras el golpe de Estado en Honduras,NA,Viajo con delegacion reducida a San Salvador en el marco de la crisis regional por el golpe de Estado en Honduras contra Manuel Zelaya.,Search Query: Cristina Kirchner El Salvador julio 2009 Zelaya Honduras golpe de Estado gira presidentes,Low,Gap COLT 2026-08-03. COLT clasifico el evento como 'Cumbre OEA'; la investigacion propia no confirmo una cumbre formal de la OEA en esa fecha en El Salvador sino una reunion de apoyo regional a Zelaya en el contexto del golpe de Estado hondureno; se ajusto la descripcion del evento en consecuencia mantiene Visit_Category Multilateral por tratarse de una reunion de varios jefes de Estado.,Cooperación Política General,Solo-Query,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CFK-J148,9024,Cristina Fernández de Kirchner,Argentina,Completed,2010-06-02,2010-06-02,1,Uruguay,South America,Montevideo,Bilateral,Working Visit,NA,Presidente José Mujica,Jefe de Estado/Gobierno,Reunion de trabajo en la estancia Anchorena con gabinetes de ambos paises; firma de enmienda al acuerdo de regasificacion de GNL entre Argentina y Uruguay.,https://cancilleria.gob.ar/es/actualidad/comunicados/reunion-en-anchorena-uruguay-declaracion-conjunta-de-los-presidentes-cristina,High,Gap COLT 2026-08-03. Confirmado por comunicado oficial de Cancilleria (Declaracion Conjunta de Anchorena).,NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CFK-J149,9025,Cristina Fernández de Kirchner,Argentina,Completed,2010-10-03,2010-10-05,3,Germany,Europe,Frankfurt,Bilateral,Working Visit,NA,Canciller Angela Merkel,Jefe de Estado/Gobierno,Visita oficial; inauguro el pabellon argentino como pais invitado de honor en la Feria del Libro de Frankfurt; reunion de trabajo con Merkel en Berlin sobre deuda en default y acceso de productos agropecuarios a la UE.,https://cancilleria.gob.ar/es/actualidad/comunicados/desde-berlin-timerman-senalo-que-el-dialogo-entre-cristina-y-merkel-fue,High,"Gap COLT 2026-08-03. Confirmado por comunicado oficial de Cancilleria y por diariodecuyo (arribo a Frankfurt 4/10, apertura de la Feria del Libro).",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CFK-J150,9026,Cristina Fernández de Kirchner,Argentina,Completed,2010-11-26,2010-11-27,2,Guyana,South America,Georgetown,Multilateral,Regional Summit,NA,IV Cumbre de UNASUR,NA,IV Cumbre de UNASUR; firma del protocolo de clausula democratica; declaracion contra buques con bandera ilegal britanica de Malvinas; decreto de reapertura de la embajada argentina en Guyana.,https://www.pagina12.com.ar/diario/elpais/subnotas/1-50525-2010-11-27.html,Medium,Gap COLT 2026-08-03. Confirmado por Pagina/12 y Wikipedia (IV Cumbre de UNASUR).,Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CFK-J151,9027,Cristina Fernández de Kirchner,Argentina,Completed,2011-05-30,2011-05-31,2,Mexico,North America,Mexico City,Bilateral,Working Visit,NA,Presidente Felipe Calderón,Jefe de Estado/Gobierno,"Reunion bilateral (tras la posposicion de la visita de Estado prevista en abril); firma de acuerdos sobre lucha contra la sequia, parques nacionales, agricultura, pesca y ciencia.",https://www.diariodecuyo.com.ar/noticias/cfk-firmo-acuerdos-con-calderon-y-resalto-la-relacion-867226.html,Medium,"Gap COLT 2026-08-03. Distinto de la visita de Estado cancelada en abril de 2011 (ya cargada como ARG-CFK-J081, Trip_Status=Canceled); esta reunion del 30-31/5/2011 si se concreto, segun cobertura de prensa.",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CFK-J152,9028,Cristina Fernández de Kirchner,Argentina,Completed,2011-05-31,2011-06-02,3,Italy,Europe,Rome,Multilateral,Inauguration/Funeral,TRUE,150° aniversario de la Unificación de Italia,NA,"Celebraciones del 150 aniversario de la unidad de Italia, junto a 42 jefes de Estado; audiencia con el presidente Giorgio Napolitano; almuerzo con el primer ministro Silvio Berlusconi.",https://www.infobae.com/2011/06/01/584945-cristina-kirchner-se-reunio-silvio-berlusconi-su-visita-italia/,Medium,"Gap COLT 2026-08-03. Confirmado por Infobae, Pagina/12 y diariodecuyo; llego a Roma el 31/5, desfile y acto central el 2/6/2011. Clasificado como conmemoracion de Estado (ver CODEBOOK 5.7, doctrina agenda amplia -> Cooperacion Politica General).",Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CFK-J153,9029,Cristina Fernández de Kirchner,Argentina,Completed,2011-07-28,2011-07-28,1,Peru,South America,Lima,Multilateral,Inauguration/Funeral,NA,Asunción de Ollanta Humala y Reunión Extraordinaria del Consejo de Jefas y Jefes de Estado de UNASUR,NA,Asistio a la asuncion presidencial de Ollanta Humala y a la cumbre extraordinaria de UNASUR realizada a continuacion en el salon Tupac Amaru; primer viaje internacional tras problemas de salud.,https://www.eldia.com/nota/2011-7-28-cristina-asistio-a-la-asuncion,Medium,Gap COLT 2026-08-03. Confirmado por El Dia y diariodecuyo ('Debut con una cumbre de Unasur').,Cooperación Política General,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CFK-J154,9030,Cristina Fernández de Kirchner,Argentina,Completed,2011-08-29,2011-08-29,1,Uruguay,South America,Salto,Bilateral,Working Visit,NA,Presidente José Mujica,Jefe de Estado/Gobierno,Acto conjunto con Mujica en Salto por la reanudacion del servicio ferroviario directo a Uruguay tras 36 anios.,https://www.pagina12.com.ar/diario/elpais/1-175656-2011-08-30.html,Medium,"Gap COLT 2026-08-03. Confirmado por Pagina/12 ('Despues de 36 anios, en tren directo a Uruguay', 30/8/2011); distinto de la visita de Mujica a Bs.As. del 2/8/2011 (esa fue Uruguay->Argentina, no corresponde cargarla en este modulo).",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA
ARG-CFK-J155,9031,Cristina Fernández de Kirchner,Argentina,Completed,2012-06-13,2012-06-14,2,United States,North America,New York,Multilateral,Global Forum,NA,Comité Especial de Descolonización de la ONU - Cuestión Malvinas,NA,"Presento el reclamo de soberania sobre las Islas Malvinas ante el Comite Especial de Descolonizacion de la ONU (14/6/2012), acompanada por representantes de todo el arco politico argentino.",https://www.casarosada.gob.ar/informacion/archivo/25914-malvinas-no-es-una-cuestion-bilateral-es-una-cuestion-global-sostuvo-cristina-fernandez,High,"Gap COLT 2026-08-03. COLT lo describe como 'UN Summit on the Falklands'; la fuente oficial precisa que fue una sesion del Comite Especial de Descolonizacion (Cuestion Malvinas), no una sesion del Consejo de Seguridad. Se corrigio la descripcion del evento.",Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CFK-J156,9032,Cristina Fernández de Kirchner,Argentina,Completed,2012-07-17,2012-07-18,2,Bolivia,South America,Cochabamba,Bilateral,Working Visit,NA,Presidente Evo Morales,Jefe de Estado/Gobierno,"Visita oficial; agenda bilateral sobre compraventa de gas natural boliviano, integracion binacional, interculturalidad y migracion; firma de acuerdos.",https://www.comunicacion.gob.bo/?q=20120717/cristina-fern%C3%A1ndez-llega-cochabamba-y-expresa-su-benepl%C3%A1cito-por-su-visita-bolivia,High,"Gap COLT 2026-08-03. Confirmado por fuente oficial del gobierno boliviano y por Casa Rosada (arribo 17/7/2012 a las 17:05, aeropuerto Jorge Wilstermann).",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CFK-J157,9033,Cristina Fernández de Kirchner,Argentina,Completed,2012-10-01,2012-10-02,2,Peru,South America,Lima,Multilateral,Global Forum,NA,III Cumbre América del Sur-Países Árabes (ASPA),NA,"III Cumbre ASPA en Lima (paises sudamericanos y de la Liga Arabe); agenda de desarrollo sostenible, cooperacion economica y declaracion de respaldo a la soberania argentina sobre Malvinas.",https://www.diariodecuyo.com.ar/noticias/cristina-viaja-a-peru-a-la-cumbre-de-aspa-818920.html,Medium,"Gap COLT 2026-08-03. Confirmado por diariodecuyo y MercoPress (cumbre 1-2/10/2012 en el Ministerio de Cultura, Lima).",Comercio/Integración Económica,Verificada-URL,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA
ARG-CFK-J158,9034,Cristina Fernández de Kirchner,Argentina,Completed,2013-04-18,2013-04-18,1,Peru,South America,Lima,Multilateral,Regional Summit,NA,Reunión Extraordinaria de Jefes de Estado de UNASUR por la crisis electoral en Venezuela,NA,Cumbre extraordinaria de UNASUR en Lima para respaldar los resultados electorales venezolanos y llamar al dialogo; partio luego hacia Caracas para la asuncion de Maduro.,https://es.wikinews.org/wiki/Per%C3%BA_convoca_cumbre_extraordinaria_de_Unasur_por_crisis_venezolana,Medium,"Gap COLT 2026-08-03. Confirmado por Wikinoticias, Peru21 y Cubainformacion (18/4/2013); tramo previo a la asuncion de Maduro en Venezuela, ya cargada como ARG-CFK-J098 (19-20/4/2013).",Cooperación Política General,Verificada-URL,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
ARG-CFK-J159,9035,Cristina Fernández de Kirchner,Argentina,Completed,2013-07-18,2013-07-18,1,Colombia,South America,Bogotá,Bilateral,State Visit,NA,Presidente Juan Manuel Santos,Jefe de Estado/Gobierno,"Primera visita oficial de una jefa de Estado argentina en funciones a Colombia en mas de diez anios; firma de acuerdos comerciales, agropecuarios, educativos y sociales.",https://cancilleria.gov.co/presidenta-argentina-cristina-fernandez-kirchner-llego-visita-oficial-colombia,High,"Gap COLT 2026-08-03. Confirmado por Cancilleria de Colombia, Casa Rosada e Infobae (18/7/2013).",NA,Verificada-URL,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
